Text,Emotion
"Indeed your question is an easy one, so I answer your question with some additional points that I think help you more than the answer itself:First, this is the code: Notes: Please1 - don't a simple problem a real hard one! if it's a hw you can convince the tutor about defining the string delimited with something like "","" (if he/she insists) or whatever, and if this is a real project convince the customer, you don't want to torture yourself! 2 - you said you want to split the string into a 4 x 4 matrix, what if you want a 5x5 matrix? So take advantage of constants, and the same for the delimiter Hope these help.",Happy
Very interesting! The code it produces does not work for me but the code is definitely useful as an example. I'll mark this answer as accepted since it seems unlikely an actual reference that says more than MSDN even exists.,Happy
"This is probably what you were looking for: It's an uber awesome, extremely useful app to track your overall app downloads & sales!",Happy
This is excellent!,Happy
Link works fine!,Happy
"that's a really cool functionality of php i didn't know about! I'm not exactly sure how I'd actually _use_ it, but that's still cool!",Happy
"Code Contracts are pretty cool, but they do have some limitations. They will only create compiler warnings, not errors. Also, this analysis is pretty slow on large projects. However, I'm hoping this technology will evolve and eventually be integrated into the language itself. It's incredibly promising!",Happy
"I don't think there are any mature components too (for what I saw). You can use some dedicated DHTML components, like . We use it a lot in our project for our customers, and it's really great !",Happy
@Jonathan: I don't think it's the ONLY sane way to do it :p. Great answer though!,Happy
"Ah, finally I can solve this annoying problem!",Happy
Excellent! Thanks.,Happy
"I've added to my answer to show a ""code once and still be scalable"" way of defining your font sizes. Good luck with your project!",Happy
"None of the above is exactly what I was looking for, so I wrote one. super simple to use %B in the printf!",Happy
"It's not a homework, and since there is nowhere on the internet how to solve this, I came up here. @pmr Excellent proposal! :)",Happy
awesome - what started off as a gripe turned into a real educational experience - thanks everyone!,Happy
After two weeks of painful search I finally found this!,Happy
"Great, don't forget to accept my answer by clicking the tick on the left!",Happy
Found this on Gamasutra a while ago: Hope it helps!,Happy
Excellent! Thanks for the info.,Happy
"This might work for what I have in mind, will certainly give it a try.",Happy
"I'm just getting my feet wet with multiprocessing(and its totally awesome!), but I was wondering if there was any guidelines to selecting number of processes? Is it just based on number of cores on the server? Is it somehow based on the application your running(number of loops, how much cpu it uses,etc)? etc...how do I decide how many processes to spawn? Right now, I'm just guessing and add/removing processes but it would be great if there was some kind of guideline or best practice. Another question, I know what happens if I add too few(program is slooow) but what if I add 'too many'? Thanks!",Happy
"Hi I just started playing with Mongoose. It seems pretty awesome! Now coming from a Django background, how would one implement a type of options field like: So that it can be set like status = Open or something like that. Or should this just be a normal String field and I set it accordingly in my app?",Happy
pr0n for sure :))))))) (kidding Jonathan),Happy
"I figured out, way of calling the Hub was not correct. For the time being i have modified my code as in Global.asax :- Works absolutely fine now :) Still figuring out better alternatives !!!!",Happy
"I got 2 update panels in one page. After a request I want to check which update panel(s) got updated. I've read should be good for this :) However, whenever I get a postback in a non-IE browser, the panelID just returns null? It works very fine in IE... Here's a codesnippet: I got 2 updatepanels, both with conditional updatemodes: and Any help would be highly appreciated, and I'm open for alternative solutions which doesn't involve Thanks in advance :)",Happy
"I would use pure ruby (Matz Ruby Interpreter (MRI)) to start off. My understanding is that iron ruby is not quite ready yet. If you are looking for a good book my current favorite (over pickaxe) is by matz and flanagan, the book is very concise well written paragraphs and they provide great examples (in 1.8.* and 1.9) Enjoy! :D",Happy
"Other's have posted equally viable options, so really pick the one that makes the code prettiest to you! :-)",Happy
@DrabJay: excellent suggestion! Code changed. :-),Happy
"I would just use an @import command at the top of my CSS file, then you can simply add a new font by adding a pipeline to the end of the font and type the name of any other fonts you want. To use them, simply use the CSS font-family style command: HTML Hope this helped!",Happy
"Excellent! @vinay-kr-sharma , but i add some more code to put my month language",Happy
"I've just checked that simply adding the font to the VS project's Fonts Folder is enough and was worried that I'd have to manually make these calls. Fortunately, the VS project has a Register = vsdrfFont property, so I'm going to assume that the installer does this automatically.",Happy
"This will recalculate the number of words whenever you stop typing for a while (specifically, ms). Enjoy!",Happy
It proved the point. They are very excited about SO now.,Happy
wonderful :-) :-),Happy
"excellent, good luck!",Happy
"I have two namespaces: 1) Foo.Bar 2) Another.Foo.Bar From a class in namespace 2, how do I reference a class in namespace 1? Using Foo.Bar leaves you in namespace 2 still... I hope this is reasonably clear! Thanks.",Happy
I think you should be able to make your connection without doing a lot of contortions with your database. It's just a matter of getting the right connection string in your code. Check out this very excellent reference -- scroll down for SQL Express tips. http://www.connectionstrings.com/sql-server-2008,Happy
You would need to create a counter integer variable that can keep track of the line index for you. Hope it helps!,Happy
awesome! it works,Happy
"For an excellent event manager class, check Danny Miller's: http://k2xl.com/wordpress/2008/07/02/as3-eventmanager-class-removealllisteners/",Happy
"Excellent, I'm glad that worked for you!",Happy
I used ExcelLibrary with very great results! (until now it support Excel 2003 or lower versions).,Happy
"I'm trying to make a link inside the fancybox single image title. I want it to redirect me to another fancybox window (witch is inline)... I have a script that makes the whole single image a link, but this targets my document title instead of the anchor title... I really hope someone will have a solution or a better idea on how to do it!! :) Thank you thank you thank yooou! :) btw: I have almost never worked with scripts.. In depth anyways...",Happy
"It would be a good practice to have a separate button that will disable method since it is very easy to get confused when using your program if the code for disabling and enabling this method is all written in one method named so I suggest you separate them to make the program's design more precise.Next thing you can do is to execute a , whic you are going to mark as . After having done this you can use .Here's how: Be warned that it's sometimes dangerous to throw exceptions as it creates some other bugs, but this option won't hurt much if you're just trying to disable a function. By the way, this will really not remove the method as it will just replace it, it's now up to you to choose which method will receive this. Hope this was helpful!",Happy
"I feel extremely comfortable dealing with 32-bit PowerPC assembly code, but I am completely lost when trying to make sense of x86 code. Do any of the other common architectures like ARM, MIPS, Sparc etc have an easier than x86 instruction set?",Happy
:D :D :D :D :D :D,Happy
"Almost Everything explained above, hope this too helps ! SQL SERVER â€“ Difference Between CURRENT_TIMESTAMP and GETDATE() â€“ CURRENT_TIMESTAMP Equivalent in SQL Server. See this .",Happy
"Wow, wow, wow! I actually found a better way to do that... if I keep the same abbreviation and change template text into: it does want I wanted, but in the way cooler way! So you can use your own variables in a template as long as you don't call them or Awesome!",Happy
"Excellent advice here, and it seems like you know know this field. I hope you'll keep participating.",Happy
@acidzombie24: My pleasure! :),Happy
"I really enjoy using Beanstalk too. I few days ago I realized an iPhone app to get access to your account info on your iPhone, this is the iTunes link: Best! Pablo",Happy
"@Bober02 if u are in this industry sooner or later you will ""meet"" Martin Thompson's excellent blog, I'm glad to introduce you to it. :) http://mechanical-sympathy.blogspot.com/2011/07/memory-barriersfences.html Happy reading!",Happy
is really awesome!,Happy
"Here's a secret. In the chrome dev tools, do a cpu profile run. After you have stopped capturing, at the bottom of the screen is a down triangle next to ""Heavy (Bottom Up)"". Click the triangle and select ""Flame Chart"". Once you are in Flame Chart mode, you can zoom and pan to see the digest cycles, how long they take, and exactly what functions are being called. The Flame Chart is so incredibly useful for tracking down page load issues, ng-repeat performance problems, digest cycle problems! I really don't know how I was able to debug and profile before the Flame Chart. Here is an example:",Happy
"To get the width of the image you can use this code: You could use this in the document preamble to create a new command to automatically set the width: and then, in your document: I hope this helps!",Happy
"Cool, that was going to be my next suggestion! Good luck :)",Happy
"I have been struggling with the same issue, the Facebook docs on this are awful, but finally I worked it out: Hoe that helps!",Happy
Since I was also looking for a way to use the empty word epsilon I came up with the following approach. I simply used an empty production rule such as: Hope it works - at least for now it seems so ... Addendum: It works pretty fine :),Happy
"No worries! Keep at it...it's overwhelming at first, but it gets easier",Happy
Awesome :) !!!!!,Happy
I do know the iPhone prefers PNG. But also PNG-24 with alphatransparency? I hope it does!,Happy
Already answered to wrap it but here's an . Good luck!,Happy
Excellent - Cool,Happy
"You've got to start with a custom instance of . We'd prefer to implement the simpler , but in this scenario we need access to the underlying . Then, to wire it up in the iBATIS config: Hope this helps!",Happy
This worked for me.,Happy
"Before you go that route, have you seen this: It's a series of articles about writing Effects (supported in .NET 3.5SP1) as fragment shaders that run on your GPU... Pretty neat stuff!",Happy
@Dutchie432: you described exactly what I was looking for... I'm also using the Pulsate effect. I had a `.stop()` in place but it didn't work. Now it works as expected. What a comment can do? It's also an answer... :D The search outsourcing was hilarious :o),Happy
"personally, if you think you can do huge amounts of refactoring, why not get the other student to come and sit with you and as you go, he/she can ask questions and maybe he/she has some ideas of their own. Our industry moves fast, as I'm sure you know, so your partner won't encounter other devs as forgiving as you. I've added this as a comment because it doesn't actually answer your question about unit testing. Just wanted to give you something else to think about. Good luck!",Happy
"Paradise, if you submit that as a separate response I'll make you the winner!",Happy
@massive I've replied to your question about dealing with concurrency issues in bulk updates by editing my answer. Hope this helps!,Happy
"Excellent questions! This particular project will need DS, WAYF, etc.",Happy
"We've deployed 's Plot Pack in both ActiveX and .Net flavors with great success. Great API, incredibly flexible, provides a toolbar that lets users pan/zoom/customize. It's solid, has a long track record, relatively inexpensive, and is very fast. (I'm not affiliated, by the way.)",Happy
I recently started reading about CoffeeScript and it looks absolutely amazing! However I can't seem to figure out if there's an easy way to access/use external JavaScript apis. I use OpenLayers extensively so could someone show me how the following snippet would be written in CoffeeScript?,Happy
huh...it will be very great if modal case working in my situation!!! I can't find any example in network of this realization!!!,Happy
"great great great, that's what I was looking for !",Happy
@PhoenixX_2 no worries!,Happy
"I'm wondering if its possible to join together IEnumerable's. Basically I have a bunch of users and need to get their content from the database so I can search and page through it. I'm using LINQ to SQL, my code at the moment it: I hope that make some sense! Matt",Happy
This is simple I hope :) When I create a new web application in WSS does it need to be on port 80 if I want to point an external domain name at it? Everything is standard in terms of IIS and ports that are open i.e. port 80 is the only one open. I am guessing if I let WSS assign a port number to the new web application surely this can never be accessed externally unless I open the assigned port? Cheers,Happy
"not for my company, so I don't have to worry ;-)",Happy
Would it be possible for you to post the code here? That would be awesome!,Happy
I would use ! to get everything with tag just do: to get the value inside of span you could do: there are tons of differnt methods of getting the informaton you need Good Luck hope this helps!,Happy
No worries - everything is easier with jQuery!,Happy
Great! I learn a new very useful information about DirectShow :-),Happy
killed that process and restarted and it worked!,Happy
"Found the culprit! At first I tried the solution suggested by @billinkc in the comment, it worked (I managed to create a folder) but the folder wasn't usable as I couldn't upload packages. I have db_owner permission on the MSDB database and so I can see and access the SSIS MSDB folder. What I really needed was the db_ssisadmin permission. Not to worry as db_owner permissions allow me to give myself the db_ssisadmin permission! After this was done, all the problems (the one in the original Q and more) disappeared.",Happy
"SCSS is not __better__ than SASS, just different. It all depends on how you are used to writing code. If you are used to HAML-style terseness, then you could argue that SASS is better (less lines of code, less syntax like braces, etc). Just pick your flavor and enjoy!",Happy
"Wow, I've just had a look at the Corona SDK. It looks excellent! A really intuitive way to build apps. Thanks for the tip!",Happy
This gem is pure gold.,Happy
"Godd luck, hope you figure it out! :)",Happy
"@user2717118: Excellent! Please consider [accepting this answer](http://meta.stackexchange.com/questions/5234/how-does-accepting-an-answer-work), then :-)",Happy
Works very fine with jquery!,Happy
"There is a setting in your setup project that will ""uninstall"" previous versions by default, turn this flag OFF, then you will not have to worry!",Happy
"When explaining things to someone who seems to still be learning Haskell, I'd avoid using (or even showing) the pointless style. Don't want to scare them ;-)",Happy
I'll suppose that field() is a function that you've created to get a single field according to some conditions how about this code?: i'd be really amazed if this code is not working correctly Good Luck!,Happy
"We ended up rolling our own, similar to Figaro but with support for nested values, multiple files, and placeholders. It's pretty awesome: !",Happy
"Here's the king daddy of database wiping scripts. It will clear all tables and reseed them correctly: Enjoy, but be careful!",Happy
"Use if-else inside scriplet based on the currently selected language and place appropriate ""td"" tags. Hope this is what you are looking for !",Happy
Good luck with your image processing adventures! I found it very fulfilling on a technical level when I was in that area :),Happy
"There is a such thing as a [sublime-project](http://www.sublimetext.com/docs/3/projects.html) file which you could check into Version control, but it seems like it could be overridden by Syntax specific settings per the [settings doc](http://www.sublimetext.com/docs/3/settings.html), and people would likely have to use the project file to get the benefit. [This blog](http://net.tutsplus.com/tutorials/tools-and-tips/sublime-text-2-project-bliss/) is also interesting and applicable.",Happy
"Yeah, i understand you but i need to win the battle for today and tomorrow worry about the war!",Happy
"Excellent, the selected bit was very useful.",Happy
"I have a long scrolling page, and want to test if an element is 100px from the top, then apply a class elsewhere (until the next element in line is 100px from the top) If I could just get the basic statement I would be ecstatic, anything extra would be a bonus!",Happy
Excellent - I'm glad you found it! The double quotes may be a unix/linux thing. Note that Oracle will accept `username/pw@db` or `username@db/pw`.,Happy
"Carom3D is a great one, they seem to have mastered the physics. See these links for more info: Good luck!",Happy
"Wow, great! thanks, I didn't know this one existed.",Happy
Phew. The idea of not having a menu button scared me for a second!,Happy
You should . It has a lot of good packages. I found these packages to help you with zip files for example: The NPM registry is really amazing :),Happy
"As things are evolving very fast, there are some major update. For example, a framework named Total.js has made much work to make Angular.js work in hand with Node.js. Please have a look at their web site and at the 6 (!) example they provide on how to use it : . Pretty amazing! Hope that helps! Note: I have no affiliation with Total.js at all.",Happy
Excellent ! It works !,Happy
"@ThiagoLovizzaro no worries, you have to start somewhere ;) good luck in the future!",Happy
"i am writing a flash app that receives its data over a XMLSocket. On the testmachine that worked really fine, but now the data will be ssl secured. Is there any XMLSSLSocket or something similar available? If not XMLSocket a normal SSLSocket would be a great help as well.",Happy
I added an example of how to use the wrapText function. Good luck with your project!,Happy
Excellent! Look forward to hearing from you.,Happy
works excellent!! thanks a lot guys!!!,Happy
"In addition to the great LINQ-implementation of Dean, I had fun wrapping the code into an extension for DependencyObjects: This makes it extremely nice considering reuseablity.",Happy
"David: +1. For a second I thought they may have been passing a `Furious Neanderthal`, or something, to Word!",Happy
"Not only that, but as the software ages they feel the need to upgrade simply because they know, every time they reference it, that they're using Office 1997, for example. Great for upgrade encouragement! Although even better is a message on the splash screen, ""Version 2008 is available now!""",Happy
Haha great :) Happens to the best of us!,Happy
"found a solution, would still love to see alternatives!",Happy
"I now get it why it is sometimes facetiously referred to as the ""Hollywood Principle: Don't call us, we'll call you""",Happy
Excellent! I'll add it as an answer so you can close the question properly. Glad I could help.,Happy
I finally worked it out - the sql directory needed to have a folder named 'rapt_setup' with the sql inside that!? Doh! But as J.S provided so much help I still want him to receive the answer points :),Happy
"Ah, 400 million is a much less scary number!",Happy
"You should really take a look at sprox ( ). It builds on RESTController, is very straight forward, well documented (imo), generates forms and validation ""magically"" from your database and leaves you with a minimum of code to write. I really enjoy working with it. Hope that helps you :)",Happy
Great! I'm glad you like it.,Happy
I have used very successfully ( with a tweakette here or there! ),Happy
Edited my post. Hope it helps; and feel free to keep asking questions!,Happy
"If you are on 11g you are in Luck :-) you can Use SELECT FOR UPDATE SKIP LOCKED in the Cursor - then you are guaranteed that two threads will never get the same row on a fetch!The RIGHT WAY to do this in Oracle would be Advanced Queueing - since this will solve ALL YOUR PROBLEMS, provides synchronization und parallel execution and other benefits...Before Oracle 11 and without Advanced Queuing (if you really want to code it yourself...) You can do it like this:(The bits marked with autonomous transaction have to be called in a separate method as an autonomous transaction. If the Update returns 0 Rows it can either be because the table is empty, or because two threads accessed the same row. - So we need a separate ending condition counting available rows.",Happy
This is very fine :) Note that if you do the following: Only the first element of the array will be initialized with the non-zero number whereas the rest will be initialized with zeros.,Happy
That is great news!,Happy
"Wow, exactly what i was looking for!",Happy
"Have you tried the and methods? There is a that mentions the approach. Also, in JDBC 4.0 Sun added the that allows you to get a unique handle on a row. The feature is supported by Oracle and DB2. For sql server you will probably need a third party driver such as . Good luck!",Happy
I just came across the following answer on another question: Hope that helps!,Happy
"Awesome!!! I changed to include the ""/"" at beginning and it worked!! was that why it was not matching the app.yaml handlers ?",Happy
"Have a look at . I've tried to get my ""MSN Invite contacts"" function working right now and that's what I've found this far. Works excellent!",Happy
Excellent icons on !!! We use them in PerTrainer iPhone application You can see screenshots here: I also found some good icons here: Hope this helps!!!,Happy
Excellent! I'm glad you were able to get it work for you. Best of luck with SAS!,Happy
"If you read the FB.init documentation, there are some parameters that can be used while defining . One of the parameter is which- Determines whether XFBML tags used by social plugins are parsed, and therefore whether the plugins are rendered or not. Defaults to false.You said that in case of pure javascript the like plugin worked that's beacause you must have set to . To get your jquery code to work simply define this paramter to true which is false by default- and it shall work. Good luck!",Happy
"Actually, I've just fixed it. Fiddled with ColorBox and got it working. I'm running it in a function every time the images change, which didn't seem to work with the previous lightbox plugin but does with this one. Hurray!",Happy
"I discovered the problem: I created my rails project with and had a model 'Dream' as well. Rails was looking at the application class instead of the model class. I got an error about Dream already existing when I created the model and hand hacked my way around that (in retrospect, a horrible idea). This has been very frustrating but I have learned quite a bit!",Happy
"For all your keydown/keyup/keyboard needs, use the jQuery hotkeys plugin. Saw this a few months ago and it never fails to impress it. Follow the jump for the plugin demo ... It maps ALL keys on a keyboard including combos. Hope it helps!",Happy
"Still using HeidiSQl, it's excellent!",Happy
"Wow! Yeah, I did'nt know that! Great new feature.",Happy
ROFL!! I love the comparison to getting married...,Happy
Great! Good to hear it. Can you please accept my answer? :),Happy
I have exactly the same issue and am extremely interested in whether you found any solution.,Happy
I've been using the jQuery UI Calendar / Date Picker with great success over the last couple months. I've been given a new requirement to allow for a week to be selected (Sun - Sat) rather than a single day. Has anyone accomplished this before? highlighting by week rather than day show beginning date and ending date rather than single date in textbox / labels,Happy
"This is a great question.. my approach for solving this question would be to ask: Given a list of items, what is the popability of choosing two consecutive items from the list which are sorted. As the list becomes more sorted, the probability will approach 100%. To calculate this probability is relatively simple: I hope this helps!",Happy
"You can do as followed:When your app is not started/ running and you start from an notification, onCreate gets called. When your app is running (background or foreground), and you start a new intent from an notification this method gets called: (if you are using singleTop) To detect whether your app is running back- or foreground, you can simply set a boolean in onPause/onResume: Hope it helps!",Happy
Press CTRL+C and keep on processng CTRL. Query was killed for me....:) Ubuntu 12.04,Happy
@Asad Actually do not need. I appended one letter at the end of each vowel and con table. @user3520307 My great pleasure to see my code be helpful!,Happy
No prob. Good luck!,Happy
Excellent! Glad that sorted it,Happy
"You have at wrong place, that must be in element, so You should try like : Referred from Here Hope it will help you!",Happy
I SOLVED IT! I used YouTube API and it works fine :) Thank you for your help!!,Happy
here is some code to have a gif (that already have transparency in it) transformed (supposed you want to resize it) in bitmap and then can be showed properly with it's transparency. Good luck ! GrÃ©goire Lafortune,Happy
If this is true that's excellent news! I'll give it a try next app update...,Happy
Yes ... all this works ... but if the user presses their refresh button on their browser it will add another record.,Happy
"hmm, not sure where to find an example.. Basically, If there could be a page in admin that I could have a text area for a user to edit that would replace text somewhere in my theme, that would be excellent!",Happy
"Well, I was using the setControlValueToUpperCase() method too soon it seems. So changing my keydown first if statement to fixed my issue. Horray Me!!",Happy
:) :) :) :) :) :),Happy
"I m really excited to know that html 5 has in build support for audio and video playback( I know its old news but I just woke up ! :P) . What is even more exciting is that it can play local audio/video files in matters of some click. I had a look at this , could not find any offline video player. my question is why is that people are not developing an offline media player which could just be loaded form a website ? are there some issues ? Thanks",Happy
No worries just making sure that you had solved it!,Happy
"I have no clue if this approach would be feasible or not, but then there are two things you could try:1.Create a singleton class where you and the arraylist. The class might look like this: To access the list you could write: is the name of the getter method and before getting it set it. Else you might get .Also a receiver might start before the list is filled. So always check for null before you use it.2.The other option is you store the list in a cache object like Check for even in this case in the broadcast receiver before using it.Hope that helps!",Happy
"I have the following code: This code causes python to go in an infinite recursive loop, and the output is actually incredibly cool: This keeps growing exponentially :) Its pretty but why is this happening?",Happy
"Well, without any third-party tools, I'd say try using the clipboard ring, but roosteronacid's idea about the snippet is probably quicker. Hope that helps!",Happy
No worries found it! I clicked on the little button on the top right of this,Happy
"That's excellent, and works absolutely beautiful!",Happy
I use this and it works really great :D,Happy
The following will mirror your dev DB up to production on heroku: heroku rake db:push but what you probably really need(ed) to do was run the migration heroku rake db:migrate Good luck!,Happy
I found that the best way to do this was to use Access and save as a text file and then you can set your own field width and export. excellent!,Happy
"It is all good, I found this to be very helpful. The following article is excellent !",Happy
"""two jsons"" <- priceless !",Happy
"Everytime I restart my computer another Ethernet adapter local area connection is created. I've tried to search the web for other people having same issue, but without luck. Hope you guys can help me out, it would be extremely helpfull!",Happy
I stumbled upon this site and really loved the way they have done the navigation on the left hand site. I noticed that site is using jquery but didnt see any plugins. Any ideas on how to go about doing this?,Happy
"Wow! I have an idea of cool web 2.0 app, and i will share it with you now. Do you remember this xkcd strip: So, imagine the web-service on which high-school students list people they dated (links to facebook profiles or smth), and the service provides recommendations whom to date next to create symmetric graph or any other fancy graph configuration.",Happy
I frightened myself how quick I figured that out!,Happy
@PadraicCunningham Fixed; it's a habit. Though now it basically screams to be broken up over multiple lines!,Happy
Excellent! Thank you for your perseverence :),Happy
"And on that note, if there is a library out there that does, that will do fine :)",Happy
You can try the (very) comprehensive jeff's OR go with this simple workaround: And then declare the attribute as an integer: This worked very fine for me! =D,Happy
"I second trying to put the whole path instead. For relative paths, if you're doing compiling and running in command line/terminal, you need to have that studentrecords.txt in the same directory of your code files.If you're using an IDE, you need to put your studentrecords.txt under the src/ folder. This is assuming you're not in maven project setup; otherwise it should be put under /src/main/java/resources/ .Hope this helps!",Happy
"I may have a solution for you: 1. Go into google chrome settings 2. Click advanced settings 3. Click show advanced settings. 4. Under ""privacy"" click content settings 5. Go to the media section (near the bottom) and click ""Allow all sites to use a plugin on my computer"" Really hope this helps! If you extra help, check out this for more information.",Happy
"Hope it works, if you can upvote my answer I'd really appreciate it! :)",Happy
"I use following code for displaying three simple rollover images over one main background image. The code works absolutely fine with Chrome, but unluckily not with Mozilla! I hope, somebody might have an idea to improve my lines! Thank you already very much!",Happy
"'Course I do, corrected.",Happy
"Excellent. For some reason, data binding in WinForms never jumps out at me as a solution no matter how much I use it in WPF.",Happy
"This is my own program written in C++. It works really great! I just need to go to the next step and reassemble the TCP packets, I haven't a clue where to go next, as there is next to nothing on this out there!",Happy
"You could go with for free, or something like (which is EXCELLENT) if you are willing to pay. I hope I've understood your question.",Happy
"Makes completely sense. Put the content there more in case any other folks want a quick place to find it outside of the developer pages. That said, if you do find a specific solution, please share as I am very interested! Am working on building an AppEngine app and utilizing Maven with similar characteristics as yours this weekend!",Happy
"There is another way... As the WPF application is coded with the .NET framework, it is compiled to MSIL (Microsoft Intermediate Language). This means you can use a decompiler such as ILSpy to decompile and view the code of BaronReplays. This will give you some idea of how BaronReplays works so you can implement the same ideas into your own code project...Hope this helped!Rodit",Happy
Maybe this will be of some help -,Happy
"My solution for at indexes and of any string would be: If this evaluates to True it means that the character at index x is enclosed by a set of parentheses. You can test for the index y respectively Hope that helped, Cheers! Alex",Happy
in about 4 months from now I should be able to show you one =P,Happy
"@EdwardRuchevits Hey passing in cat and page worked! It now remembers it each time I navigate pages! Excellent! Question though, is 'cat' a predefined PHP variable for URLs? Also, while this works for me locally... how will this function when different users specify their own category?",Happy
Have you tried: I've also seen samples that in the markup for the media display layout file they specify an element such as: Good Luck!,Happy
"I personally use for my company and have had great luck with it! Edit oops, I didn't notice the SVN requirement, BaseCamp can help with the other stuff.",Happy
Never knew about VS macros. It's awesome!!! Just what I need in a couple scenarios. Thanks a lot,Happy
Excellent and simple.,Happy
"Ah, excellent :)",Happy
"I'm really glad it worked! Btw, the best way to show appreciation on Stack Overflow if someone helps to solve your problem is to upvote their answer and mark it as solved :)",Happy
I hope fortune favors the brave :),Happy
No worries and good luck with it! ;),Happy
"I am currently using the following jQuery script to highlight rows in my table, and it works great! This works great for tables of data where each row is truly a new record, however, I have run into an issue where I have records that take up two rows of data and would like to modify the jQuery so it renders something like: How would I accomplish this in jQuery where I want every 3rd row to have a class of 'alt1' and every 4th row to have a class of 'alt2'? Thanks in advance!",Happy
It depends on the screen size because a 7' screen with FHD will not have the same dpi as a 17' screen with FHD. to know DPI I use this calculator : and for the folders please try the actual google documentation it is pretty complete: hope it helps!,Happy
"Wow! Yeah, I did'nt know that! Great new feature.",Happy
"I think JSON is in incorrect format. Try this:Change the in your OperationContract to Try adding following when request is made: If still it doesn't work, then try Overriding method in your class. Now make an object of and call method and here you can see your required JSON format. After you get required JSON format, then try sending JSON in that format.Hope this will help! Thanks",Happy
"You are very welcome! Learn programming, it's a lot of fun!",Happy
"So I found this. If you do a ""Ctrl+O"" it brings up a small window called the quick outline. In this I can use wildcard (*) while searching which is extremely useful!",Happy
