Text,Emotion
SORRY  but your injured athlete WILL experience #depression  https://t co/5q1WUt6evn #mentaltoughness,Sad
Love is love #familytime #familymatters #familyiseverything #mentalhealth #mentalhealthsupport #mentalhealthrecovery #mentalabuse #depression #helpishereshowme #selfcare #selfcaresupport #recovery #movingon #newchapter #freshstart https://t co/eL3nQ2Tal4,Sad
That awful moment when you have got yourself into such a state emotionally that it feels like you can't breathe and you wanna scream for help before you do something stupid but you don't know who to turn to because people refuse to help 🙁😭😭 #suicidal #mentalhealth #depression,Sad
A2) Social isolation can have damaging effects as many may begin to develop feelings of #isolation  #anxiety  #depression  and other health concerns  In some cases  medical experts have seen higher rates of #obesity  #highbloodpressure  #heartdisease  #gtchat (1/2) https://t co/JaVC7AzExC,Sad
@Iamdepr47974144 Have you thought about getting help? #mentalhealth #depression,Sad
Talk to a therapist online (Skype Therapy) for #Anxiety &amp  #Depression &amp  #Addiction  Go to: https://t co/seqaBkmg0G  #onlinetherapy #onlinetherapist,Sad
Web💻: https://t co/NQv6xuuVoz IG📸: https://t co/8DrWmyCgSz  • • #sickness #sick #health #covid #coronavirus #love #chronicillness #pain #illness #wellness #chronicpain #virus #corona #invisibleillness #depression #death #art #instadaily #pelvicpain #pelvicfloor https://t co/JgbAFkDG8c,Sad
Imagine Hagrid just walked in to say “YER A WIZERD”   or MF Morpheus is offering you a pill to understand the Matrix         and you’re not roused by either  Just   numb    That’s what life feels like rn    #Quarantine #depression,Sad
 I know you've seen this face before  it's just the one they gave me when I was born  I'm not putting it on  make no mistake  when I open my mouth it's the sound I make!    Don't let #depression get the best of you! 🙏❤️ This is #DeadRinger by @marcmartel https://t co/zIg8kJJi4Q,Sad
#Yoga for #MentalHealth   This is good stuff! If you struggle with #PTSD or #Anxiety or #Depression  Eve is an awesome therapist and Yoga instructor  💜 https://t co/eBUZJI55An,Sad
Online Therapist for Obsessive-Compulsive Disorder - #OCD Treatment Online #Mindfulness Therapy via Skype https://t co/z3Miijifqx #OCDrecovery #OCDawareness #anxiety #depression #IntrusiveThoughts,Sad
COVID-19 has pervasive effect on mental health: #depression https://t co/UhxEVO3V8g #mentalhealth #Covid_19,Sad
Manage fear and uncertainty with the stillness of meditation  #meditation #thedailymeditationpodcast #reduceanxiety #depression #sleep #mindfulness #hearthealth #depression https://t co/e8Fe910gWN,Sad
Online Mindfulness Therapy for healing the underlying cause of your #addiction  Email me to schedule a Skype therapy session  Visit: https://t co/5CzOLobhW1 #addictionrecovery #AddictionTreatment #AddictionHelp #alcoholism #depression,Sad
New clinical trial for #depression: Culturally Adapted CBT Based Guided Self-Help in Patients With Postnatal Depression https://t co/gMINQPDK77,Sad
Talk to a psychotherapist online by Skype for help with #addiction  To recover fully you must heal the underlying emotional pain that causes your addiction  Visit: https://t co/xQp8KGGMMB #addictionrecovery #AddictionTreatment #AddictionHelp #alcoholism #depression,Sad
Bruh  sacrificed a year to get better and keep on doing my thing despite #depression  I am about to waste this one as well  because I probably won't catch up with studies  Learned a lot tho  Finally I know everything's going to be fine  cuz I found my path ,Sad
DON'T  ASSUME  I'M  WEAK  BECAUSE  I  HAVE  MENTAL  ILLNESS       #mentalillness #mentalhealth #depression #anxiety #schizophrenia #bipolar #PTSD #CPTSD #DID #OCD #BPD #disabled #disability https://t co/zU1a2xsJyt,Sad
Today is so hard  I'm still gripped a little by last night's #anxiety and it's been a rough day on my #depression and my kids have been so loud and wanting my attention so much today I feel taxed beyond capacity ,Sad
Is the music you listen to making it harder for you to overcome #depression?  What can you do about it?  Check out my blog post and see what you think    https://t co/Ve2T4TeGXR  #depressed #depressedteen #music #sadlyrics https://t co/XU7ybOhuFq,Sad
America is in a #depression  The challenge now is to make it short-lived  - https://t co/PUlJGRa4Qq,Sad
@irishvixen21 You feel hopeless  helpless &amp  hurt  No longer does the monster hide under your bed  now it resides in your mind &amp  goes by the name of #depression  He is very real &amp  if you don't think so then I'm very happy to know that you've never met him   https://t co/TPRmzzkdkJ #Suicide https://t co/CZLf7OXyOp,Sad
Online Mindfulness-based Psychotherapy for Depression via Skype  See: https://t co/aAWltQSU7S  #depression #depressiontreatment #depressionrecovery #depressionhelp #mindfulness,Sad
Virtual Adult Mental Health Treatment Programs!   #rwctricities #virtualtreatmentprograms #virtualmentalhealththerapy #telehealth #teletherapy #mentalhealthtreatment #eatingdisordertreatment #richlandwashington #recovery #NEDAwareness #anxiety #depression #nami #hope #wellness https://t co/fvc7AONJYY,Sad
You think Covid19 is deadly     You ant seen nothing!   Wait till you see what 33% unemployment kills in our fragile snowflake society!   #pewpew #depression #politicalprisoners #BailoutHumans,Sad
This is what my bedroom table looks like at the moment !! I am just staring at all the pills and wondering this time if it actually will work  sick of all the failed attempts 🙁😭🙁😭 #Depression #Anxiety #mentalhealth #DepressionSucks #suicidal #damaged #NotComingBackFromThis https://t co/cwUE7cIqD1,Sad
Online Therapist for #Anxiety and #Depression  Contact me if you would like to talk to a therapist online via Skype  Visit: https://t co/Zo94QpSuNg  #onlinetherapist,Sad
The Remedy is a full service psychiatric care clinic just north of St Paul in Vadnais Heights  We offer TMS  IV ketamine  psychotherapy and addiction/ general psychiatry  #depression #ptsd #ocd #suicide        # chronic pain #anxiety https://t co/RgbVDei8zu,Sad
Flourishing Engagements is accepting new clients!  If you would like to schedule a session please contact me via email at leah n demarest@gmail com or call me at 515-450-9658  #therapy #anxiety #quarantine #mentalhealth #depression #ptsd #counseling #family #kids https://t co/lJ8628MhyQ,Sad
Because no one is immune to mental illness  #mentalhealth #stress #depression #MentalHealthMatters #MentalhealthduringCovid19 #selfcare #stressrelief https://t co/xFxU9TPU4X,Sad
I want to connect and partner with you to bring you to the highest happiness    which is peace  -One Love  #peacefulgems💎 #selfcare #healing #transformation #wellness #rejuvenation  #blackmentalhealth #anxiety #depression #trauma  #relationships #psychotherapy #reiki #yoga https://t co/MgaYpvXD4p,Sad
#Mindfulness can help you pause to notice the responses you’re choosing  even if they’re not conscious choices  I don’t know about you  but #anxiety and #depression are not responses that I would consciously choose   Lessons In Mindfulness from the Masters https://t co/kh43nIlGi0 https://t co/AZIPvmFlPR,Sad
Integrative Therapies and Supplements for Treating #Depression - https://t co/nljT9moxUR #Antidepressants #Anxiety #FoodAllergy https://t co/VIgIpK0prm,Sad
#Anxiety  #depression will likely surge during #coronavirus pandemic — here's how to combat it https://t co/Zi7cuWk3iB #mentalhealth #mentalillness #recovery #treatment #therapy #therapist #dbt #awareness #wellness #mindfulness #emotions #feelings #moods #COVID19,Sad
Day 3 unfortunately started at 6am with waking from disturbing dreams to a bad headache and a stiff neck   Headache still there so early to bed tonight  Maybe side-effects or maybe unrelated   Hopefully tomorrow is better  #SickNotWeak #newmedchallenges #depression #staythecourse,Sad
YESSS!!! The first student finished my online course &amp  provided me with a 5 star rating ⭐️⭐️⭐️⭐️⭐️!   #abuse #depression #learning #online #suicideprevention #positive #feeling #experience #survival #panicattacks #anxietyhelp #mentalhealth https://t co/ROAzmMr7t3,Sad
The truth is   if people don't die of #Coronavirus   they will die of #poverty #depression #illness and #sadness   #unemployment #crisis #Quarantine #Lockdown,Sad
•Art Project Subject: Depression •Artists Activists: Frida Kayla  Jacob Lawrence  Yoko Ono  Jane Avril  and Henri De Toulouse-Letrec Art Poster: Guerline Octavius Creativity: Spreading for others to see what I made by hand  #youarenotalone #depression #artwork #SpreadTheWord https://t co/pJRn9WaHUN,Sad
Worrying does nothing  but steal your joy and keep you very busy doing nothing  #depression #selflove #mentalhealth,Sad
I'm more terrified of the #depression our economy is headed into than i ever was of #coronavirus,Sad
I'll be happy to eat my words IF Trump eats HIS   Take the gun  do the due process later  -&gt  #RedFlag   They've gotta take the shots  #vaccines   then letting #Fauci put USA under #housearrest  creating a GREATER #DEPRESSION &amp  putting everyone on welfare checks -&gt  #CommunismKills https://t co/VhlgUgsXez,Sad
May the #HolySpirit keep us ALL going strong forever going forward    Up  Up and away toward The Promised Land of eternal #peace I #pray we ALL shall go perhaps one day very soon   #INTERCESSION #TwinSoul  #Depression #Addiction #HospitalAbuse  #Jesus #JesusSaves #JesusHeals,Sad
Online #Mindfulness Therapy via Skype for the treatment of #OCD and obsessive intrusive thoughts and traumatic memories  See: https://t co/z3Miijifqx #OCDawareness #anxiety #depression #IntrusiveThoughts,Sad
@Iamdepr47974144 Have you thought about getting help? #mentalhealth #depression,Sad
DO YOU WANT MORE⁉️‼️⁉️  #PaulaG #opism #inspiration #motivation #COVID19 #poetry #mentalhealth #linkedin #love #life #health #culture #creativity #Happiness #socialmedia #success #EmotionalIntelligence #psychology #selfhelp #quotes #depression #quotes #twitter https://t co/WmvqobrWEX,Sad
Stay home  We’ll meet you there #COVID19      #suicideprevention #love #wellness #healing #mentalhealthawareness #depression #ptsd #positivevibes #life #therapy #motivation #quotes #selfcare  #depressed #mentalhealth #mindfulness #mentalhealthrecovery #anxiety #health #recovery https://t co/pE5le6xr4c,Sad
We are in a depression   Millions out of work &amp  a war we're losing due to the ineptitude of the president   PERIOD! #CoronavirusOutbreak  #depression  #joblessclaims  #stockmarketcrash https://t co/B2c1t7pkcU,Sad
Feeling real depressed today     I was fine earlier though #anxiety #Depression   Lord give me strength to endure what I feel like I can’t   Jesus bring me peace in your name I pray amen     😒,Sad
Ripple effects #QuarantineLife impact us all  For those with #depression it's vital to stay well mentally  If it's hard to  stay present  right now  here are some ideas that may help  https://t co/1dqT9dIzuy   #MentalhealthduringCovid19 #RecoveryPosse #selfcare #staypositive https://t co/azMETkYNJG,Sad
Online Psychotherapist for the treatment of Depression via Skype  Online #Mindfulness Therapy  See: https://t co/aAWltQSU7S #depression #depressiontreatment #depressionrecovery,Sad
🗣Spoken Word Assignment  Even in isolation my students produce incredible work together  👏🏻 #teamwork #spokenword #poetry #depression #mentalhealth #distancelearning @StAndrewTCDSB https://t co/O5Qf4hB3C2,Sad
Today is world semicolon day   #semicolon #mystoryisntover #depression #anxiety https://t co/LiwmuS2GyX,Sad
Online Mindfulness Therapy via Skype for healing the underlying cause of your #addiction  Email me to schedule a Skype therapy session  Visit: https://t co/5CzOLobhW1 #addictionrecovery #AddictionTreatment #AddictionHelp #alcoholism #depression,Sad
“This too shall pass” is a nice sentiment  but what do you do when the feelings seem like they will be permanent? https://t co/7sSsy4fqOS  | https://t co/B3FIyjc8Ql #Depression https://t co/a7Ig5iSMVI,Sad
I smile and say things to make people happy  but inside     #depression #Useless,Sad
😨 I used to feel so lost between these two  Has this happened to you? Two different forces  pulling you apart 😭    And still  we will fight and survive! 🙌   #anxietymeme #meme #anxiety #depression #mentalhealth https://t co/LxST7oUr0h,Sad
Many researchers have tried to understand the affects of the psychedelic mushroom ingredient called psilocybin  Research has strengthened the theory on its potential in treating depression &amp  anxiety  https://t co/oO8trtJshA  #therapy #depression #anxiety,Sad
Talk to a Therapist Online through Skype for #Anxiety and #Depression Talk to a Therapist Online via Skype for Anxiety and Depression  #onlinetherapy,Sad
The role of #nutrients in contributing to and combating #depression: https://t co/i733KClwsS,Sad
Many of us are struggling with depression  Are you? If so  check out these often-overlooked facts about depression:  https://t co/F2btvDezFx  #liferecoverygroups #depression #mentalhealth,Sad
#JNLSB_Online Mental Health Disorders Associated with Sinonasal and Skull Base Malignancies: A Large Cohort Study #nsgy #ent #skullbase #cancer #mentalhealth #depression #anxiety #adjustment #QoL https://t co/dhJPOLV9Sn https://t co/3E2RnnnPPa,Sad
All I wanna know is can we please train again  @Ricardo26855 @graciegrlz @POTUS @CDCgov @RSO @cityoftemecula @CityOfMurrieta #depression #relapseprevention #dualdiagnosis #mentalhealth #sobriety #NEED,Sad
Trump has #TotalAuthority but he didn't use it to stop foreign wars  control illegal immigration or even investigate Hillary  He used it to put USA under #housearrest kick off a GREATER #Depression &amp  #UBI  The good news? We don't trust in princes especially the Machivellian ones,Sad
May the good Lord protect us  comfort us  and guide us ALL from today going forward   Nahum 1:7   #INTERCESSION #TwinSoul   #Depression #Prayer #Addiction #Prayer #HospitalAbuse #Prayer  #Jesus #JesusSaves #JesusHeals   #GOD=#LOVE=#HOPE=#PURPOSE=#ETERNALLIFE,Sad
@jidesanwoolu Buh why can’t the government should be given us 5k each thru our BVN cause I think this’s the main reason why you make it possible for every citizen to have it   Please think 🤔 about our #emotional feelings it leads to #depression 😥😥😥😥😥😥😥😥😥,Sad
You don't know     It's not your life     We are all different      Be love  Be light  Be kind  🙏💕  #anxiety #depression #Loveyourself #selflove #bekindtoyourself #BeKindToEachOther #belove #belight #bekind,Sad
Stressed ? Hop in Let’s hit the beach !!! #musictherapy 💯🙏🏿#Anxiety #depression #Mentalhealth https://t co/uxA6n0VS6P,Sad
Anybody know of any decent mental health services that I can contact tonight ? I am seriously struggling again and seconds away from ending it all  please don't say First Response because they are a pile of shite  🙁😭🙁😭 🔪🔪 #mentalhealth #Depression #Anxiety #Suicidal,Sad
How to treat #OCD with #Mindfulness Therapy  See: https://t co/z3Miijifqx #OCDawareness #anxiety #depression #therapy #IntrusiveThoughts,Sad
Physical Distance doesn’t mean you’re alone  @CrisisTextLine is here for you  5% of StayIn ticket sales go to #crisistextline  #StressAwarenessDay #anxiety #depression #StayHomeSaveLives #SocialDistancing #socialisolation https://t co/46zbglpLGY,Sad
@CBCPolitics Sorry  no warm and fuzzies here   https://t co/eD516UNF2k  @CanadianArmy @CanadianForces @CDS_Canada_CEMD #mentalhealth #LGBTQ #BellLetsTalk #depression #cowardofthecottage #cdnpoli https://t co/jVsN9ndYKF,Sad
BounceBack is a FREE skill-building program from @CMHABC designed to help adults and youth 15+ manage low mood  mild to moderate #depression  #anxiety  #stress or worry    UPDATE: As of April 9  BounceBack (https://t co/BSABTGXFbV) is available without a referral from a doctor  https://t co/QIdifu35Ng,Sad
The fear of an economic depression has me shook  Just ate the end piece of a loaf of bread to see if I could bear it    I couldn't!!  #covid #covid19 #frugalliving #frugal #recession #depression #greatdepression… https://t co/soKNrVpzfl,Sad
BounceBack (https://t co/CwmhF4XPWS) is a FREE skill-building program from @CMHABC designed to help adults and youth 15+ manage low mood  mild to moderate #depression  #anxiety  #stress or worry    UPDATE: As of April 9  BounceBack is available without a referral from a doctor  https://t co/9Fmlm8qK0B,Sad
In a pilot study with the @Intellicare app platform + phone coaching  there was a significant decrease in #depression and #anxiety from baseline to postintervention in patients recently diagnosed with #breastcancer https://t co/qGu3OfeXxA  #digitalhealth #mhealth #mentalhealth,Sad
Mental health may be significantly impacted by COVID-19-related social distancing and isolation https://t co/R4hZBjsg9j @OfficialUoM @SwanseaUni @WHO #MentalHealth #Coronavirus #CoronavirusDisease #COVID19 #Anxiety #Depression #Pandemic #Research https://t co/N3tD6ZgI31,Sad
Online Therapist for the treatment of Depression available via Skype  Online #Mindfulness Therapy is particularly effective for overcoming rumination  Inquiries welcome! See: https://t co/aAWltQSU7S #depression #depressiontreatm…,Sad
Surgery on a woman's SOUL: Take your mind off the CoronaVirus to preserve You    https://t co/9yTqDeC8Uf  #MentalHealth #Depression #Bipolar #Anxiety #FemaleBlogger #BlackBlogger,Sad
Corona is just like depression  You feel like someone sitting on your chest  You feel like drowning  #COVID19Pandemic #covid19symptoms #depression,Sad
#mentalhealth #bipolar #BPD #PTSD #anxiety #depression #ThursdayThoughts #Motivation #ThankYouNHS #friends #BeKind   My inspiration today  A pic of my Milo  a cloud I thought looked like an #angel  And of course  the gentleman #CaptainTom 💙💙 Much love to you all  Take care ❤🙏 https://t co/sTYUwljJgH,Sad
Skype Counseling Therapy for #anxiety and #depression  Inquiries welcome  See:  https://t co/Zcuo2k34Tq  #onlinetherapy,Sad
How can we change the way we view pain? It may be useful this year as we all come to terms with this global #COVID19 #trauma  #mentalheath #writing #WritingCommnunity #depression #anxiety #article #reading #read https://t co/0MxR55UcuH,Sad
Looking for Skype Therapy for #Anxiety &amp  #Depression? Contact me via email to schedule a Skype therapy session  Visit: https://t co/JSi5A3iLYf,Sad
A #CBT Approach to Living with Uncertainty: Control What You Can and Accept What You Can't - https://t co/ySvGNkFSrQ #mentalhealth #mentalillness #recovery #treatment #awareness #psychology #psychologist #therapy #therapist #bipolar #depression #anxiety #ptsd #trauma,Sad
Online #Mindfulness Therapy for the treatment of Depression  Email me to schedule a therapy session via Skype  See: https://t co/aAWltQSU7S #depression #depressiontreatment #depressionrecovery #depressionhelp,Sad
📣 New Podcast!  Eps  310: Aaron Lebold: “Genocide” Author  on @Spreaker #addiction #author #blogs #depression #lyrics #mentalhealth #novel #poems #published #writer #youthcare https://t co/FiyOEV7Q54,Sad
#Depression in Women: Signs  #Symptoms and How to Feel Better https://t co/CFcJKJgy0R,Sad
The #pandemic and #depression do have his name #Trumpisajackass all over it  When you get you paper check take a picture of it  the name on it is WHO's responsible  https://t co/ME8BByXFBV,Sad
Overcoming a death curse to choose Life    5 Powerful Ways to Choose Life     https://t co/bv3VsqPm2g  #bgbg2 #hope #christianblogger #christianwriter #depression #anxiety #hopeless https://t co/QQj25jxakm,Sad
Thinking resigning is the answer #anxiety #depression #Covid_19 #chickenoregg #CAB,Sad
😥😥 we shouldnt have to pay for needed medicine like anti depresents right now   Its hard enough keeping up with things for the kids  #depression #anxiety #medication #BailoutHumans,Sad
Did you know Deression\Anxiety and memory loss or interference go hand-in-hand? #MentalHealthAwareness #depression  #YouAreNotAlone      https://t co/Db6EDwmn4N,Sad
trapped spirits in a jar    because that's how I'm feeling inside    trapped and helpless in this body that feels so broken at times     #trapped #helpless #spirit #jar #mentalhealth #anxiety #depression #broken https://t co/8e1TwHJz2R,Sad
Online Therapy to Overcome #Anxiety and #Depression without medication https://t co/ZUrlCFpAKA,Sad
Poor #sleep doesn’t just cause irritability! According to the #CDC  “not getting enough sleep is linked with many chronic diseases and conditions—such as type 2 #diabetes  #Heart Disease  #obesity  and #depression—that threaten our nation’s #health: https://t co/sijV4C3pMv,Sad
What an exquisite  poetical  musical way to explain very very complex theorems #Oneness #Ahadiyat #Thanawayat #Wahidiyyat #Kassrat #Multiplication a #key to know and hence the remedy for #Depression #anxiety and above all #Fear #Covid_19 #coronavirus,Sad
I should become an alcoholic so I had to do something at least   #depression :),Sad
Skype Therapy using mindfulness for overcoming #Anxiety and #Depression  Visit: https://t co/JSi5A3iLYf,Sad
We may lose everything in life  but I #pray we never lose the heart of #God   May #God be with us ALL forever going forward   Ezekiel 36:26 #LOVE #PRAYER   #INTERCESSION #TwinSoul   #Depression #Prayer #Addiction #Prayer #HospitalAbuse #Prayer  #Jesus #JesusSaves #JesusHeals,Sad
@AssauIt Cringe all you want  look up the symptoms for #Bipolar #Depression  it's the exact same thing  you get to walk away from it? we can't ,Sad
Human rights work is very precarious &amp  fragile during #Corvid_19  Advocates/Activists alike are locked up with less to offer languishing in #anxiety #depression &amp  higher levels of loneliness  manifesting into #mentalhealth challenges  Advocates need #resiliece #Solidarity #love https://t co/YTG0UxSsnK,Sad
Living with Bipolar - This is what it's like for me:   https://t co/iUwwZ8tJd0  #bipolar #bipolardisorder #bipolardepression #mentalhealth #depression,Sad
When April Showers Of #Depression Lead To New Life And New Projects https://t co/mnd8kbN5Fn #anxiety #brainfog,Sad
Another day over of not feeling a 100% please let me sleep tonight as I need it #chronicillness #ChronicPain #depression #anxiety xx,Sad
Online #Mindfulness Therapy via Skype for the treatment of #OCD and obsessive intrusive thoughts and traumatic memories  See: https://t co/z3Miijifqx  #OCDrecovery #OCDawareness #anxiety #mindfulness #depression #Intrus…,Sad
Kinda just wanna end it  ya know? #depression,Sad
#depression   i have prediabetes   i hope to reverse this       look out for this one if you are depressed   ,Sad
To Everyone so kind in sending me amazing support  praying for me  giving incredible advice  can I just say a huge heartfelt        Thank you 🙏🏻   It’s been the darkest 4 days I’ve ever had with #depression  but the spark is now back in my eyes   Much love to you all - Ben xx 😘 https://t co/zNsYsMOPyh,Sad
Hate feeling invisible  people who make me feel visible  &amp  ironically don't know I exist: @jarpad @JensenAckles @mishacollins @realGpad @brendonurie @dicksp8jr @RobBenedict #SPNFamily #depression #depressingsongs #PoemADay #poem #alwayskeepfighting #AKF #Invisible https://t co/uQvcA9GKUV,Sad
The unemployment rate during the Great Depression was 24%  and now it’s 20% #facts #depression #economy #FactsMatter #GreatDepression,Sad
@TheHartford can’t believe how difficult you make it to take care of those suffering  where is advocacy and care for those suffering? #Mentalhealth #MentalHealthMatters #mentalillness #depression #anxiety #ptsd #SuicideAwareness  #Discrimination #idontmatter #help #reachingout,Sad
Depression #Symptoms and Warning Signs: Recognizing #Depression and Getting the Help You Need https://t co/8ipY49Hg0B,Sad
Online Therapist for Depression over Skype  Online #Mindfulness Therapy for the treatment of Depression  Contact me if you are motivated to break free from your depression  See: https://t co/aAWltQSU7S #depression #depressiontre…,Sad
I am still at the point where I don't wanna even breathe anymore  part of me becomes disappointed when I wake up in a morning and realise that I am still here 🙁😭🙁 #mentalhealth #Depression #Anxiety #DepressionSucks https://t co/l1vNb4xpgX,Sad
#Depression - A Depressive Disorder Of A Disorderly Conduct #FrizeMedia https://t co/eSkmNJ8wAj via @Charlesfrize,Sad
Joing for free #fridayevening  #mindfulness #meditation #gratitude #depression #anxiety #motivation  #mindsight  https://t co/e2zztf18Ol,Sad
this is how to show a loved one you care: Did something happen to make you start feeling this way? #mentalhealth #depression,Sad
