Text,Emotion
@AidenTruss @britishmuseum @RiaSarantaridou agreed - lovely day with ARS!! Next cultural outing to be planned soon!,Happy
Last weekend to go to @kettlesyard in #Cambridge for two years this weekend. GO GO GO! http://t.co/5E95jO4Prq #art #culture #refurbishment,Happy
"Lost in the exquisite crosshatching of this Hendrik Goltzius silverpoint self-portrait @britishmuseum, on view @ngadc http://t.co/KvakpZhVbb",Happy
@PeterGraystone @britishmuseum It'll be fun!,Happy
"Gold brooch of 'Helios' or sun-god, from the workshop of Castellani, Italy, c.1860s @britishmuseum. http://t.co/MH9TYP5pdn",Happy
@britishmuseum how wonderfully unpopulated!,Happy
"@NationalGallery #AskTheGallery Dr P - wouldn't you like to leave with a noble gesture? Stop #privatisation, #ReinstateCandy, support union.",Anger
@HackneyAbbott @NationalGallery @johnmcdonnellMP @pcs_union thanks Diane your presence &amp; contribution very much appreciated by strikers ;-),Happy
Tasty lunch in St Ives @Sloop Inn before a visit to @tate_stives @VisitCornwall @VisitBritainPR http://t.co/GqsJPZMafF,Happy
Thank you @stockleyacademy @NationalGallery looking forward to it :),Happy
And two works from @kettlesyard are part of the rather thrilling story of Hepworth and Ben Nicholson in London in the 30's @Tate #Hepworth,Happy
Nothing to do with football this one... its just a tiny bit exciting @tateliverpool #Pollock http://t.co/TUmZb6F7Gp,Happy
Wondrous day out in Liverpool with @redfolio &amp; Mindart. Peter Blake's Razzle Dazzle Ferry &amp; @tateliverpool Brilliant! http://t.co/bnwQ9XjTpt,Happy
@stiveshouse @MillenniumArt @Tate_StIves @Tremenheere ooh... Please let us know how it is!!!,Happy
"@britishmuseum #on this day,  Look at that magnificent work http://t.co/pgtZimVX5O",Happy
Good day @BMAGcurators @BM_AG for  new 17th century display #Baroque #BaroqueSSN @HelenHillyard @NationalGallery http://t.co/Op4OCbjeC5,Happy
"Ancient roman wedding ring from the @britishmuseum .  See the clasped hands, just like in the novel Summer of Fire http://t.co/PvdKeYce4t",Happy
JUST REALIZED I WILL BE ABLE TO SEE THE #8mummies EXHIBITION AT THE @britishmuseum I AM SO HAPPY,Happy
@RAMMuseum  Great idea &amp; great pics - love this use of Instagram #InstaMuseum,Happy
Years 3 &amp; 4 having a fantastic time at the @britishmuseum #mummies #aztec #history #education #romans http://t.co/NjKAQBARxM,Happy
"@tatteredstones yes, @kettlesyard is one of my favourite galleries. Very relaxing atmosphere :)",Happy
Looking forward to seeing the Australia exhibition at @britishmuseum soon. My take on the Ancient Greece exhibit: http://t.co/ef2NOvoJJY,Happy
BritishMuseum: RT @melly_sue: Spent the morning learning about #8mummies @britishmuseum. Fascinating and well-pres… http://t.co/wZJlQNS6F0,Happy
Year 5 are now busy in the Digital Discovery Centre @britishmuseum  - they are having a great time!,Happy
"Looking forward to #soundscapes @NationalGallery - 'hear' the paintings, 'see' the sounds: how intriguingly enticing! http://t.co/vHceZlWXcm",Happy
New #blog on our favourite #portraits to see in #London @NationalGallery @Tate @CourtauldGall http://t.co/38eDYAfxHt http://t.co/9HKqdF9ke7,Happy
Jackson Pollock: Blind Spots @tateliverpool. Mad seeing a £140m work in the flesh-review on @AestheticaMag soon. http://t.co/8PtVAaDOdy,Happy
"Wellcome to Instagram, @NationalGallery (https://t.co/KHGP71ECet)! Just in time for #InstaMuseum tomorrow :D http://t.co/SRLXesHNVw",Happy
"Blind Spots, #Pollock black paintings @tateliverpool sounds fascinating, hope I can make the journey north @thetimes http://t.co/V2Y5lPiq2p",Happy
A second day of inspiration for our AS artists @tateliverpool and @theBluecoat http://t.co/wKkfyT52CY,Happy
Great day so far! @kettlesyard @cabinet_curios @CambridgeNewsUK #CastleHill15 http://t.co/pq5uNXrBdK,Happy
Lovely to sketch @NationalGallery w @CBarlowMarrs as part of Julie Jackson's @NEACDrawSchool wksp http://t.co/cDMjgIl05D,Happy
"Slightly more pertinently, his work's great. Ligon: Encounters and Collisions @tateliverpool opens next week",Happy
"@kerrynhusk thank you for the RT, following you back #DefeatingDepression @RAMMuseum",Happy
"@danyelledrexler @britishmuseum Rhanks, I will! Only had time for brief whiz round before and it was spectacular",Happy
"Excited to have a FLASH Residency at @Studio44AD this Summer, starting next month! @FringeArtsBath @CreativeBath @bathnes @ICIABath",Happy
@ArtDecoBiz @britishmuseum they look stunning. Wish I had 'smellyvision' #britishgarden #rose #flowers #summer,Happy
Our events team has been visiting @_TheWhitechapel today in preparation for our forthcoming event! @PositiveAcademy http://t.co/wJR1rLRij2,Happy
@britishmuseum #wonderful :) http://t.co/jIHDsg8bc2,Happy
Who's going to the Jackson Pollock PV @tateliverpool tonight? Great @Guardian piece on why he gave up painting: http://t.co/VnN7vZK1af,Happy
#london @visitlondon @NationalGallery #awesome http://t.co/z4wYeXUBuI,Happy
@britishmuseum 2000 coins per day...they didn't worry about RSI in those days!,Surprise
Great to be at the @britishmuseum tonight. Looking forward to the Main event next week with @ALISON_PRICE and @wiseproductions #bestinshow,Happy
"@Bethlem_Gallery @samcurtisart @_TheWhitechapel Ooh, fab - just down the road from work so that's at least one lunch hour sorted!",Happy
A @Tate gallery in Glasgow could save the union - glowing review of 'warm &amp; imaginative' @tateliverpool  http://t.co/kv7cHBAHQN,Happy
@britishmuseum thanks!,Happy
What a delicate delight for the eyes this is #art @Bugglepuffbooks @MuseumModernArt @NationalGallery @mallgalleries  https://t.co/zox9yMvcaM,Happy
@britishmuseum thanks.  We gad a good day.,Happy
We're looking forward to welcoming guest speakers from @NationalGallery @NationalGalleriesSco and @BarberInstitute #BaroqueSSN @BM_AG,Happy
Still dazed from #DefiningBeauty at @britishmuseum. Stunning. http://t.co/9PfiPmcOSP,Happy
@CaliforniaNat  Isn't it amazing?  @britishmuseum @No1Cathedral,Happy
@NationalGallery and my son and I were excited to be at your beautiful museum in February! http://t.co/3yrEoIe53T,Happy
Getting excited about telling aboriginal tales &amp; playing #didgeridoo @britishmuseum during tonight's sleepover http://t.co/ZXFf34SgAd,Happy
@britishmuseum Love!,Happy
Ketaki Sheth's photos of the Sidi people are absolutely amazing. @NationalGallery http://t.co/8mG39uBRSs,Happy
"Loved #DefiningBeauty - thought it was stunning, I learnt SO MUCH. Beautifully curated. Fell in love with it all. Thank you @britishmuseum",Happy
@NationalGallery #AskTheGallery Will Candy Udwin be reinstated and  she and her colleagues be paid a living wage?,Anger
Monday morning #fieldtrip pt 2: thanks to Mark Godfrey and @_TheWhitechapel. Must-see exhibition that ends Sunday. http://t.co/OeGU898UGF,Happy
@NationalGallery I 've not found the answer to my question to Sir Nicholas....,Digust
@britishmuseum we love the badge! Here she is visiting Peel Park in 1851 http://t.co/VONu7avCip,Happy
@newmanmpaul no worries. Good to hear we might see you on 4th. I wondered from some tweets if you might @SimonEvolver @ThelmaHulbert,Happy
"@britishmuseum Nice! Love that I'm ""touring"" the museum with you while I eat lunch here in Canada!",Happy
The last #selfie @britishmuseum with @mariarodrirubin :( http://t.co/OL73O0QD4q,Sad
@VictoriaRance @kettlesyard @V_and_A these are so beautiful! #GaudierBrzeska,Happy
Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo @billmckibben http://t.co/UnGD3naDSn,Anger
"@Needforcaffeine @lisaj2108 @FitzMuseum_UK Had a personal tour, no less... ;)",Happy
@dpanikkar @Chemburstudio @DalrympleWill A Gril luring quicksilver from a mine by her beauty #Mughal @britishmuseum http://t.co/BkYFOf03bs,Happy
@britishmuseum @CFontainebleau @MuseeArmee  I picture it waiting to be rescued from an ancient attic....thank you!,Happy
@MrStuchbery @FrancesBarker @britishmuseum Oh? How so?,Surprise
"Our incredible 'small object' store, which we share with @V_and_A and @britishmuseum  https://t.co/dJnQMdixnp",Happy
Perfect weather for this weekend's Armed Forces Day #plymouth http://t.co/1VadEiiW3j http://t.co/m909A2rIVF @PlymouthMuseum: @PlymHoe,Happy
Search for your 'Treasured Possession' @FitzMuseum_UK ; a museum with more treasures than you could imagine 🎎🎏🎭🗿📚📯🚋🏆 http://t.co/uGcTqDAMQy,Happy
HAPPY BIRTHDAY TO MY MAIN MAN (sorry @DanDiPiero) 400 YEARS YOUNG TODAY (in his great selfie from @NationalGallery) ! http://t.co/zL1yMv4Izb,Happy
The Enid Blyton show at @PlymouthMuseum is simply wizard! https://t.co/wXS9KxKk5C,Happy
That's a cool #statistic! Well done @FitzMuseum_UK  https://t.co/ydo7hkNR32,Happy
@BHL_valuer @ThelmaHulbert @HonitonTown @1815Project that's a treat! Didn't see names until closer look. Amazing textile survivor,Happy
@HistoryGems @britishmuseum It's got to be a little mummified croc?,Surprise
.@IanLaveryMP can you attend adjournment debate tomorrow #noprivatisation @NationalGallery #reinstatecandy @NGNotForSale @PCSCultureGroup,Anger
Very much looking forward to taking this in. Love a wander round @tateliverpool...  https://t.co/Hp1M8RAtwr,Happy
"#AskTheGallery with bodies from Rockerfellers to UK unis divesting from fossil fuel, is @NationalGallery backward in supporting oil corps?",Anger
@ustvmad @tateliverpool @CruiseLpool @LivEchonews @scousescene fantastic!!,Happy
"@Thejadelord @PearlLamFineArt @NYAcademyofArt @NationalGallery thank you so much, David!",Happy
What better way to get creative inspiration than to go to the Museum ✨  @NationalGallery http://t.co/zvpmtSBVXy,Happy
We are looking forward to the unveiling of the #JacksonPollock exhibition @tateliverpool tonight #CorporateSupporter #Liverpool #Culture,Happy
This de Hooch 'Courtyard of a House in Delft' us quite simply my favorite painting in @NationalGallery Thanks for placing it center stage.,Happy
"Visited @MontacuteNT today and the whole house was fantastic, especially the @NationalGallery exhibition. Lovely, welcoming staff too.",Happy
Inspiring architecture of the @britishmuseum Saw the Rosetta Stone &amp; many cool treasures!… https://t.co/5K9hDPwy5u,Happy
Patients of Sharp Ward are enjoying historic views of the city thanks to @PlymouthMuseum http://t.co/TIx8wplLu9 http://t.co/x0H2a5lkHy,Happy
Reading @SStraine on mega-Pollock @tateliverpool in the @stylistmagazine certainly perked up the morning commute! http://t.co/6f9hTVkKQi,Happy
".@FitzMuseum_UK is the most brilliant museum! And Friends of the Museum are v. nice too...thanks, Sarah and Jane!",Happy
@NationalGallery @BohanRob  it's very beautiful and creative painting,Happy
"@NationalGallery One of my favorites! A human skull, cleverly painted so that it's only in proportion from 1 angle! https://t.co/5SyJ8QS94s",Happy
#askthegallery What do you take more pride in: Hanging classic artwork or hanging your staff out to dry? @NationalGallery,Anger
Looking forward to Glenn Ligon &amp; Jackson Pollock opening @tateliverpool tonight.,Happy
Second phase of Cornwall’s Tate St Ives steams ahead @Tate_StIves @ILoveCornwallUK @BAMConstructUK http://t.co/mFyrvx5P3n,Happy
"My highlight of #DefiningBeauty at the @britishmuseum was this personified vine, bff of Bacchus: http://t.co/kCJC2KHPhC",Happy
BritishMuseum: RT @Lalafashionista: LOVED Ancient Lives &amp; New Discoveries @britishmuseum so fascinating and ama…ht… http://t.co/UAn75m6uLW,Happy
".@britishmuseum It's such a wonderful, evoking exhibition! #DefiningBeauty",Happy
The Dartmouth Museum Daily is out! http://t.co/DRFJjmT28J Stories via @FitzMuseum_UK @MuseumsAtNight @HilaryMcGowan,Happy
@britishmuseum Really interesting. Must visit. Thanks.,Happy
@CuratorialCats don't be messing with Curatorial Kittygods Sekhmet and Bastet @britishmuseum http://t.co/P4cRrpo6kd,Happy
After visiting @britishmuseum it has got me even more excited for Uni (if that's possible) can't wait to visit again #HistoricalArchaeology,Happy
Congrats to @MooseAllain for winning the @Evolver cover prize. Delighted my piece is in the exhibition @ThelmaHulbert http://t.co/0Hc3ebAXbu,Happy
@NationalGallery Looks like my kind of party!!!  I'm there!,Happy
I remember how the experience of @KettlesYard is defined by pairs of chairs throughout. Peaceful but sociable. http://t.co/3Zp1mFktMq,Happy
KETTLE'S YARD: ANTIMUSEUM - meet the Archivist is buzzing! #CastleHill15 @kettlesyard #explorearchives http://t.co/c8UyiYMZpD,Happy
It's all happening @LivArtFair today Pop in to see some wonderful #art #liverbuilding @tateliverpool @LoveNorthernArt http://t.co/8HGmT67yHV,Happy
@CamUnivMuseums @ilovemuseum I love Museums because they remind us that others before found a way to survive and also Periwigs  are great:),Happy
Thanks @ArtandPerfume for showing us this @NationalGallery event: death + paintings = yes! - http://t.co/kfAFrgyp84 http://t.co/9VTFbonY4U,Happy
Also enjoyed James Richards speaker-bombarding Francis Bacon with soundscape @_TheWhitechapel http://t.co/83UWPwtaiR,Happy
@Tate thank you for sharing!:  http://t.co/t4YVZQ6HG4 via @NationalGallery,Happy
Spectacular gems and Renaisance jewellery at the new Waddesdon Bequest gallery @britishmuseum . Go admire! http://t.co/gwFUw1FscR,Happy
".@britishmuseum all about the world history, but they should learn about the real summer! Hahaha http://t.co/SiufoTQyEe",Happy
Defining our beauty - amazing group of creative older people perform tomorrow eve @britishmuseum #creativeaging thank you @ThePlaceLondon,Happy
Spending my Sunday morning roaming the Indigenous Australia exhibition :) (at @BritishMuseum) https://t.co/Ui05Xf3c5D,Happy
"I'm a music #artist who loves her #food. If u ever come to #London, have one of these @NationalGallery #foodie #eat http://t.co/8Pl6wXfw4x",Happy
"@CJRFineArtist thanks. Like you say, you have to have a go :-) @ThelmaHulbert",Happy
"""@chicjwelcouture: http://t.co/uvcr3DfnYk"" Incredible jewels at the @britishmuseum 's new gallery.",Happy
Spent my afternoon admiring the enchanting objects in the new Waddesdon bequest display @britishmuseum A must visit! http://t.co/e8iNUHOqBf,Happy
Late Pollock set to be one of the most provocative &amp; absorbing shows @tateliverpool @guardian http://t.co/8oxmUKUaBQ http://t.co/ZFGcKcE34w,Happy
Had a fantastic day at the @britishmuseum - managed to get into both #8mummies and #IndigenousAustralia exhibits. Both great!,Happy
@MrStuchbery @britishmuseum That's my favourite bit. It's got a mermaid and everything!,Happy
Please still come down we are open until 5pm today we would love to see you. #CastleHill15 @CambridgeNewsUK @kettlesyard,Happy
Amazing job team @britishmuseum - @periscopeco 2 in the bag. Massive thanks to @thehistoryguy. Happy #Waterloo200 peeps!,Happy
"Massive queues at gates of @britishmuseum today for security bag searches. Sad to see, but necessary.",Sad
@newmanmpaul @ThelmaHulbert Well done!,Happy
The @britishmuseum has kindly loaned the beautiful Ædwen’s brooch to us for this new exhibition! #AngloSaxon #Viking http://t.co/eIU5MG2yx8,Happy
@tatteredstones @kettlesyard One of the best places in the country.,Happy
@BBCCambs @FitzMuseum_UK @chrismannbbc Thanks LOOKS really exciting slowed down perception best wishes,Happy
Looking forward to celebrating Marion Smith QC's silk appointment tonight @_TheWhitechapel @39EssexChambers,Happy
Defining Beauty @britishmuseum is well worth a visit...especially if one enjoys drawing in the dark http://t.co/Y7MJbf1BJk,Happy
@britishmuseum and is that a neck collar? The neck is so slender.,Surprise
"@ATG_Editorial at the #SoFAA dinner listening to the wonderful main speaker, Tim Knox of @FitzMuseum_UK",Happy
There's tours of our gardens (3pm) &amp; art collection (2pm) as part of Castle Hill Open Day tomorrow with @kettlesyard. Hope to see you there!,Happy
Glowing 5 stars for @tateliverpool - Jackson Pollock review – this is art as nervous breakdown ... and it's majestic http://t.co/VX6yhyRAIz,Happy
"Had the most amazing morning at the #emptyNG event, such a privilege! Big thanks to @londonlivindoll and the @NationalGallery for having us😍",Happy
Boulevard Montmartre at Night by Camille Pisarro @NationalGallery http://t.co/MrvJ38ZGrV #FavouritePaintingFriday http://t.co/Mnliz69ksI,Happy
Looks interesting: upcoming Archaeology of Childhood (2016) exhibition at @MAACambridge: https://t.co/tqBQTkKIHP #histchild #twitterstorians,Happy
"Great exhibition @britishmuseum Ancient Lives... A body 5,000 years old in the fetal position - However old, we return to the beginning!",Happy
Ace dragon tiles at the @britishmuseum http://t.co/S6BLYPW7dR,Happy
Thank you for my book @NationalGallery I won in the @twitter prize draw :-) http://t.co/41oqgYo2DB,Happy
"Books, films, Greeks, coffee, curry. Perfect Saturday with @ml42. @britishmuseum @Foyles @FoppCovent @monmouthcoffee @Dishoom @CurzonBbury",Happy
Unfortunately the transition narrative parts of those stories were handwaved away in the commentary. @foxvertebrae @britishmuseum,Sad
@FitzMuseum_UK  It's beautiful - the colours are so lush and vibrant!,Happy
@LucyWheeler16 @kettlesyard Thank YOU for a lovely evening!,Happy
Looking forward to our public engagement event #DefeatDepression  @RAMMuseum @UofE_Research this evening http://t.co/GAG3iJveaC,Happy
"Wish @britishmuseum would help more with improvements to Bloomsbury Sq, where hundreds of visitors to the museum pass through every day!",Sad
In case I don't love the @britishmuseum enough - check their swoony coffee cup design! https://t.co/nGdYnNKcD6 HT @lornadiwa,Happy
@britishmuseum welcome to Kerepakupai Vena! http://t.co/c404Oxa0Vz,Happy
Hello Cambridge. You were fun today &amp; fed me well. Timely visit to @kettlesyard as we plot our new art-house venture...,Happy
Wonderful @karenkati1983 @britishmuseum,Happy
.@GoldUnveiled @museiincomune @britishmuseum @MuseeLouvre @MarDixon @Museo_MADRE @louvrepourtous @museecarnavalet Torna la @MuseumWeek ! ;-),Happy
Beautiful Roman period statue of girl playing knucklebones tucked away where I hadn't seen it before @Britishmuseum http://t.co/N8cuekPI6q,Happy
@NewCraftsman @Tate_StIves  @belgravestives @stivesartschool - we have a lovely mention in today's @Independent http://t.co/0oh4VG3THZ,Happy
@AdamKoszary @BW_126 Liking @RAMMuseum 's use of Instagram to show behind the scenes &amp; things visitors might miss on a visit. #InstaMuseum,Happy
Great &amp; Exciting news for @Tate_StIves We look forward to our next visit! #Cornwall  https://t.co/IsrfGC5LnK,Happy
Very excited for Nicholas Thomas @MAACambridge : A critique of the natural artefact: rethinking re-contextualisation #objects2015,Happy
Really looking forward to seeing this Watercolour exhibition @FitzMuseum_UK #Turner #Sargent #Whistler,Happy
"Brilliant Day, Loved drinking too much coffee with the lovely @lisajewelluk @NationalGallery",Happy
"As a visitor low on cash, I was glad to see this prominent, but tasteful, text-to-give sign at the @britishmuseum http://t.co/oREcDlQ0tu",Happy
.@appendixjournal @ephemera07 @FitzMuseum_UK Cool! I could use one of these next time I'm camping!,Happy
A wonderful exhibition of Enid Blyton's work is on at @plymouthmuseum until Aug 29th @plymouthherald http://t.co/XUH307PTU4 #DevonDays,Happy
@nationalgallery Piero della Francesca! One of my favourite pieces ever.,Happy
The perfect location to wear #VanessaGounden ... The @britishmuseum's Great Court #WearableART #Artivism http://t.co/RAAvlb1AcW,Happy
"Yes, you heard right, there's a new Jackson Pollock exhibition opening at @tateliverpool  http://t.co/Ci44pbElfc http://t.co/McQQB4hwWY",Happy
"Have you heard about Soundscapes? Hint: it's about paintings, DJs, museums, the @NationalGallery, &amp; it's pretty cool. http://t.co/KQWgdXn9LY",Happy
@artfund @NationalGallery @HelenHillyard @BM_AG That's a very fine Matthias Stom.,Happy
The sun is out! Time to do some holiday planning? @CamUnivMuseums  Summer at the Museums programme ready for browsing http://t.co/X6U4TBxVpo,Happy
@v_and_a stylish ceramics from a very talented artist #anthonytheakston #pelicanjug #ceramics @britishmuseum http://t.co/6HiNqZPjur,Happy
@britishmuseum So much teeth problems un ancient Egypt!!! 😁,Surprise
Inspiring article. Now I'm wishing @FitzMuseum_UK or Cambridge University Museum of Zoology might put on a show... https://t.co/XmweHYdn1A,Happy
In London today visiting @NewDesigners @britishmuseum @WallaceMuseum. Obligatory Great Court shot... http://t.co/bi5kvltovK,Happy
Very interesting conference coming up @NationalGallery #artmarket http://t.co/mGFBQ8eB9P,Happy
Had an excellent lunchtime visit to @britishmuseum with @theresecoen this afternoon for the #DefiningBeauty exhibition.,Happy
Exquisite works by #painter Paul Rubens presented by @britishmuseum  https://t.co/8BJpLjPiqU,Happy
"Very funny fast talking #MC @theiAwards - a great night, beautiful venue @NationalGallery",Happy
Distance makes the heart grow fonder but already heartbroken @kettlesyard shutting for 2 yr refurb on 21Jun; go now❤️ http://t.co/7HMmPRcJtz,Sad
Face the Music! http://t.co/rJ8FydmuEq 100s contrib. inc. @G_lizlulu @kettlesyard @DanielleMarieMu,Happy
Clandestine Pics @Tate @NationalGallery @berwickstlondon Old Compton St Soho! http://t.co/zOpTyqACYC,Happy
@britishmuseum @yaidunohannji Love it! Surely the Royals had/have way too much money :),Happy
"@MuseeLouvre @museiincomune @leCMN @GoldUnveiled @britishmuseum @MarDixon @Museo_MADRE Magnificent, would love to learn more about this hand",Happy
2 very special places: we loved going to the @HornimanMuseum when I was training in London; and now we're regular visitors to the @RAMMuseum,Happy
@Tate_StIves great to hear her talk about the event. I definitely left with a 'feeling of madness' #materialhistories,Happy
Here's me trying a spot of life drawing at (fabulous) @KettlesYard in Cambridge http://t.co/RQo4O4ybI3,Happy
I'm introducing @britishmuseum Director Neil MacGregor-Germany:Memories of a Nation at #cheltlitfest tomorrow http://t.co/JoyLMUh2Tm Come!,Happy
Thanks for the support ! @jfosterriba @_TheWhitechapel,Happy
@kettlesyard @IrregularCircle love this place :-),Happy
"@CelesteRegal Well, I hope so - but I don't suppose that we'll see frames like this very soon... @NationalGallery",Sad
Really enjoyed the new watercolour exhibition at @FitzMuseum_UK - the Turners are particularly impressive,Happy
@ruthgarmon97 @NationalGallery @MarcelBETR @andresstifler3 @antoniovargas97 @Gerardivi Quina enveja!!! Gaudeix moltíssim!!,Happy
#waddesdon #exhibition @britishmuseum beautifully displayed &amp; glittering but boxwood carving &amp; Roman glass are most wonderful #Recommended,Happy
Looking forward to Amelia Smith speaking in 'CDA innovation showcase' @NationalGallery @BirkbeckNews http://t.co/iBin9Vl65K #cdavalue,Happy
"@Tate_StIves It was a amazing night , a pleasure to cook Bouillabaise in this stunning room for #LucyStein party http://t.co/0r1spFezak",Happy
"Looking forward to a workshop @britishmuseum on working with older ppl, exploring diversity &amp; sustainable partnerships #agefriendlymuseums 😊",Happy
"@mrsartytextiles @staffrm on top form moderator next week, prom then KS3 trip to @NationalGallery still so much to do ! #LovingIt x",Happy
Pebble fancier and Tate curator in the 30s:Jim Ede's collection of stray objects and art @kettlesyard - beautiful. http://t.co/o3Cy7SSa3Y,Happy
@ArtandPerfume @NationalGallery This looks great; wish I could be there!,Happy
