Text,Emotion
My curling iron finally gave out so I just bought a Chi one (‘: #excited,Surprise
Join us next week for a webinar with @fj_parada to learn about what it means to study under realistic conditions! #excited #keeplearning #webinar https://t co/jSsdF3UhNB,Surprise
I am getting far too attached to anything @Fallout 76  #excited https://t co/qlOedKJDR9,Surprise
Tomorrow I am actually allowed out of the house to do a couple of visits  One vacant possible Temp Accom  one reportedly very poor condition #rent Not sure if I am more #excited or #nervous,Surprise
My apt is all changed around and ready for my #dancepole😍🥰#EXCITED😜,Surprise
Very excited to see this! #excited #netflix #blackexcellence https://t co/vqVqf7k1f8,Surprise
Ok- I’m in ❤️ with @Flipgrid!!!!Thank you @annkozma723 and @shoewee I just inserted into lessons for next week! #excited #todaysPDD @pbcsd  #PBCSDVirtualSchoolLibrary #GoingtheDistance @BinksForestES @bfesfinearts https://t co/P7iHrztbsk,Surprise
@BeerBicepsGuy Looking forward for it already   #Excited  @BeerBicepsGuy @alphamimage,Surprise
@DavidPaulBooth1 @FamiliarFeet I shall David  Action starts Saturday for 5 days #excited,Surprise
⭐️Classroom Google Meet⭐️ tomorrow (Friday)💙 Parents  please have your kiddo read/view my *new post* in our Google Classroom regarding our upcoming Meeting! Thank you! 🤗 #excited #ocrew @HortonsCreekES https://t co/RlzUs2Cfqy,Surprise
@sarahgdaly @Dundeevolaction So many things already planned by so many  inspirational young people  #youngpeoplerock  #wheretheresaYEGtheresaway #excited https://t co/UsTfsKJfg4,Surprise
#checkuptime!!! 10 days since we built the hinged trough and planted the onions looking good so far  Shooting up nicely! #growwhatyoueat #onions #hingedplanter #throwbackthursday #shoots #gardenlife #greenfingers #recycledwood #recycledplastic #excited https://t co/UxSyo9gUIo,Surprise
HUGE FAN of this series  and VERY excited to share the amazing #CoverReveal of #SomebodysDaughter  Book 7 in the #DetectiveNatalieWard series by @carolewyer  courtesy of @Bookouture  I cannot wait!!!! #Excited #NeedItNow https://t co/IEvBMPgqu4 https://t co/hgZRXNUXTB,Surprise
Designing a small garden space while incorporating small businesses!  Love the 🦚 but practically bought a stone 🐦 🛀  ❤️ #smallbusiness #shoplocal #birdbath #stonecreations #excited #findingnormal #spring… https://t co/u9RFvJgALN,Surprise
So excited to be involved in this fantastic initiative that we can ALL get involved in!!! From 26th April we will all #unite and #getactive to fundraise together!!!  More info to come!! 👉🏼#excited https://t co/PE0cxlLgfR,Surprise
I can’t tell you how happy I am to have a garden again!! Am actually excited about weeding! 😂     #garden #weeding #trees #grass #excited #cantwaittogardenagain https://t co/u112hxpOlg,Surprise
I enjoyed my first online meeting (IoT Capstone Project   the last part of the IoT Micromaster program)   Discussions and sharing ideas  Very Inspiring &amp  it was good meeting the team 😊 #EDx #Micromaster #IoT6xCapstone #CurtinUniversity #excited #GoProfessional #Teamwork https://t co/BQMOtfmb2K,Surprise
however  getting things ready for the move and the new house this weekend/upcoming week is as real as life is about to get  #excited,Surprise
@TransferWise Last Friday  I created a business account and submitted the info for a USD balance  It's supposed to take 1-2 business days  but I haven't heard back  Are you guys experiencing delays days due to Easter weekend? #curious #excited,Surprise
Apprently we are looking at a prospect of  @ManUtd team with Pogba  Bruno  Rashford  Martial and Sancho starting  #Excited #MUFC,Surprise
  Awaiting Shipment #excited,Surprise
I’m going to do a #selfbrag here  but I jogged 2 miles back-to-back yesterday  I’ve never done that in my entire life  #milestones #excited #cardio #gettinginshape,Surprise
This should be a fab read! #excited https://t co/Y279NJT4gE,Surprise
Now I'm quarantine ready!  @MsPattiPatti @mspattipattitv pattilabellebr pattilabellelive @Halfiebaby Lol!  #pattisgoodlife #excited #1sttime… https://t co/Tdm4hS980U,Surprise
It's almost time - in a few minutes  you can hear @AndreaMDunlop  @ShellySwanback  @Chris_Skinner and me in the @BankingCircle webinar talking about the impact of #COVID19 on the payment industry #excited  https://t co/BJ9ntJLmDW,Surprise
Sometimes a client reminds you that what you do matters  Even in the middle of a global pandemic they took the time and effort to do this  This made my week @AcertaNL  #excited #grateful #WorkFromHome https://t co/iMt5GX4l2b,Surprise
Time to start wedding planning 😭♥️ my baby cousin is getting MARRIED ♥️#excited,Surprise
@KizuKatana @TandyHard4Life Were can I read  corporate secret ? I do not know this one !! #excited !,Surprise
Very #excited to share the good news- Quick Hits  David Shuster Tal Heinrich @AriHix Teresa Krug  #newadventure #excitingtimesahead #newjourney https://t co/Qk3qu0e3d4,Surprise
@MsReinshuttle @sjhsteched https://t co/awVVHGsNow #onenote and Canvas integration is easy! #pwcs @PwcsTechnology #excited,Surprise
Suuurre! Kimmy! #excited #april18 #twitterpartywithchinita https://t co/17tCeCbdhY,Surprise
By @kimchiu_ph - Happy birthday @prinsesachinita 💗 #wagkangbumitaw 04 20 2020 #excited #KimChiu https://t co/SJiflDef9i,Surprise
Building my credit  Going to start the process to buy a 🏡 #excited,Surprise
Just started playing Path of exile!!!#excited #gamer #COVID19,Surprise
Can’t wait to get my wax melts later from the lovely @kaylasandralouise   Want a beautiful scent to feel your home        she’s the lady to help 💕  #waxmelts #newwaxmelt #excited #lys #soulsisters #happyhome https://t co/aGrKcasP79,Surprise
Kevin got me the ninjasexparty coloring book for my birthday  I am so freaking excited   danny__avidan @bwecht   #birthday #birthdaypresent #itsmybirthday #ninjasexparty #nsp #coloringbook #nspcoloringbook #excited https://t co/zGLVEHs7Ey,Surprise
Not sure if I’m ready for #AfterLife2   I mean  I’m in lockdown alone  I already laugh and cry hysterically intermittently throughout the day  #excited #RickyGervais,Surprise
Today’s the day  Taking the @CompTIA Security+ exam  Been studying like crazy and I just need to pull it all together #infosec #excited #nervous https://t co/hCoKntEkjO,Surprise
A new chaser coming to #TheChase in the form of previous contestant @bones_giles to make a total of 6 chasers   Wonder what his nickname will be and whether he will get insults like @MarkLabbett @anne_hegerty @paulsinha and @TheShaunWallace or flattery like @jenlion  #excited,Surprise
They’re covering all the songs of twice lezzgoo  #excited 🙈 https://t co/HW0tQ1xT4q,Surprise
The #PlayStation5 is said to be released in winter of 2020  Who of you guys is #excited?,Surprise
First piece of live streaming equipment arrived today! Silky smooth voice inbound! 🎬🎤#excited #twitchtv #bluemicrophones #blue #yeti #yeticaster #livestream #livestreaming #live #voice https://t co/Buwhm5KUv2,Surprise
We are super #excited and #humbled to soon start our work on the World Bank Group project:   Promoting women's economic empowerment through the implementation of the Code of Conduct for the transportation sector  in the Hashemite Kingdom of Jordan   #success #tntech #video #WBG https://t co/OImZunxbW0,Surprise
When the @basshall reopens  I'm ready to attend my first show there  I've toured the facility but no live performance yet    #excited  Photo: https://t co/GvP2peeLmj https://t co/CQ8P4s1LA3,Surprise
Mrs Fairclough will be in touch very soon! #excited #Reception2020 #newbeginnings https://t co/iGY1KAM0SZ,Surprise
I wonder what sounds they were 🤔🤔Who or what was making them? Find out in the next part of The Land I’d Roar 🐉🧙‍♂️ #excited #curious #StayHomeSaveLives #thrillingThursday https://t co/ljpplpixlF,Surprise
My most preferred zone   thoughtful zone   Ting :):)     🌞🌞                 #shoot #ting #photography #actress #model #happy #work #excited #amazing #picoftheday #photooftheday #instadaily #divinaathackur #america… https://t co/FUZaZFqbNm,Surprise
Get ready to go back to the best high school of the 90's with our favorites from Bayside because Saved by the Bell is coming back in a series! Check out the trailer and details below! #excited #eatingatthemaxhype https://t co/pEZ067ggZI,Surprise
Oooooo!! 🤗 new rim decals for the bike #excited #MTB https://t co/Egm0GK1eop,Surprise
Today is the day when Cyberpunk 2⃣0⃣7⃣7⃣ WAS supposed to be released 😞  But now still 5⃣ months away       Anyway  who's excited?!🙋‍♀️🤪🤖  #Cyberpunk2077 #game #gaming #stillwaiting #excited #thisyear #future https://t co/nDkOuAv6uP,Surprise
@realsusandixon @Garryleeks1 I'd write the lyrics of you wrote the tune Susan? Would it work? #excited,Surprise
Just few hours to go!  Don't forget to tune in at 4 30 pm today on Instagram  Be ready with your questions because  I am going to answer them all  @anitakhatri     #Zeba #zebakohli #zebathechocolatier #chocolate #chocolatelover #Chocolatier #session #excited #live #india https://t co/25vgchRoqT,Surprise
Good Morning  Today  I'm looking forward to receiving new additions to my pedal box  What are you excited about?  #Today #GoodMorning #Excited #NPD #Music #ThursdayMorning #ThursdayThought #Thursday #Meris #Moog #FunDay https://t co/aptYeEBM3N,Surprise
Amongst all the worry of the world right now  there is at least some good news for me  Tomorrow I am finally collecting my #Renault #Megane #RS #Trophy-R and with such a special and rare hardcore car  I cannot be more #Excited  Like a kid @ Xmas 🏁🏆R🚗,Surprise
I wanna listen to artist's I've never heard of before  So  if you have a favourite band  Album  a musician that you would like others to hear dm me or send it here in the replies  #excited,Surprise
Aww I've had a few messages saying some of you will miss me on the SGC discord! 💖  I will still talk to you all on here guys  I wanted to do my own thing for a while   New journey for me and I'm excited 💙  #newstart #excited #happysimming #thanksforthesupport #haveaniceday,Surprise
Day 22 – #Utkarsh #Lockdown #Feeding #Drive   We are #excited and #happy to be reaching day 22 of our #feeding #drive  We are happy that our #lockdown feeding drive is helping strays get some food and #stay #fine  Please note https://t co/Sp1t6E9wQH https://t co/JyZd2dZkmo,Surprise
Diving in to VueJS today ! #keeplearning #excited #frontend #vuemastery https://t co/xompcqreFf,Surprise
@HatchellWood yay my daughter AdaMaé has her place at Hatchell Wood when she starts school in September #growingup #bigschool #firstschool #excited #being4,Surprise
Today  we publish our new #sample #data #catalogue allowing communities to learn about what data other communities already publish and helping them to detect what #datasets they could make available next  #excited 😃 https://t co/PRVApZMwS7,Surprise
might get a wii u for my birthday yessssss! #excited #wiiu #girlgamer,Surprise
I'm doing a live @YouTube on #wasplove at 2pm UK time today  as part of @LizzieRDaly's awesome #EarthLiveLessons  #Nervous! #Excited! Tune in for some reasons to love wasps! Apologies in advance if my kids gatecrash 😱@UCLCBER @bigwaspsurvey https://t co/vVo32Jk3hU,Surprise
We are free! #EXCITED #GOHA https://t co/OyQT9WqgBe https://t co/aeAIoQlvFz,Surprise
I got my mission call! I’m so honored and blessed to be serving in the New Mexico Albuquerque Mission  spanish speaking! I report to the México MTC on August 4th! ❤️❤️ #excited https://t co/kQw4vJw6dT,Surprise
Gladiolus  haul  ( bought them a couple months ago ) ❤❤❤ #gardening #flowers #gladiola #excited #planting #spring #flowergarden https://t co/4jwcehJS5u,Surprise
It's almost draft day! #excited https://t co/kBy7AvCQNA,Surprise
OMG!!! Percy pig ice cream is a thing!!! 🐽 🍨 #excited https://t co/hdWNVt41Eg,Surprise
Happy paperback publication day to @Olivia_Beirne for #TheAccidentalLoveLetter Hope you have a great day Olivia! 🎉 My review is below! 😊📚💕 @headlinepg   https://t co/9Wm9KO7KyM  #bookblogging #review #excited https://t co/Nql5NMs9jY,Surprise
We've been creating an EXTRA SPECIAL VIRTUAL ACTIVITY that EVERYONE can participate in  We are also aiming to create a WORLD RECORD with it too! STAY CONNECTED with us as we will be REVEALING this NEW VIRTUAL CHALLENGE very SOON!! 😁 https://t co/vhuaUeTBy0 #excited #comingsoon https://t co/6mS9lPfFRP,Surprise
https://t co/Kj8GEXTmna A #Tree - mendous Good morning to you  #Excited to share Tree Diaries with you  In this activity you will be getting up close and personal #exploring leaves  #questions and #predictions,Surprise
I am absolutely thrilled to be kicking off this incredible #blogtour for #TheSecretSeasideEscape by the lovely @Heidi_Swain I adored this beautiful story! @TeamBATC @harriett_col @BookMinxSJV 😀📚🌸🌞💛  https://t co/azGek8P2fI  #bookblogging #review #excited https://t co/anL3go4LWh,Surprise
Check my version of Toasted Ham &amp  Cheese Sandwich click this link 👇👇😁😁 #blog https://t co/YG8xinN5r2 #feelingchef  #excited #yummy #foodie #chefizzmee https://t co/TovUPRnwhs,Surprise
 How would you respond to a student that isn’t engaging with a #STEM activity? What is the role of a #mentor when running a #workshop?   I am over-the-moon #excited to host @RobogalsCBR's first #virtuallearning session on 5th May 2020! https://t co/Q8rTAABoOJ,Surprise
I'm having writer's block + lazy to squeeze my brain rn but after i read this    *brb gonna write something* #excited https://t co/MJzvtBczdL,Surprise
A warm welcome to all the children who will will be joining us in Reception this September #excited #Reception2020 https://t co/ojPK5tP9tT,Surprise
Working from home and sitting right next to a window sucks when it's sunny outside  so I bought a fold out bench for my balcony!   Hello sunshine! 🌞  #sunnyday #WorkFromHome #workoutside #sunnywork #work #japan #tokyo #niceday #benchlife #Excited #getatan https://t co/ej0ua3rGWT,Surprise
Such of people don't try to do new something bcz of failure fear  But if you are getting fail that's means you are trying  keep trying you will get your goal one day  #hardwork #career #excited #business #diffrent #iamthebest  #goal #achieve #highthinking #mindset #successhunger https://t co/F6AOzNVXD2,Surprise
Has worked with me to expand my project and apply for further funding!! applications went in this month and they offered me the chance to complete a PhD as part of it    All from my single one idea  #techniciansmakeithappen #justatechnician #techniciansarescientists #excited!,Surprise
I just know Lont hair is such good quality I cannot wait for my bundles to come 🥰🤩😭 #excited,Surprise
I was able to grab the baby tonight   We are proud to present our first baby girl(jenny) donkey   #TodaysHomesteader #homesteading #THR #colorado #cotopaxi #mountains #donkeys #baby #girl #first #excited   Visit Us at https://t co/5NoMas4xaW https://t co/zr596yjtPS,Surprise
After all this over I’m going to the start my process on having a baby 🤞🏾 #Excited,Surprise
Just ordered my cap and gown! #excited https://t co/x92WXgRlLN,Surprise
Took the first of four training blocks for the @DataRobot essentials certification today   #excited #DataScience,Surprise
1 week &amp  a day 👀💕✨ #retweet #mixer #cosplay #fortnite #cod #mixercommunity #support #emberhype #excited #party #yay https://t co/B77RGL10N7,Surprise
This may be my favorite album cover    for sure in the last 15 years #excited #April24 #sorryforthemess #Bernz #yesplease #music https://t co/BCBJpCMRj6,Surprise
My DSLR came today!! 😍😍 I'm a little intimidated by all of these lenses     #excited,Surprise
I can't wait for this camera to come #excited,Surprise
Editing my first YouTube video and I’m so exhausted  More voiceover to record     #excited,Surprise
We’re getting there    it’s been lots of work over the last few weeks but our new website should be up &amp  running pretty soon  @wendyaneil #newwebsite #supportlocal #excited #shopfromhome #stayhomestaysafe… https://t co/1pzOk1VFF5,Surprise
I'ma keep on running this shit  Let the games begin  adobe microsoft #running #game #begin #windows #microsoft #aftereffects #journey #document #consistency #excited #fun #videoeditor #videomaker #framework #victory#… https://t co/JSorcvoljl,Surprise
I had submitted a flash fiction horror piece for a comic book  Waiting to see if it's script worthy for a layout  #excited,Surprise
Finallllly      Our king Barun On #PeepingMoon So #excited  @BarunSobtiSays #BarunSobti   CR::  https://t co/bFzKYkJ6r7 IG Story https://t co/qrxyZbS9JF,Surprise
Time for a new name and a new logo  Im also getting things ready to finally start streaming again! #newthingstocome #letsgo #smallstreamer #imakelogos #confident #excited #NewProfilePic https://t co/IgZAIdG9VS,Surprise
Game shows and board games today with a little little work mixed in   outside project coming along ok🤗 #excited,Surprise
Starting Chapter 7  Important chapter  Introducing the villain  #excited #amwriting #villains #mindpalace https://t co/jsBIgV6kqp,Surprise
Tommorow is the day that we been waiting for❤️ comeback of Lee Min Ho  #Netflix  #TheKingEternalMonarch  #Excited https://t co/PBmU2JhqMI,Surprise
Hello everyone! We have been really MIA on our platforms for a few months! But that’s about to change!!! Big things coming!!! Who is excited!!! Update video coming soon!!  • • • #youtube #comeback #excited #vlogger… https://t co/wQ96cGo45x,Surprise
Finally got a code!! 😌😆😆😁@PlayVALORANT #excited #valorant https://t co/jhtUO0Jk3V,Surprise
A faux Muslim journo wishing Modi ill is hardly surprising  but good you  reminded us of what the pretentious @sunetrac said in 2009 when Modi was down with swine flu  The sicko woman actually said she was #excited  https://t co/5MM5n4Ii2U,Surprise
Wow - What an incredible lineup of classes for @ReformTheoSem students this summer  #excited,Surprise
Of all the celebrities bringing songs and books to help pass the time and share their ♥️  this one wins it for me! @JulieAndrews #love #books #PrincessDiaries #TheVeryFairyPrincess #excited  https://t co/ThTGgUmyNu,Surprise
Haayee     Meri b online study start ho gyi    🙅🙅🙅🙅  #Feeling_Stress 😖 #Excited also 🤓🤓,Surprise
@bunsenbernerbmd Hey @bunsenbernerbmd guess what?! We started looking for a breeder!!  Omgosh after 23 years without a Berner we may be getting one!!!!! #crying #excited #bernerlove,Surprise
So many new custom planter options up in the shop! #Excited to share this item from my #etsy shop: https://t co/taehxtbXyZ #cantwait #makersgottamake #resinart #resin #succulents #storageideas #planters #forsale… https://t co/GJ3U7dRj3h,Surprise
Wow I didn’t know if we were gonna be able to get it together  But looks like we might actually be getting this #Podcast thing on the go sooner than later  With all that’s been happening I wasn’t sure the people would still do it #Excited #Nervous #PodcastComingSoon #MMATwitter https://t co/chfz64FHJb,Surprise
my attempt at #fruit #salad was surprisingly #delicious!😋 #excited #healthysnack,Surprise
being public is awesome! #pumped #excited #whosexcited #moomoofam,Surprise
#BeMagenta new fancy swag and a new fancy company  #excited @TMobile https://t co/UsOFm1gKvn,Surprise
Look who's agreed to Socratize &amp  democratize with me next week! - my beloved friend &amp  dearest brother in arms  our honorary board member  Brother Cornel West  We'll be talking about 'The Radical  King ' a book recently released  edited &amp  with an introduction by Dr  West  #Excited https://t co/6UIMBT9dHS,Surprise
Congratulations!  So proud of you! #HookEm #excited https://t co/xWMIf2nPn0,Surprise
I AM SO STOKED! I got into Doctorate school!! CBU here I come! #Doctorate #Excited #NextChapter,Surprise
finally watching the perks of being a wallflower rn #excited,Surprise
I am super #excited about this #dish #salad  My mum used to make this #yogurt #cucumber salad with #dill #salt #pepper   In my 26 years of being #vegan I’ve been trying to find a #veganyogurt that was yogurty enough… https://t co/JX7ehA7Omi,Surprise
Tomorrow is a really big day! Can’t wait to reveal what happens!💥 #bigday #bigdaytomorrow #icantwait #cantwait #imsoexcited #excited #excitement #instagood #instaexcited #instapretty #prettygram #beautiful #beauty… https://t co/y9w4cBsSAV,Surprise
Exercise ✔️ Many more to come in sha Allah  All you need is faith in yourself and that you seek from  Execution further eases your life  #exercise #faith #survivor #journey #document #consistency #excited #tough… https://t co/MghJhXGkeJ,Surprise
 Thank You and Stay Safe   Love  Nolan  You are all going to want to get some rest tonight because tomorrow's Throwback Thursday Spirit Day is going to be an event you don't want to miss 😍  #excited… https://t co/P8A8Dauafj,Surprise
#waybackwednesday #throwback to the first teaser for @wegfilm before debuting the new #trailer later this week! This #film feels so relevant at the moment and I’m so #proud and #excited to #share it       #comingsoon… https://t co/Vlhbs9WLRQ,Surprise
watching suicide squad can’t wait for the end credits #excited,Surprise
Shout out to this initiative!!  https://t co/6lTnPGHz9S - what a great idea and makes it easy to find out whose open for business #awesome #stayhomenz #Excited,Surprise
#Good old fashion #SnailMail is coming to a #Mailbox near you 💌 #Excited for my #Students to receive their #Letters from me  #MissYouAll! https://t co/ptF7mksIAK,Surprise
When your animals are well cared for  happy  &amp  healthy you get surprises like a baby donkey when you come home   #TodaysHomesteader #homesteading #THR #colorado #cotopaxi #mountains #donkeys #baby #healthy #excited #awesome #happy   Visit Us at https://t co/5NoMas4xaW https://t co/QlpulYnS35,Surprise
Yeaaaa ordered my pro wrestling crate baby !!! Now im excited ships out may 20th !! @PWTees #prowrestlingcrate #aew #excited @AEWrestling,Surprise
#RHOBH @RHOBHWetpaint #premiere @RHOBH_ @BravoTV #season10 @lisarinna @KyleRichards @TeddiMellencamp @doritkemsley1 @erikajayne And Two More       The Best Show Of The Year #excited https://t co/DbGLJX29Hp,Surprise
Oh My God!!!!! This was a #madness @nafesmallz &amp  @realgeko smashed this track and I’m in #love and ngl I got a bit to #excited lmao #astugfurallah #youtube #youtuber #music #ukmusic #vibes #wow #reaction #video https://t co/aSNGsS0fal,Surprise
going out of my comfort zone and streaming with my new camera! come stop by and say hi and chill with me or join me to play games together! 😁 #excited #shy #gaming #streamer #Fortnite #Overwatch #etc @LegacyKnows @SmallStreamersR @SupportStreamz https://t co/ZLcX34FLEE,Surprise
I'm going to be working on the laptop tomorrow and getting the green screen equipment sorted  I'll have mobile a stream set up so I can be live from 12-4pm from the lounge while the boys sleep  that way I can have a quality stream during the day :D #excited @Twitch,Surprise
Also  as a wonderful update  I did get a compliment that other people liked my voice  I think @igotz_tats would love to hear that news    #excited https://t co/YNeV15WSBu,Surprise
@USVInews I can’t wait to see if it looks anything like the proposed sketch 🤞🏾🤞🏾🤞🏾🤞🏾 #Excited,Surprise
This audio made such a big difference in the #quality of #videos  #excited #cantwait #drum4life #stayhome,Surprise
