Text,Emotion
What are you mostly frustrated about everday? Maybe I can help  If not  at least you can vent it out  I’ll listen  DM me  Seriously  You are not alone  Blessings! https://t co/i0x0MDKPWQ #Frustrated #Worried #Stuck #Trying #TheStruggleIsReal #GetItOut #Hope #Overcome,Fear
So worried for a friend who was being transported by ambulance to StL overnight (not Covid related) completely alone and scared  This pandemic sucks in countless ways  #scared #worried #COVID19sucks,Fear
@ABTAtravel Hi  can you yes or no  confirm whether Tui  are Abta covered with giving vouchers  if offered    BBC the one show said no  Tui not answering nothing #worried,Fear
Chat🗣  There’s a lot going on in the news at the moment so if you’re #worried and would like to #talk  or if you’re #isolating from #covid19 and would like someone to #speak to  organise a chat with one of our #chat hosts at https://t co/K8m3ZFsxj9  #wowchurchuk #watchchatpray https://t co/yt3mnS3LLH,Fear
BwD Help Hub  Support for Blackburn with Darwen’s most #vulnerable people  If you are in desperate need of #food  are #worried about paying for #gas and #electricity  or need #support for your #mentalwellbeing while you’re isolated at #home  get in touch  https://t co/cb3m3rimaF,Fear
@LippertH114 My “home classroom” isn’t cute  It’s my dining room  Hoping I see all 24 littles by the end of the week but one hasn’t logged into Google Classroom and another’s parent won’t take calls or answer email  #worried #distancelearning,Fear
Last week saw a 120% increase in calls to the National #DomesticAbuse #Helpline (0808 200 0247)  if you are in #danger and are #worried about calling the #police you can place a Silent Call by Dialing 999 and pressing 55  @DeafHopeUK @dviolenceuk @TH_IASS @OurTimeYF,Fear
That feeling when you find one of your young students may have been exposed and now has a fever and is feeling unwell  #worried,Fear
Many people find the news about #coronavirus concerning  However  if feeling #worried or #anxious is becoming a problem  check out Croydon Talking Therapies   @croydonhe  https://t co/j5oyneblXL https://t co/Ftm0OyjLWF,Fear
a daily struggle: Get up-have routine-Read news-Get anxious-Check Twitter-See all other scientists achievements during the pandemic-Get MORE anxious-Chat to friends-Get uber anxious as they convey more worrying news==&gt  me now: #worried https://t co/8kHkp6tDkv,Fear
@republic @PMOIndia @narendramodi - look who is #worried for poor @PChidambaram_IN  @INCIndia @RahulGandhi are highly  #impressed by u so don’t worry about your job  #StayHomeStaySafe,Fear
@smritiirani Mam I m unable to get any updates of my minor 3 yrs son in mumbai as my estranged wife is not sharing any details through any means  Courts are closed  its 2 months nw #COVID2019 #lockdown #ParentalAlienation #worried #help #ChildSupport  https://t co/IMezye5wD9,Fear
I need to stop reading any Covid-19 news  It's freaking me out and every day I question if I caught it  I'm stressed  #StressedOut #Worried #amwriting #HorrorFamily,Fear
i watched all 3 addresses by #modiji -worth rewatching - 1st 2  i did not watch live-3rd  i did  1st 2 had about 90% less arrogance  #modiji looked #scared #worried (i know  many who r very scared-also cases of suicides)  3rd? he started his #arrogance - #selfpraise immediately,Fear
I know I drive my business officer crazy 😝  but it's never been about sales  #cbd #insomnia #chronicpain #anxiety #stressedout #worried #heal https://t co/5dIhugFwNA,Fear
Since I had an abnormal echo last week with some minor pain  I came to the doctor today  They are going to do a 24-hour heart check to see why I am having all of these extra palpitations  #worried #scared #anxious… https://t co/7EBx632QKz,Fear
New good morning for most you but it’s still the same morning i wake up without you    #sadStory #love #depressed #worried #brokenheart #lonely #anxiety #whereistheLove #expression #qoutes #loveqoute #morning #morningfeels,Fear
It doesn’t help I watched ‘Vice’ last night  Basically all about how unscrupulous business people take advantage of desperation  I e  invade iraq   Raise the Aus GST*   #worried #Covid_19australia #auspol  *tba,Fear
 All of the trees are losing their leaves and not one of them are worried   🌿       #trees #leaves🍁 #leaf #worried #motivationtuesday #quotesaboutlife #quotestoremember #quotesandsayings #oldquotes #wordsofwisdom… https://t co/gl9QZMhfem,Fear
@thomprobert @BBCOne Robert On the odd evening I’m at home at 6pm I raise a glass and reply ‘good evening’ after the bongs  But I’ve done that for past 10 years 😳 #worried,Fear
What are you mostly frustrated about everday? Maybe I can help  If not  at least you can vent it out  I’ll listen  DM me  Seriously  You are not alone  Blessings! https://t co/i0x0MDKPWQ #Frustrated #Worried #Stuck #Trying #TheStruggleIsReal #GetItOut #Hope #Overcome,Fear
Sounds legit  #worried @Apple https://t co/t5ukKyMklN,Fear
When your cat is reading  Numerical adventures with geochemical cycles  by Walker faster than you are     *Cue return of the planet cats* #CatsOfTheQuarantine #Outsmarting #Worried #Evolution https://t co/wkvIMS65RW,Fear
A day has passed and a single thought of me has not come to your senses  😞   #sadStory #love #depressed #worried #brokenheart #lonely #anxiety #whereistheLove #expression #qoutes #loveqoute,Fear
If you are feeling #worried or #anxious about #coronavirus  try connecting with your friends and family over the telephone or by video calls   You can find helpful tips to keep active here: https://t co/VBLZLEtPtr   #StayHomeSaveLives #EveryMindMatters https://t co/bHKjzkz66F,Fear
Not a fun place to be right now   14 year old dog with heart problems about to have surgery    Oi  #vet #dogdad #worried  https://t co/P4ndz2Fpmz,Fear
We live in really dark times  as #Christians  we need to shine our light  but how do we do this when #worried #sad or #stuckathome  #shinedontwhine can help  Preorder now for #christmas #birthday #gift  @KeithKeller thank you for all your help https://t co/m57rzeM9iJ https://t co/G2dRByAgRO,Fear
@OptionsHawk Good bc I own a small fitness business and am shut down  #worried #stressed,Fear
Coping With Isolation During the Pandemic - Tip 1 - Do what you have been putting off #CopingWithIsolation #Pandemic #COVID19  #Isolated #Depressed  #Worried #Hopeless  #Procrastination  #LifeCoach #Christian  #Empowerment #Specialist  #Author #Speaker #Blogger  #ThatSettlesIt https://t co/BrLzp7ogPe,Fear
@FinancialReview It worries me loans/bailouts etc whats the long term effects as Im thinking chain reactions throughout the economy  what happens when businesses or ppl cant pay back their loans? What happens when everyone claims bankruptcy? #worried,Fear
Refunds To Travel Agents | Worried TAAP Appeals Again  https://t co/aVEbRspW92  #pakistan #karachi #Travel #Agents #Worried #TAAP #Appeals https://t co/JNYOxOhexD,Fear
@DrZweliMkhize @PresidencyZA Does our health workers have sufficient PPEs? Or govt is planning to salute them as national heroes who died in line of duty  Health workers who assists covid-19 patients without proper PPEs are like soldiers who goes to war unprepared  #Worried,Fear
If we cannot get to France to sign for house and move in  we may not get residency as need to be there for at least 3 months before Jan 21? Anyone know when travel will be likely? #worried @OnceUponChateau @ChateauGioux @vint_patisserie @dickstrawbridge @Stainle65616960,Fear
Please save us Lord from this pandemic  Dont let it hit my children 😔💔 #worried,Fear
Do you struggle with the temptation to bite your finger nails? This self hypnosis MP3 helps you to break free from this bad habit  https://t co/tF6GYFEj9D #nailbiting #bitingnails #confidence #worried #unhappy #stressed #feelgood #audiodownload #hypnosis https://t co/w7hWnSfGFf,Fear
Spongebob IS funny  but nail biting really isn’t a laughing matter for many  Self hypnosis audio is a great tool to help stop nail biting for good  https://t co/tF6GYFEj9D #nailbiting #bitingnails #confidence #worried #unhappy #stressed #feelgood #audiodownload #hypnosis https://t co/wA2SMH4B9b,Fear
I fear that soon you’ll forget about me and lose affection  How can you not even care that I still love and miss you? #sadStory #love #depressed #worried #brokenheart #lonely #anxiety #whereistheLove #expression,Fear
can’t sleep  my mind is not at peace 😩 #Worried #Stressed,Fear
@SnowyFairest @TLC Has anyone heard from @DayFiance ?? Has not been tweeting since March 23rd  #Worried with everything going on!!,Fear
From what I’m reading  some KTC drivers’ are unaware of how to get to Amritsar airport and without a sat nav! Some are having to travel around to find parties who decide to make their own way without giving notification! Seriously #worried about this  @JanThompsonFCO @UKinIndia,Fear
@DayFiance Where have you been?? It April 12th  #Worried,Fear
@DayFiance are you okay?? #worried!,Fear
I may or may not have eaten a ton of cookies this weekend #anxious #worried,Fear
@marshallsheldon Marshy are you ok?? #Worried,Fear
Activities for #Angry  #Worried Kids https://t co/ywEeBgMRBn https://t co/H7BgKMy6yU,Fear
@severewarn @fadboo Thank you for posting  It has been really bad in my home state  Praying for them  #worried,Fear
@Siobhan_Baillie Hope your looking forward to @Keir_Starmer making more trouble for you liars and crooks  #worried,Fear
Read everything  Share if you’d like   Numbers #PS4 #XboxOne #SquareEnix #Avengers #AvengersGame #Worried #Gameplay #VideoGame #Costumes https://t co/CI8Y7wVXmj,Fear
@holly_bourneYA hello I'm Grace and I live in the United states  I was just reading your tweets about the same  I too have lost my taste n smell for almost 3 weeks now  Wat are some of the things you did to regain yours  #worried,Fear
This virus hits like a truck  just lost a friend who was younger then me and in better health  What's my chances of survival if I get it  hell I'm asthmatic  diabetic  and hypertensive    #worried,Fear
@LucyPitt76 @SkipperTheBear @the_kate_show Pittster you need to get out more! #worried,Fear
What are you mostly frustrated about everday? Maybe I can help  If not  at least you can vent it out  I’ll listen  DM me  Seriously  You are not alone  Blessings! https://t co/i0x0MDKPWQ #Frustrated #Worried #Stuck #Trying #TheStruggleIsReal #GetItOut #Hope #Overcome,Fear
A Japanese mum worried about her baby as the coronavirus pandemic widens was delighted when an ultrasound appeared to show the baby showing a ‘V’ for victory sign from the womb https://t co/w5EIEyRGgm #baby #worried,Fear
@An0nAKn0wledge Thanks! I have placed it in my watch list  After my poop I need to clean up the tools and spanners and that  Cheers again  #keepingopenminded #whodowetrust #worried #aretheytellingporkies,Fear
@HeathenOnEarth_ Tell me about it! I mean  Obama wasn’t everyone’s cup of tea but his speeches had content! Trump say absolutely nothing but empty adjectives  But maybe that’s exactly what his audience will understand      #worried,Fear
#Havening is by far proven to be an effective technique   whenever you feel #stressedout   #anxious and #worried In the current #crisis  This is something we all are in need of   Try doing it  very easy and effective   https://t co/Gzghv5OyE9   #health #coachingworld #selfcare,Fear
#ThoughtForTheDay: If you are #worried or #afraid of anything  there is something in your #mentalattitude that needs correction ,Fear
How is everybody doing? #COVID2019 #Worried #GoodLuck,Fear
This has definitely got me #worried more about those kids who live in #abusive families     who will raise a voice for them?  Moreover who will transmit in them the #consciousness that what they're undergoing is wrong? #childabuse #lockdown https://t co/sSD9a1bLmm,Fear
#SeductiveSunday He #Got my #Legs up  I #Got his #Head up  I #Need a #KING not no #LilBoy I #Told him #ManUp he #Know I #Got the #Juice I'm like #Nantucket I #Know my #Place I ain't #Worried about nann #Woman he #Pulled out his #Dick &amp  I #Looked to the #Side what a #Surprise 🤤,Fear
Not sure where to go from here 😂 so getting BB will probably be my first thing  Before I start the pod   #DeathStranding #cosplay #worried 😟😂 https://t co/p9mUS2px38,Fear
Where does my outdoor cat go during a thunderstorm #worried,Fear
if you're feeling #Anxious and #Worried due to current situations then overcoming worry may be the book for you! https://t co/eQTjOCXjfH https://t co/IagPS6mGqO,Fear
Idk why the fuck I am being coward and  craven in everything everyday   From brave and gutty to craven  I am losing myself  This is not me actually 😟 fuckk😞 #worried,Fear
At Easter a time when we should be together with friends and family please don’t feel alone  isolated or worried  Our phone lines are open  We are here to listen and help  Please share  #whitstable #hernebay #margate #ramsgate #listen #anxious #alone #worried https://t co/HPuUWGefEJ,Fear
@ruthmariehogan @Doc_Malcolm_A This lockdown business is clearly getting to you  #worried 🤔,Fear
If you are feeling #worried or #anxious about #coronavirus  try connecting with your #friends and #family over the telephone or by video calls   You can find helpful tips to keep active here: https://t co/dHMiXePQsr   Stick to the facts and #StayHomeSaveLives https://t co/Tp3km1DRD3,Fear
If you are feeling #worried or #anxious about #coronavirus  try connecting with your #friends and #family over the telephone or by video calls   You can find helpful tips to keep active here: https://t co/Yxwm7iN7Cu   Stick to the facts and #StayHomeSaveLives https://t co/TuvzISN9YK,Fear
If you are feeling #worried or #anxious about #coronavirus  try connecting with your #friends and #family over the telephone or by video calls   You can find helpful tips to keep active here: https://t co/sV2DnoZ5zh   Stick to the facts and #StayHomeSaveLives https://t co/I5BiNUcuoX,Fear
@TheVeryGroup @VeryHelpers @verynetwork nothing makes you feel like a valued customer when you place a order and a £300 item cannot be tracked just to be ignored #con #letdown #worried,Fear
@RadioBrendanRTE what about health insurance prefer to pay my mtg  my health provider not helping @#worried@LayaHealthcare,Fear
@Michael42515493 I’ve seen the mrs looking at shavers on Amazon  #worried ,Fear
don't even want to talk about how #worried I am atm,Fear
What does the future holds for Nigeria as a nation after this coronavirus issue #worried,Fear
I’m listening to #BTS #MapOfTheSoul7 because I’m so stressed with this massive storm cell coming   #worried,Fear
Look who is home!!!!! I'm an so happy spike_sylvanas is home!!!! #corgi #corgilove #feelingbetter #petstagram #petsofinstagram #corgisofinstagram #worried #lovemydog #puppylove https://t co/5vvF7Snltv,Fear
Feeling Lean? 😆 😆  #Tequila #lifeishard #worried #baddays #lifelessons #mistakes #hopes #moveforward #worrying #dontgiveup #believeinyourself #maketodaycount #pushthrough #youwill #dontlookback #nooneisperfect #conqueryourfears https://t co/pKh4Rj7q0o,Fear
My granddaughter works at a grocery store and someone there has been diagnosed with corona! What is she supposed to do? The boss says they are cleaning down the store but she has breathed the same air as this person for hours? #worried nana#coronavirus #####,Fear
I'm posting because I think we all need this  especially me! #worried https://t co/TywCqNRhM5,Fear
Because of this lockdown  people develop the habit of watching movies on the OTT platform  This will definitely affect theatrical business in the future  #Worried,Fear
Argh  Waiting for news on loved on in ER is frustrating  :-/ she doesn’t have #COVIDー19 / #coronavirus but can’t be with my mom either way  #impatient   I know it’s in everyone’s best interests but this is hard  #worried,Fear
@joshlaaat @heyitsrocheee sleep ka din joshy  #worried  WOW,Fear
#Lockdown   Are you #worried?  My partner asked me for the first time tonight    Are you?  I said    Yes  More and more     I am worried  Not by the Virus  but by the permanent clutter inside my head  unable to escape  The world  I can take that  most of the time ,Fear
@RepAdamSchiff Coming for all the Corrupt Liars!!! #worried,Fear
Hub on nights (private sector nurse)  - back to work also as a nurse after breaking tib and fib in less than 2 weeks!Cant wait- please spare a thought for us p/sec nurses/carers too guys! 1st txt from him -no gloves 😥#worried tg I bought a box,Fear
We’ve covered our March expenses  April doesn’t look likely  Second business has been shut  #Worried https://t co/4AlCRyvYEW,Fear
Salaries may be stopped and replaced with a flexible basic wage  Revenue has dried up  #Worried https://t co/ZjZnypNo0M,Fear
Non-essential staff suspended  Two months runway  #Worried https://t co/KxB8lhAfQN,Fear
What are you mostly frustrated about everday? Maybe I can help  If not  at least you can vent it out  I’ll listen  DM me  Seriously  You are not alone  Blessings! https://t co/i0x0MDKPWQ #Frustrated #Worried #Stuck #Trying #TheStruggleIsReal #GetItOut #Hope #Overcome,Fear
best cities skylines 'tweet'  oh lord we are all going to die! #meteorstrike #worried ,Fear
Will life ever go back to normal after the #coronavirus  Can’t actually seen an end at the moment #worried #Covid19UK,Fear
Given the #CovidLockdown  many are #worried  #stressed and #struggling to #sleep well    In an effort to do my small bit to help others  here is a video of scientifically backed ways to #sleepbetter:  https://t co/hm6UEMoM13  #mentalhealth #cantsleep,Fear
I am listening to #Worried by #deepelem https://t co/CLO6k3YVHH,Fear
@JamesManning @jamesdoleman Shit just got real! 🤯  #staysafe #worried #pritifucked,Fear
Many are feeling #Worried  #Fearful  #Lost  #Confused &amp  #Depressed during the #COVID19 pandemic #JesusDisciples may have shared many of these #Feelings following his death during that first #Easter This video from the Story of This Life shows whatever you’re feeling #GodLovesYou  https://t co/wdFGpDrUoH,Fear
**Forthcoming #Autism #Webinars**  TUE 14 APR AT 10:00  What makes me #worried and how can I feel better?  (for #Children): https://t co/AjTRDQWae1  More: https://t co/bRw4RGtepT https://t co/5DM2RaDuaT,Fear
It's normal to feel #worried  scared or helpless about #coronovirus  Its OK to share your concerns with others you trust – and doing so may help them too  If you cannot speak to someone you know or if doing so has not helped  there is help available online  #Counselling #Devon 🍃 https://t co/gdcBGfiPZT,Fear
@cryptograft Is graft gonna come back? #worried,Fear
Just found out that a Walmart inside the plaza I work might have 3 infected employees but aren’t saying anything #worried #scared,Fear
#worried bro   I have a better set up in my apartment https://t co/ZIMdJw8ZDO,Fear
Is @pulte okay? I haven’t had any notifications from him in awhile  #worried,Fear
@VancityReynolds could you please come back to BC and yell deadpool style at all the hordes of people out and about  I work in grocery  families  big ones + groups of friends are still hanging out shopping   Nobody is social distancing #COVID19 #COVIDBC #worried #stressed,Fear
I don’t understand why the airports and everything are still up and running like there isn’t a deadly virus  I thought those would have been the first thing that shut down  PLEASE STAY HOME #confused #worried #prayingforbetterdays,Fear
Just heard that Sir Kenny Dalglish was admitted to hospital  Wishing him a full and speedy recovery  @LFC #worried #StaySafe,Fear
How are we going to come back from this?  Unity would be awesome  but that ship sailed so    #worried,Fear
So I'm a bit worried  I live in a lakeside resort vacation destiny community w retirees  A lot of out of Towners  snowbirds  etc  now through Summer  I'm worried because a lot of these folks are not social distancing  Plus those mixed with the locals that are not SDing  #worried,Fear
I'm currently feeling #Worried ,Fear
The death toll of #COVIDー19 is now 5 times great than the H1N1 pandemic of 2009 #worried,Fear
Father Brown--not a good sign! 😳 Y'all trying to say something bad is gonna happen in my house?! 🤣 #worried https://t co/wL6HWPaAFj,Fear
So two guys invited me to go over their places  one in Washington  and the other in Arizona    Should I even consider going having just watched  Don't Fuck with Cats?  😰😰😰 #Netflix #worried #isitsafe,Fear
What are you mostly frustrated about everday? Maybe I can help  If not  at least you can vent it out  I’ll listen  DM me  Seriously  You are not alone  Blessings! https://t co/i0x0MDKPWQ #Frustrated #Worried #Stuck #Trying #TheStruggleIsReal #GetItOut #Hope #Overcome,Fear
if you're feeling #Anxious and #Worried due to current situations then overcoming worry may be the book for you! https://t co/eQTjOCXjfH https://t co/pCUlmaLoSo,Fear
@Kemar_A_Brown How are you managing on the ground with this anti-black sentiment? #worried,Fear
I just wish my grandparents would listen to what the government is saying so they will stop going out  #worried,Fear
Please say a prayer for all front line medical personnel  In particular pray for my daughter Tiffany Autry  She is a nurse practitioner and is headed to Chicago’s McCormick Place Center to care for COVID- 19 patients   #proud #worried,Fear
Tried to call Unemployment this morning  Ha! They are taking NO calls  Everything is online so not sure what will happen bc I think I made a mistake when filling out the very confusing questionnaire online  I’m just hoping by some miracle I start getting UE payment  #worried,Fear
@yadavakhilesh @HISTORY @politico @ndtv @CNN @BBC @aajtak @IndiaToday @myogiadityanath &amp  #impression #created that @BJP4INDIA @myogiadityanath is #responsible 4 #massive #outbreak but how #yogiadityanath #handle #control #deadly #encephalitis is well #known while @incindia @yadavakhilesh @mayawati @aimim_national @bhimarmychief @cpimspeak never #worried @unicef @UN,Fear
You #Worried Too Much https://t co/VDSANu38Cj #lookback #matter #toomuch https://t co/ljHA3g1Cqv,Fear
My pay check was just 100$ how is this supposed to last me a month 😭 I have to pay bills with this 😭#COVIDー19 #broke #anxiety #worried #needmoney,Fear
Finally some time off duty  One really troubling question  Where have all the non-#COVID19 patients gone?  I'm pretty sure that most of patients we used to see genuinely needed admitting  Where are they all now? #worried #pyelonephritis #cellulitis #IDtwitter,Fear
@ecareyo I am hashtag #worried that he hasn’t showered since sheltering at home  Can the team advise??,Fear
What will our lives be like after lockdown is over  any thoughts? #worried #coronavirusindia #LockdownCoronavirus,Fear
When you wake up with a blown up throat and a temp     #fuck I’m sleeping downstairs away from my asthmatic husband incase   #worried,Fear
@CrkCash Well this quarantine took all I had left for groceries and rent hopefully I hear something back from unemployment soon  #broke #hungry #worried @CrkCash @JeffreeStar @pulte https://t co/lotd6bMaVu,Fear
I will be the first to admit that i HATE carol baskin  but what if we have taken this bullying too far?? feeling kind of #worried,Fear
‘#Discriminated  #Worried’: #India’s #Trans-#persons on #COVID19 Crisis   #Women #Transgender #LGBTQIA #India #Hate #Bigotry #Discrimination #Transphobia https://t co/r25DADU3D0,Fear
@AmandaHaas17 Seemed like you were symptomatic of this thing going around  Want to make sure you’re healthy #worried,Fear
We have just learnt our lock-down has been extended for another 2 weeks #worried,Fear
What are you mostly frustrated about everday? Maybe I can help  If not  at least you can vent it out  I’ll listen  DM me  Seriously  You are not alone  Blessings! https://t co/i0x0MDKPWQ #Frustrated #Worried #Stuck #Trying #TheStruggleIsReal #GetItOut #Hope #Overcome,Fear
#Cantpaythebills?  #Worried if you have a #job to go to after #COVID19?  Need a #planB?  Need to #earnmoney? Let me know  https://t co/oYpvdihzkn,Fear
@GameStopHelp If I pre-ordered FF7  but my local store is closed  how or when will I receive it? #concerned #worried because it was supposed to be a birthday gift ,Fear
@NHSuk are not helping the nation’s mental health by sending texts and letters telling people they are extremely vulnerable when the person in question doesn’t know of any condition they have that warrants this! #COVIDー19 #upsetting #worried,Fear
So     errrrrrm    everyone brushes their lawn  right? 🙄😂🤷🏼‍♂️ #worried #theytriedtomakehimgotorehab   (Maybe he’s playing a version of Croquet that we’re unaware of?) https://t co/rOD3wKgCEQ,Fear
@ChrisCuomo hope you’re still healing! Haven’t seen you tweet yet today  #worried #coronavirus #togetheraseverasone #LetsGetAfterIt,Fear
@RoyalCaribbean  you responded to me with wrong info  Not my acct  #worried,Fear
How to start po? Don’t know anything yet 😞 #feelingnewbie #worried,Fear
