Text,Emotion
The ones who laugh the most hold the deepest sorrows #depression #hopelessness #sad,Sad
The song of the sad gentle man on #iTunes  #listen #indie #edm #indiemusic #independentartist #guitar #guitarist #apple #AppleMusic #sad  https://t co/4NmP1NfAjU,Sad
@LilFrenchCar DONT I HADNT THOUGHT ABOUT THIS NOW IM #SAD,Sad
@realDonaldTrump the way you treat women  from members of Congress to members of the media  sounds like you maybe have a problem with smart women? #Sad #coronagate #TrumpVirus,Sad
my of twitter has more followers than this one smh #sad,Sad
So I was working on a sims build and my pc ended up needing to be wiped  usually everything is backed up  This one time I didn't back up my saves and I lost my modern mansion build 😓😓😓 #Sims4 #sad,Sad
@JosephVVallace @elonmusk Because there are some that don't understand the complexity of fake news  This is so embarrassing @CNN #sad,Sad
@mdornic @elonmusk you deserved it  attacking people who help hospitals without doing basic fact checking   #sad and what is wrong with news media today   ,Sad
   East Africa and Africa at large and must be called out  It's a pity that Citizen TV has sacrificed the truth for the sake of profits   #SAD! @citizentvkenya stop the nonsense now!,Sad
I'm really fed up! Thanks to a racist video I have had to refrain tonight from clapping all the hero's working hard to keep us all safe and secure  You are hero's but unfortunately some horrible little cunt with their own agenda made the clapping all about immigrants #sad 😢😢,Sad
@MSNBC you MUST know America is watching this is just #sad @BarackObama if you have a conscience you’ll call his reckless wife https://t co/6DJlZ28gqR,Sad
#Sad how so few feeble minds  Want to call it out for the whole Nation   He’s never been right yet   But get sent back to do nothing time and again   WHY  ?  https://t co/EZTNZewNaa,Sad
@TheRickWilson Bragging about 52% from OANN? A right wing  conspiracy riddled  sweaty balled hack outlet followed by room temperature IQ magats and he still only gets a 52? #sad,Sad
the ACFT makes me #sad  it may be suspended for right now but I don’t have the motivation to prepare for it anyway ☹️,Sad
@JoshuaPotash Sounds great  go ahead  text me how it went  #sad https://t co/bZX8SXfRXa,Sad
@Scafool5 @charliekirk11 @DonaldJTrumpJr How clever Dan  During Nancy Pelosi’s tenure representing the San Francisco area that once spectacular city has denigrated to a collection of homeless and lawless remoras that make the area approach unlivable for working Americans  #Sad ,Sad
@JeffreyGuterman @realDonaldTrump Sound like a #bitter #sad #childish rant to me ,Sad
The Song Of The Sad Gentle Man (2015) by Erik's Own https://t co/1NvSd3ri5y #NowPlaying @eriksown #indie #IndieMusic #EDM #Guitar #Guitarist #Spotify #ListenOnSpotify #Listen #sad,Sad
Walmart Faces First Wrongful Death Lawsuit from Coronavirus #SmartNews #wow #sad #smh 🙏🏽🥀🤭 https://t co/mlFmrb2UQz,Sad
@mradamtaylor Everything is a lie  They can’t even put out honest notes from meetings where there would be 6 other countries saying the opposite   Respected around the world like never before! #sad #bigly,Sad
@realDonaldTrump So  is WSJ Fake News or not? Funny how you link to them on positive news  but anything negative is automatically  fake   #Sad,Sad
@BusyPhilipps You won me years ago  We’ve just never met  #Sad,Sad
The #sad proof of the #privilege assumed by #Trump family like daughter @IvankaTrump  _AND_ she also dragged #SecretService along on her #selfish violation of the #guidelines  Did this include also husband #JaredKushner?  #Shameful https://t co/qSNjhzfcKT,Sad
https://t co/dXc3nca2TD via @YahooSports  Great article! I think @DaleJr said it best in his podcast by saying  if the word isn't in your vocabulary then you don't have to worry about saying it   I feel for @ganassichip @cgrteams and @kylelarsonracin #Sad,Sad
SURVEY SAID: ❌❌❌ #catfiltered #briellebierman #sad #dontbetardy for the fake! https://t co/QkHrD6s68d,Sad
@nmlinguaphile @BadPostBro1 @aawayne Is it for sure  My neighbor   Alan  just died  I’m going crazy  but he was always an eater  Big guy  OMYGAWD  His #heart couldn’t take or with his lungs combined  Yes  he was #obese  I’m sorry to say that  still love him   😪 I’m #sad - #angry ,Sad
My south node is in cancer meaning I have that crybaby side in me   #quarantine #quarantinelife #lockdown #crybaby #cancer #pisces #scorpio #sad https://t co/3YYa3p3NhX,Sad
I miss shopping   I miss Home Goods and Ulta and Banana Republic and Nordstrom and all the places   Not even Hobby Lobby is open   I've seen everything in Target  #sad,Sad
@SafaricomPLC Yani 2 weeks trying to get y'all to connect me na fibre  #sad,Sad
Project bathroom (bathroom  en suite  downstairs loo) is underway!! The penultimate project in the house #ExcitingTimes #sad #lockdownuk,Sad
Stay inside  Michigan  What is you doin??  #meme #covidmemes #covid19 #sad #lol #trump #trumpmemes #maga #ohlawd #michigan #silly #dumptrump #wow #memesfordays #memestagram #memestar https://t co/Cf8a0ESTFU,Sad
@SpeakerPelosi Nutty Nervous Nancy is a botoxed evil hag who lies with every breath! In November she’ll be giving up her gavel and kicked to the curb like the dog she is! Pelosi is a disgrace to America  Congress and women! She cares more about political power then hard working Americans! #SAD https://t co/OuG7pOxyRa,Sad
One of those playlists you can ugly cry to 🥺🖤 search annaxgdm on spotify ⚠️ #mentalhealth #TikTok #sad #SPOTIFYPLAYLIST #Spotify #Playlist #music #killsomebody #theyungbludshow https://t co/IQY04wXAgA,Sad
@ScottJenningsKY @rww_gop yeah  it points out how badly alleged rapist  money launderer   illiterate   tax evader   fraud and human trafficker donnie  has handled his ridiculous failure of presidency it's just #SAD,Sad
@HKrassenstein Incomprehensible  Absolutely amazing that large of US population remains that ignorant and gullible  #sad,Sad
@agusnox @elonmusk @mdornic @CNN tired of people attacking support to hospitals  it's #sad  muting this thread as we are obviously never going to agree  I'm sure you and others $tslaq don't check what other people that supported hospitals actually did or did not   only care about Elon because of hate  #sad,Sad
@SBAgov  #COVIDreliefIRS  @realDonaldTrump  So I just hear on Fox that the SBA $ is all gone  went to BIG corps  Dicks SG  Ruth Chris Steakhouse etc  So meanwhile my sister  in-law's small little restaurant go's under! #corruption #Sad,Sad
@realDonaldTrump The USA accounts for only 4 2% of the world population  We account for 20 6% of global coronavirus deaths  and 39 7% of active global cases  We have 28 593 deaths (#1  suckas!) compared to 229 in S  Korea  who had their first case on the same date as us  Jan  20  #MAGA #KAG #SAD,Sad
#sad #realDonaldTrump #faketweets: Crazy Nancy Pelosi deleted this from her Twitter account  She wanted everyone to pack into Chinatown long after I closed the BORDER TO CHINA  Based on her statement  she is responsible for many deaths  She’s an incompetent  third-rate polit…,Sad
A playlist for when u just need to cry and let it all out 🖤 search annaxgdm on spotify⚠️ #mentalhealth #sad #Spotify #music #playlist #vibez #indie #crying #killsomebody https://t co/C7NkEo4z8L,Sad
#satire #stayhome #staygrateful #sad #reality #truestory @ Somewhere Safe During Quarantine https://t co/5HQXiFK6qw,Sad
I loved 'Tommy Boy'      sad 😔  Brian Dennehy dies at 81  #tommyboy #film #movies #sad,Sad
John Conway  inventor of the Game of Life  has died of COVID-19 #sad https://t co/e1VQnKuoPP keep playing    https://t co/5Ox1Zg6EWg,Sad
just spent an hour watching tiktoks of 1d during the tmh tour and now im #sad,Sad
I'm still searching #lillies #flower #Seeds #sad #noflower #Seeds #AnimalCrossingNewHorizions #lonely #needflower #Seeds #Please,Sad
So very #SAD!!! #Praying for that #Nurse's family  friends  colleagues and community!!!🙏🙏🙏 https://t co/o91ySy9k77,Sad
@tatecurtis @AMartinezWSJ @kateirby I think you mean #sad,Sad
@politico @gtconway3d She needs a better comms team  She has become a laughingstock across the country  What a way to end her career  #sad!,Sad
#DemiLovato Cool for the Summer #Sad #PianoCover https://t co/TROu2WvUpM via,Sad
@ebciv Yet you didn’t like the historic tweet #sad,Sad
@pulte Am I ever going to be noticed?     #sad #BailoutHumansNow $MLissette23,Sad
@MysterySolvent It's like Trump looks in a mirror &amp  writes/says what he sees to project onto his prey   His Fox puppets obediently repeat the taunts to feed his base   #Sad,Sad
@nkjemisin At idiot protest in #Michagin  A #confederate battle flag and a Trump/Pence flag - they don't even try to hide the fact they are #racists anymore   At least they also have no issue with getting #COVID19  thanks to family of  @BetsyDeVosED  - #idiotsonparade   #sad,Sad
@WalshFreedom At what point did  #Freedumb and money become more important than being human? #sad,Sad
In response to hearing trump requesting his signature on all stimulus checks  a FB friend replied   We should also have his signature on all the death certificates as a result of his inept response to COVID 19  He certainly has earned it    #sad #COVID19,Sad
Need a list of his advertisers  I'll be boycotting all  Looks like the doc is looking for the *poorly educated* to boost his ratings  #sad #FoxNews #FoxNewsLiedAsPeopleDied  #DrOz #winning #DrOzIsHeartless,Sad
@KeitherKeith Da hooms continue dems mishun to #BodyShame us kittehs! Da pic haz clearly been doctored to fit dems narrative  it #FakeNews an #Sad!!,Sad
@BlueChele @Teesa_Michele My new ex received his and my daughter  I was left out of the loop  #Sad,Sad
Our local newspaper and national news are lamenting NO #SPORTS TO WATCH   Isn't there #horse #racing on #television ?  I know I've watched #Live #races on the #weekend    Not a mention at all on tv or in paper  #Sad,Sad
@aires_aston This is white genocide #SoMuchForTheTolerantLeft #ReverseRacism #LiberalsAreRacist #SAD #😭,Sad
I got : ˢᵒˡᵃʳ who’s older : ʰᵉʳ who’s taller : ˢʰᵉˢ ˢᵒ ˢʰᵒʳᵗ ᵇᵘᵗ ⁱˢ ᵗᵃˡˡᵉʳ ᵗʰᵃⁿ ᵐᵉ ˢᵗⁱˡˡ  have you met them : ⁿᵒ &gt : who’s cuter : ˢʰᵉˢ ᵗᵒᵒ ᶜᵘᵗᵉ ᵃⁿᵈ ᵖᵘʳᵉ  same birthday : ⁿᵒᵖᵉ been to one of their concerts ? : ⁿᵒᵒᵒᵒ #ˢᵃᵈ https://t co/AOz0YeN9gb,Sad
#sad hours https://t co/eyeXlQD5e2,Sad
#sad  crying @LG_NHS choir beautiful song for beautiful people xx  #ITVnews,Sad
All the tech we review goes to our fans!!! New show starts soon! Don't miss out!!! Just stay tuned and fallow    #new #techreview #free #tech #giveaway #sad #happy #lucky #amazing #gaming #fortnite #pubg #minecraft #dogs #funny #cute #incredible #luck,Sad
@seanspicer @FlyingWithSara @afa_cwa Why don't you talk about #today story that is more #newsworthy  then tackle this story Oct  1?  How about a fact-check of today's lie-conference?  That would be much more useable  timely  educational  #journalism101 #sad,Sad
This is killing me! Still no #finalfantasy7remake package in the mail! I know it's only been a week since launch  but I'VE BEEN WAITING FOR THIS SINCE THE VERY FIRST RUMOURS OF THE REMAKE STARTED! #FinalFantasyVIIRemake #sad #gamer https://t co/c6AjlzMX6H,Sad
The US Opera Companies Daily is out! https://t co/pfSr7dlGUR Stories via @OperaColorado @santafeopera #sad #markcampbell,Sad
Not sure why we took so long to getting around to watching #AfterLife by @rickygervais but watched them all back to back this afternoon  So well written  👏 #sad #funny #emotional Looking forward to watching #AfterLife2 😁,Sad
Ick  did you not wash your hands before you eat? You eat with those  #SAD,Sad
@DelValleNoel @RepBrianMast I wonder why @repbrianmast hires cowards  like his Chief of Staff @stew0610 ( Brad Stewart  Georgetown Law)  who are too SCARED to publicly support the president of the U S ! @Nellie_V ( Danielle Varallo Stewart ) @brianmastFL @kylevonende (“Kyle VonEnde”) #classicGOP #sad https://t co/9dehTgoW84,Sad
@BarrettSallee Barrett  it’s #sad you’re asking questions that you know the answer to This is Florida’s year - the writing is in the wall Perfect storm approaching with Trask and Jones coming back  making it similar to what Mullen ran as OC with Leak and Tebow in 2006 Defense speaks for itself ,Sad
@AliMCollins @UESF Sad Fransicko has become an idiotocracy  #sad,Sad
@realDonaldTrump @seanhannity Crazy    That's the pot calling the kettle black! #sad,Sad
MEMORIES NEVER CHANGE BUT PEOPLE DO  #Life #deep #sad #quote,Sad
A Gathering Of White Christians #sad https://t co/RaA2whilwf,Sad
@ToneDigz @PatMcAfeeShow @OfficialAJHawk Says the video was removed #sad,Sad
@TheBabylonBee @wollivierre Kobe Bryant  COVID19  #Sad,Sad
The Bible didn't lie in Hosea 4:6 #StayAtHome #COVID19 #covidnigeria #StaySafe  #African #sad https://t co/J3xpTB5rlc,Sad
I'm thinking about making a rap song possibly  Let me know what you think  I got the lyrics and the beats  now I just gotta piece it together  It will be about the new life and what the effects of it have had on everyone #rap #beats #song #lyrics #sad #sadsong #rapper #life #bags,Sad
#sad #realDonaldTrump #faketweets: Democrats are blocking additional funding for the popular Paycheck Protection Program  They are killing American small businesses  Stop playing politics Dems! Support Refilling PPP NOW – it is out of funds! #cnn,Sad
What do you like to do when you are bored? XOXO 💋                                                             #Retroaesthetic #aestheticfashion #grunger #cute #90svintage #aesthetics #sad #grunge90s #aesthetictumblr… https://t co/gW58BmOXLv,Sad
@LionelMedia I was in this line yesterday at Walmart  Everyone was freezing  but once we got to the roped off area  no one would step 6 inches outside the boundary to be in the sunshine  #sad #compliantsheeple https://t co/uGrHzMqYwa,Sad
@TWIT_ANTHONY Haha  this account would be funny if it weren’t so #SAD              #DonTheCon,Sad
Hello Mr  Cabot!  @Dustyzam went north  south  east and west  used every club in his bag and I believe walked off the green after 27 minutes with a score well into the double digits  Later that evening after a couple drinks he claimed he got a par  #Sad #noetiquette https://t co/kQOzMTtqYJ,Sad
This man is decomposing right in front of us and that wretched woman sitting beside him is shameful!! #DementiaJoe #Dementia #Sad #Elderabuse https://t co/p7DAlvYMEQ,Sad
Nigeria  a country that's blessed beyond with unfortunate circumstances handled by unwilling leaders to heal the land back to fruitfulness  #Sad,Sad
#Sad  One with this much influence shouldn't be so irresponsible  @RitaWilson just described #SameEffects as #chemo  And she's better     Rita Wilson took chloroquine to fight COVID-19 &amp  gives this warning   https://t co/wZK0WJBLKo  #MyFriendBrad2020,Sad
@TonyMarinaro @TSN690 @Kevinhaime @PGATOUR @westcoasthky @davesimonmma @WWE At least you will be able to hear @davesimonmma and @RingsideReport on https://t co/YmgvDEdSgQ as TSN690 has cut the iconic original show    #sad #ufc #wwe #bringthemback https://t co/eNz8jsEr9h,Sad
 I see patients who I've seen before for abortion services but end up with another undesired pregnancy   it makes my day to see a familiar face   — Joe Nelson  abortionist #sad https://t co/2lfeBHjTMl https://t co/H0cqd6H3jc,Sad
#BREAKING #TrumpMadness #BlameGame &amp  #TrumpCult #FakeNews #TalkingPoints #Rallies &amp  #Tweets is ALL You're Good For @realDonaldTrump  #TrumpLiesPeopleDie #TrumpVirus -- Go Away fm #USA  #BlueWave2020 to Save #America w #JoeBiden #Voting OutOur #Sad #Danger &amp  #IncompetentInChief  https://t co/fFtWZQWJnV,Sad
@rolandsmartin @BraxtonBowser We really need to examine  not only our educational system that's educating our Black communities   but there also need to be an examination of the RELIGION  in this country  that gets our communities to throw away common sense and tell  Jesus to take the wheel   #Sad,Sad
@GovMikeHuckabee So people stopping/blocking traffic for Covid-19 is okay and acceptable but #BlackLivesMatter does protests is selfish and unacceptable  #Ridiculous #SAD,Sad
@PetSmart Since Top fin has no twitter    got a 29 gallon and the tank didn’t gone with instructions on how to set up the filter   and he got sucked in  He was my favorite   he only had one eye and his name was Madeye  #sad  #crying #whatdo? https://t co/mlFOoiaLVH,Sad
Most of Y’all not real Carti fans most of y’all opinions based on hype even y’all music opinions 💀😂 #SAD,Sad
@realDonaldTrump @OANN @SenThomTillis Cherry picking fringe right wing polls is one of your favorite pastimes  isn’t it?  #sad,Sad
@realDonaldTrump @seanhannity You lose more votes by the day #sad,Sad
@ddale8 Beautiful  Strong  Very Strong  #Sad,Sad
@ningnings K that’s too far they don’t even know who cix is LOL! #sad,Sad
@MidwinCharles @BenjAlvarez1 @prisonculture My brother in law lives in Germany  they are on top of things there    America is doomed! #embarrassing #sad,Sad
@JRsBBQ He was indeed entertaining  #SAD,Sad
@wildflowerjoshe missed u 2     timeline too empty    #sad 😘😘😘😘😘,Sad
I believe that imagination is stronger than knowledge  That myth is more potent than history  That dreams are more powerful than facts  That hope always triumphs over experience  That laughter is the only cure for grief  And I believe that love is stronger than death 🕯✊🏽 #sad,Sad
So I learned yesterday hateful people are still talking shit about me and spreading lies 😂 I’m sorry you’re so sad that even in the midst of a pandemic you think about me  #sad #bebetter #norevengejustlove,Sad
#Sad  Jamaica I pray you get your supplies  We are all struggling  Even in America  #StaySafeStayHome 😷😡🥺 https://t co/FT0v3Oad6t,Sad
This is a gift of healing to a world that has forgotten how to pause  thought we should pounder  a saying we should realize  #paalam #sahulingpaalamnaintindihan #myibangnakalaan #malungkotako #sad #pinoynamasarap #PinoyBae #Bears #pandaboy,Sad
@realDonaldTrump @seanhannity Says the crazy coward  weak leader  #DumpTrump2020 #pathetic #sad🤡,Sad
@ConversationUS 🚨🇺🇸Yep  They Still SHOULD Be!!🙄But they're ALL privately Owned Now &amp  The Owners ONLY #care about their #crazy ridiculous #income! #Pathetic &amp  #Sad!!,Sad
@joeeule @ModeledBehavior @SonnyBunch Meaningless comparison  but sure    Also  I'm darn sure Obama didn't throw a tantrum till someone confirmed his signature would be on payment vouchers mailed to everyone enrolled in insurance exchanges   Because only a baby would be so shallow and desperate for admiration  #sad https://t co/lJLLw3Aqtr,Sad
When his name starts with A  #sad #lonely #feels https://t co/k2bmz7yUc3,Sad
Here's a Chad fact: hand washing can reduce diarrheal disease-associated deaths by 50% Wash those hands! #SAD #ChadFact,Sad
You are wrong @GeraldoRivera because there is little talk about what we should be doing or what’s happening  These meetings are another avenue for a Trump pep rally  #SAD   Geraldo Rivera: ‘Very Dishonest’ for CNN and MSNBC to Cut Away From Trump Briefings https://t co/kdx61m29pe,Sad
@RBC_Heritage @PGATOUR No spectators? #Sad☹️,Sad
When they don’t say “I love you” as much as they used to 🥺🥺🥺🥺  #inmyfeelings #feelingsometypeofway #relationshipquotes #sad https://t co/iugos7Df6g,Sad
Went to Shoppers today to grab some teeth stuff and hair stuff and I was basically yelled at because I was walking up and down the aisle trying to find a tooth brush  Like im sorry  there was LITERALLY NO ONE ELSE IN THE AISLE  #sad #illleavenow,Sad
Ah how I missy my #LakefrontJog jogs #sad but hopeful we will get passed this https://t co/F8on6mM23t,Sad
@kirstiealley Gratitude for what?  Sit down  sweetie! #Sad,Sad
@MillaLadyRCats @andy_park @andy_park must be feeling sad he’s not getting enough attention and needed to troll cats  #Sad https://t co/oDUV4MxpIj,Sad
@your_mom71 @MunaMudenda You are doing a noble cause  But Prisons is even far  our brothers and sisters are in such r'ships  marriages  affairs  etc  If you asked them when they saw the first sign most of them will confess that under a month the first time thier partner got angry or upset  #SAD,Sad
@DJProfessorK72 @Airplaneguy2 @BobbySandlot @ASlavitt He actually thinks it’s Dementia Don who’s “giving” people their own taxpayer funded money to them  #sad,Sad
Now @realDonaldTrump has reason to further denigrate women  Many women responding more effectively to global #pandemic  as current @POTUS comedy turns to tragedy and  gasp  women do better job  Trump focuses on looks  not effectiveness  #sad #incompetent  https://t co/pfBYJQnqxP,Sad
RIP The Fink Howard Finkle 💔 😭😇 #howardfinkle #fink #wwe #raw #smackdown #wwf #attitudeera #wrestlemania #ringannouncer #wrestler #wrestlers #wrestling #prowrestling #prowrestler #rip #sad #wrestlinglife… https://t co/EZRwOcUqa5,Sad
Got a chance to get some things from #classroom &amp  this is the scene walking thru the hall  #sad #emptyhallways #cleaningsupplies #nolaughter  Overwhelming &amp  daunting  They should be filled w/ #students  laughter instead it feels like a ghost town   #CoronavirusLockdown #teacher https://t co/X7BeNuq8ls,Sad
@MI_Republicans When asked by #OperationGridlock these people could not do one simple basic thing asked of them: Stay in their cars! They ruined it for others and why? It was tooo hard!   #KittyTrumpSupporters not #Michiganders  not Conservatives!  #ThursdayMotivation  #LansingMichigan  #sad,Sad
Nothing quite like signin up 2 @GoZwift 2 ride with @GeraintThomas86 @TeamINEOS  gettin all my bike setup with my cheapy indoor trainer  only 2 find that @GoZwift doesn't like @wahoofitness sensors on bluetooth &amp  I've left my ANT dongle @ home!! #sad #StayInWorkOut #COVID19,Sad
Found myself tearing up when I heard that due to today’s freeze  Palisade peaches crop might be ruined  #sad #palisadepeaches #coloradoproud,Sad
The woman I just talked to in John Cornyn's Office was so condescending  She only wanted to tell me about all the people who called to tell them they have received their money  I'm just trying to find out when I get my money  and she's doing a re-election spill for Cornyn  #SAD,Sad
@Juliest290813 It really is Ju  But I'm not being classed as a racist  when I care about all the NHS Staff  They have gone and ruined it for many    #Sad,Sad
Okay  i need a life detox #lol #sad,Sad
we deserve to be happy #sad #happy,Sad
I have exemplary bad timing  Before Covid-19 I bought Cosmic Encounters and ordered Forgotten Waters                     I live in a two person household   #Sad #boardgames,Sad
Our newest episode is here!  “Fire and Brilliance” can be streamed on various platforms!  This episode contains a pretty emotional funeral 😢   #sad #funeral #friends #fire #love #loss #dnd #family #podcast #COVID19   https://t co/rSTA0S9Hat https://t co/GsKN1wKI83,Sad
@immigrant1850s @SenatorRomney I told him to fund the US post office  But do go on about bashing    If you think we're nasty  wait until you hear about the US President     #SAD,Sad
@JeffCapell @SharonCoolidge @DeniseDriehaus @GovMikeDeWine @HamCoHealth @cincihealthdept Nothing gets in the way of  urban progressivism   not even a national pandemic and/or medical equipment shortage! #Sad,Sad
@realDonaldTrump action needed 2 happen in late Jan/Feb  not April 15th  U were late 2 react 2this crisis  UR failure to act has led to an unconscionable # of dead Americans  You are the worst  most horrific President this country has ever had to live with   #SAD #ByeDon2020 https://t co/DhOf2gyadX,Sad
Another 3 weeks   omg   I can’t cope  I want to see my grandsons especially Joss it’s his 1st birthday tomorrow #sad #sick&amp tired,Sad
@vanevaneenavv they go viral cus people experience similar traumas growing up and they get a sick joy out of seeing others go through similar #sad,Sad
Guess we should start calling him Dr  Death #sad #wtp2020 #wtpTEAM #coronavirus #DrDeath https://t co/obrGIMbUs4,Sad
@SenatorBraun @SRCC Another @GOP not telling the whole story  #sad why ar the dems not voting this through?  Please explain to us ,Sad
is actually #sad,Sad
ᶜᵒᵘⁿᵗⁱⁿᵍ ᵈᵃʸˢ  ᶜᵒᵘⁿᵗⁱⁿᵍ ᵈᵃʸˢ ˢⁱⁿᶜᵉ ᵐʸ ˡᵒᵛᵉ ᵘᵖ ᵃⁿᵈ ᵍᵒᵗ ˡᵒˢᵗ ᵒⁿ ᵐᵉ #sad https://t co/4yMHlI8bCh,Sad
Corona took my chance to see my idol for the first time   I can’t remember a time I’ve felt that empty and sad 😞💔 @taylorswift13 @taylornation13 @WaldbuhneBerlin #corona #swiftie #taylorswift #sad #COVID19 #fuckcorona https://t co/hkTf84rqs2,Sad
My partner has a bad habit of taking my phone and going through it  the thing I hate the most that they do is always delete my The Untamed stories  😔😔 #mood #depression #sad #annoyed,Sad
@realDonaldTrump @OANN @SenThomTillis No matter what the polls show  you're forever a loser  You've lost the trust of America  You've lost billions in value to the economy  You've lost credibility on the world stage  You've even lost favor with Jesus considering your sinful life of adultery  fraud and abuse  #sad,Sad
Isolation blues • • • • • #art #artistsoninstagram #artist #sailormoon #isolation #mask #oni #ps4 #addidas #statue #drawing #aesthetic #supreme #sad #quarantine #ink #minimal #popart #collageart #god #branch #hidden #tokyo #neon #artcollector #graphic #sad #anime https://t co/GBvpHvFLfJ,Sad
Leadership for #IN03  We need change in 2020! Working Families get nothing from @RepJimBanks &amp  @indgop @GOP #SAD #IN03 #GOPTool #DirtyGOP #DirtyJimBanks #ResignBanks  @jim_banks #FlipIN03  No Tests- “Just Get Back To Work” stated GOP  https://t co/lwqjToDvOY,Sad
They text me when they are bored  so I reply when I’m free  #sad #periodtt🤞,Sad
@msstaceylace @hrtablaze Right!!? WTF!? They are really open about within their own society I guess  #SAD,Sad
Looking at the list of #stocks that make new 52-week all time high today  we're long 5 - $AMZN  $ATVI  $EA  $JD  $MLNX - and short 1: $NFLX  Does it suppose to make us 83 3% #happy and 16 7% #sad?  #StocksToTrade #Amazon #Netflix #Activision #ElectronicArts #JD #Mellanox $NVDA,Sad
Corona is destroying everything I ever dreamt of    😔💔  @taylornation13 @taylorswift13 @WaldbuhneBerlin #swiftie #taylorswift #fuckcorona #sad #Covid_19 #fml https://t co/sbFWMo0FmZ,Sad
@ValuePicks @BenSFletcher @PressSec Yes I agree  Timeline is very important   l don’t expect to get an answer to my “question” bc she can’t change the timeline &amp  dates   only spew out more lies &amp  twist the truth! #Repulsive #TrumpLiesPeopleDie #Evil #Sad,Sad
When you get your switch  are so excited to play it  but feel so sick you can barely move  Let alone work  Let alone play animal crossing  #sad,Sad
@Acyn How is this funny? #sad,Sad
the fact that she gets to look like this? all the time? #sad https://t co/m7noXTZFK2,Sad
You avoid responsibility like your #KingTrump #sad #VoteBlueNoMatterWho https://t co/1hOIJyHm5E,Sad
hi i wanna hug harry 😃 #sad,Sad
@realDonaldTrump ur a murderer  A loserific doltish idiotic  liable fuckface with a pussy neck and an asshole for a mouth because all that come out of it is shit absolute and total shit and lies  I don’t think you could tell the truth if you tried #sad #MurdererInChief #girlbye https://t co/aw2ox3p9k2,Sad
ohh we rly in our thoughts tonight #sad,Sad
There is just NO depth he &amp  his GOP swamp buddies will go to screw most Americans- the one who need the $ &amp  help the most! #Sad #Evil #DumpTrump2020 #MakeAmericaGagAgain 🤮 😡 https://t co/4XvmeHcJxV,Sad
Wut 🤦🏼‍♂️💀☠️  That’s right I’m only at home because it’s the flu  Wait we have a vaccine for that  It makes no sense that she is in a position of power  Well maybe it does now🤣  Politics = garbage 🗑  You are not qualified in health care at all  #coronavirus  #LasVegas  #Sad https://t co/huWrajx1XU,Sad
@thisismazie @richard_oveson Um @thisismazie  they can’t go outside without masks  hike  go to parks  or leave their homes for anything besides essential groceries or medical visits!  Oh wait  sorry  I was thinking of California   BUT they can only order swig from the car  not up at the window  #harsh #sad,Sad
Jay Glazer’s ‘big’ NFL news is met with Twitter fury    this is the problem with people these days   Most want to be the story rather than REPORT the story  Very sad day for Jay  You are better than this    we thought  #sports #SportsNews #sad #media #MediaTerror https://t co/mvrNyukdxZ,Sad
@v3rks wow u don’t trust me #fake #fakefriends #sad,Sad
