Text,Emotion
Sundays at noon on Seabird Radio and Wednesdays at 7 on @ChannelRadio1    Latest show at https://t co/lKhtzgxoBN https://t co/j9nrkuJwgY #antidepressants #pinched and #depressed just #funny https://t co/2D7GHcBMkJ,Sad
Thinking about you is all I do every day and every night    It drives me insane   #cantsleep #depressed #rona #latenightthoughts #dum,Sad
#depressed ?  Feeling better low? #lockdowneffect  got to you? Watch this  https://t co/nJaILBNcTH,Sad
This is how I feel   #suicide #unhappy #suicidal #sad #depressed #hurt #bruised #damaged https://t co/pHRpFfmY5r,Sad
#Depressed sa last part ng i want to eat your pancreas,Sad
Are you #feeling #depressed over #selfquarantine?bored? Do you ❤ #music??? #popmusic??? Do you ❤❤❤#boybands?  Did you ever want to #work for a boyband and be their #assistant???? @5WESTStreetTeam are looking for #freshmeat! Interested?  apply 2day @ https://t co/uWO5otB7Ma,Sad
The reason why the extremely #successful people like the #CEOs and #founders of companies get #depressed is shrouded in enigma  How #success at times may lead to depression  Read to know more https://t co/WQKbLUqCUZ,Sad
@k_chesty  Thank you CHESTY 💖 for liking my  Cosmos/Universe  thought 🙂 If one is #depressed one is living in the past: if you are at #peace one is living in the present ‼️    Lao Tzu 💠 Love to PITHAPURAM💖from Australia soon to embrace a calm autumn night 🍃💙🍂    misha 💞 https://t co/gISCetbcOf,Sad
I’m so lonely please help me 🥺 #sad #lonely #depressed,Sad
Its easy to feel low and #depressed in such a claustrophobic situations caused by #CoronavirusLockdown  Its important to keep our spirits up by talking  video calling or group calling #friends and #family  Find 3 people you want to connect with this week and tag them here! https://t co/BTtqGxxItp,Sad
I tried to to cut my wrist with a knife  Couldn't make a deep wound  tried in my palm  that made deep cuts  Knife should have been sharper to slit the wrist skin  Learnt this much in my suicide attempt  #suicidal #depression #depressed #Mentalhealth,Sad
@tweettruth2me Well it used to be      the governor of NJ said he didn’t even think about the Bill or Rights when restricting people from going to church        Sad thing  is our grandparents died for freedom and it’s now been given away for a data model     #depressed,Sad
Crazy J - Nightmare Part 2 (Short Film) https://t co/GUbK6kha6g #musician #singer #artist #song #fun #newyork #life #bands #amazing #shortfilm #creepy #depression #inked #goth #film #emo #depressed #art #mainactor,Sad
@Alyssa_Milano Yes I feel the same I'm depressed how will I be able to date now   #mierable #depressed,Sad
my gf is asleep and the ft hung up )))): #depressed #missher #hopeshessleepinggoodthough #loveher,Sad
So let’s have a real talk  Not too long ago I’ve broken my hand in a accident  now my partner and one of their alters think I’m useless because I’m not able to help them for a while 😔 #stressed #amireallyuseless #depressed,Sad
#WorkFromHome #StayHomeSaveLives and one #depressed pigeon  #news during the #lockdown https://t co/Mzsh1KCJoH,Sad
I feel #depressed    everything have sense    Im wordless    now i know    I dont love u    U were just my game    love my feelings    #ILoveMe,Sad
I got a problem being attracted to the type of girls that play me and leave me in the end #help #depressed,Sad
Sometimes ya just gotta slap some makeup on and get through the day  #imoverthis #letmegooutside #stupidsnow #serotonin #depressed #stayinside #nomotivation #tattooedblondie🖤 https://t co/u3ATeJLs9w,Sad
#Depressed Pigeon https://t co/YfAHnFCM4u https://t co/J8y7NEfaR5,Sad
Crazy J - Nightmare Part 2 (Short Film) https://t co/GUbK6kha6g #musician #singer #artist #song #fun #newyork #life #bands #amazing #shortfilm #creepy #depression #inked #goth #film #emo #depressed #art,Sad
Sharing some #copingwithcovid19crisis info here for those who feel #confused #disoriented or even #depressed https://t co/SmL7gWwdBi #getgrounded #rescueremedy #floweressencesforemergencies #cultivatecalm #timingadvice #timingmagic #perfecttiming #regainclarity,Sad
In order to move on from #depressive #thoughts it’s helpful to make a list of the top ten most common thoughts that occur when you are #depressed  https://t co/iZLPZI5cpl,Sad
Can’t wait to get back to real life! #Quarantine #SelfIsolation #corona #CoronaVirusUpdate #coronavirus #washyourhands #depression #depression2020 #depressed #news https://t co/w50zgWDJcd,Sad
Sometimes  I  just  want  to  give  up  🤦🏻‍♀️😣  #WhyEvenTry #depressed https://t co/Va48ouS6fh,Sad
i just went on tiktok and the first thing on my for you page was a riverdale rating video  i feel like the universe is testing me rn and i don’t like it at all #mad #depressed,Sad
I’m feeling #depressed again  I always feel this way every evening it seems like  #mentalhealth,Sad
#isolation got me so #lonely and #depressed  I talk to a couple of friends on playstation most night and my girlfriend every few days but theres nothing to say   fed up of life rn 😥,Sad
During quarantine I’m ruminating a lot about my homosexuality and how I wish I was straight  Maybe my dad would love me if I was straight  I’m unloved #SickNotWeak #depressed #MentalHealth,Sad
Really started to hate everyone around me  but then I woke up and realised there was no one around me    #Depressed,Sad
Some people are made for living in a cruel world like this  they are destined to suffer and find happiness by accepting the reality  #depression #depressed,Sad
@IyanDarkness Post eun waks  #depressed,Sad
@FOXTV @almostfamilyfox @Brittanysnow @Megalyn @EmilyOsment pleeeease bring this back  You have a 92% rating from us google users! I am left with so many questions  Like seriously! What happens with Edie and baby? Julia and donavan? Roxy and isaac? I'm NOT okay😭😭 #depressed,Sad
youre the only friend i need 😔🤲🏿💔 #sad #sadquote #depressed #notokay,Sad
still #depressed every once in a while but the #PTSD flashbacks have almost completely gone away and even when they come i can handle them so much better  it only took 9 years of #therapy! most importantly i'm happy for the first time in a while so yay! 🌼,Sad
You can get better from Depression - #depression #depressed #bipolar #bipolardisorder #mood #moods #mentalillness #mentalhealth #recovery #therapy https://t co/3Hg6wto3q9,Sad
Having fun  no fear   https://t co/Y0BBFDU94u  #freestyle #fitness #Motivation #success #depressed #depression #workout #menswear #weed #focus #Fortnite #muscle #WednesdayMotivation #Fear #exercise #Jamaica #offthetop #concious #Rap #music #WINNER #WIN,Sad
Crazy J - Nightmare Part 2 (Short Film) https://t co/GUbK6kha6g #musician #singer #artist #song #fun #newyork #life #bands #amazing #shortfilm #creepy #depression #inked #goth #film #emo #depressed #art #films #moviestar #newyork #director #music #filmmaking #youtube #acting,Sad
she left me like she don't have any reasons to saty🥀 #depressed #3amthoughts,Sad
Feel badly  so add: I implored my cousin Sandra to help  She's on Block Island &amp  feels helpless &amp  removed  so she sent $50 to help us fund it  My sis is laid off and I'm unemployed  Especially when we're #down #depressed #scared #isolated we go #up if we #unify w love  :),Sad
It has officially been a month since I been quarantined                                                             31 days      31 fucking days   #freeme #depressed,Sad
Been so #depressed I spent the week in bed  numb  Fighting like Rocky in the 12th to hang on just to survive  I’m in a much better place and I feel like hole inside is almost filled  For awhile  it burns like oil  Anyone going through #quarantinedepression or feeling #Quarantine https://t co/rzKKPUmFaP,Sad
Are you feeling #anxious or #depressed? At https://t co/IIy90m3DOP our licensed psychologists offer confidential virtual assessments  psychotherapy  and/or biofeedback/neurofeedback via video or phone to Ontario residents  Contact us now to find our more  https://t co/n11JoafsFD,Sad
Somebody check on me   currently crying while washing dishes🤦🏾‍♂️😂😭 #loovy #hardwork #skit #funny #dėpressed #dad #chores #mentalhealth #consistency #PopPop #nahg #GodFirst @ Chicago  Illinois https://t co/rormxxZ6It,Sad
#when im sad I look at the tiny bottle of bubbles I keep on my desk  #depressed,Sad
Funny #depressed https://t co/R5INbKQTav,Sad
Fighting Depression and anxiety in the lockdown   https://t co/X2i3vyen4N #depression  #depressionfeelslike  #depressed  #Anxiety https://t co/Xjh5tEgkrY,Sad
Im that one person that everyone forgets after a while  #sad #depressed #depression,Sad
#pencilsketch #sadness #hurt #depressed #artinthetimeofcorona  Soon to be inked https://t co/8I8DJqy97v,Sad
{{NaMu}} - Forever https://t co/jsP3xlj28s via @YouTube #music #hiphop #lofihiphop #beats #chill #love #quotes #life #poetry #happy #depressed #instagram #motivation #like4like #follow #picoftheday #sadness #fashion #alone #instadaily #quote,Sad
every morning I talk myself off a ledge #depressed #Quarantine,Sad
I am a student hypnotherapist taking clients free of charge by phone or zoom during this #COVID19 #StayAtHome #Quarantine if you’re #boredinthehouse #Depressed or #anxious please send a #DM https://t co/0ncVW2ohaw,Sad
Older #depressed people may have cognitive symptoms of recent onset  such as #forgetfulness  and a more noticeable slowing of movements ,Sad
It is terrible how a person can make you feel  One moment you can be the happiest and the    second you can be at your lowest   #anxiety #Dailyquotes #DailyUpdate #YouAreNotAlone #deepthoughts #depressed,Sad
Anyone saying #suicide is a long term solution to a short term problem has no clue what they are talking about   If you are #depressed over a breakup or only being able to afford the 100ft yacht and not the 120ft then yeah   But life circumstances are not a short term problem,Sad
My patient  Hortensia H   keeps a journal where she writes down her thoughts and feelings to feel less overwhelmed   www AskDrWoodchuck com #askdrwoodchuck #depression #depressed #depression2020 #depressionfeelslike #mentalhealth #mentalhealthawareness erasingthestigma,Sad
Please don't be surprise if one day you cant wake me up #sad #depressed #depression #death,Sad
Want to feel constantly #depressed and negative?  Watch @cnbc and their #marketmanipulation tactics   Want news about the #stockmarket presented in a level headed  non-manipulative manner?  Watch @business #scottwapnersucks #jimcramersucks @jimcramer @ScottWapnerCNBC,Sad
mood 😭🤘🏼 #sadhours #depressed #batsilamagkamukha #asian @asyleaa https://t co/d38l6Aw5iJ,Sad
But I'm not close to perfect I'm not close to sane I'm not the one to worship And I'm not the one to blame But you made up your mind And you put me on your stage Just take it all back I'm not the king of anything #beartooth #death #Cigarettes #darkness #depressed #kingofanything,Sad
Tell yourself that it's just business  Worms come out of the woodwork  Leeches crawl from out of the dirt  Rats come out of the holes they call home  I fall apart  And the snakes start to sing  #bringmethehoeizon #death #darkness #cold #depressed #crows  #andsnakesstarttosing #V,Sad
#WednesdayThoughts   Feeling a bit #stressed right now after waking up  I didn't think this week was gonna be so #depressing from whats been going on recently   #depressed #upset #sad,Sad
- exhausted - #pixelart #depressed https://t co/w4tXFQxulE,Sad
@Stay_Survivor My mom told me not to trust people and that they'll hurt me  I had to find out the hard way by speaking openly and honestly about my mental health that my mom was right and people are malicious  Conceal don't feel @heylandsberg @SickNotWeak #SickNotWeak #depressed #MentalHealth,Sad
Flying home to Ontario tomorrow  Probably going to be there for a while  My depression is really bad and I need help   #letstalkaboutit #depression #depressed #gethelp #familytime #yourenotalone,Sad
You need to talk to someone about your feelings  Ha ha! I remember what happened last time I was so trusting #SickNotWeak #depressed #MentalHealth,Sad
Insomnia is common among the #Depressed  In the typical pattern  a person wakes very early and cannot get back to sleep ,Sad
Good morning! No matter what you're going through   don’t allow yourselves to be weary or disheartened in planting good seeds  for the season of reaping the wonderful harvest you’ve planted is coming! Galatians 6:9   #sick #depressed https://t co/7tjEskHKDH,Sad
So anxious 😢 There is so much out of my control right now and I'm sinking   #anxiety #sad #depressed,Sad
Y’all bank account #stimulated mine still #depressed 🥺,Sad
Good #Samaritan    #help #love #depression #sad #life #sadness #follow #depressed #anxiety #mentalhealth #instagram #support #l #cry #insta #me #art #broken #hope #god #memes #crying #sadquotes #mood #rescue #alone #like #funny #tears #bhfyp https://t co/kMXnpp3L0y,Sad
@ElliottVenczel I'v played 3 hunters every week doing all content except mythic raid  Yet havent gotten shit from it     Best corruption piece i got was 9% haste on one of the toons   #depressed,Sad
#Overthinking is one good way to get easily #Depressed  Change Focus! Get busy! #iamjamesadedeji #wednesdaymotivation,Sad
Sometimes being alone it's good  #alone #sad #love #depressed #mood #lonely #depression #sadness #follow #broken #like #quotes #life #cry #sadquotes #sadedits #happy #photography #black #suicidal #xxxtentacion #explore #suicide #crying #feelings #fucklove #heart #hate #sadnes https://t co/jCK3XUsji5,Sad
feel a bit down lately and tried to put it on a medium #drawing #Sketching #depressed https://t co/cmdhqMTjrK,Sad
@Puffy_Tee Hope people feeling #depressed  #stressed and #anxious gets help from this article https://t co/I87KXCQf2u,Sad
@EveyHammond19 Hope people feeling #depressed  #stressed and #anxious gets help from this article https://t co/I87KXCQf2u,Sad
@KohenJaycee Agree  Hope people feeling #depressed  #stressed and #anxious gets help from this article https://t co/I87KXCQf2u,Sad
I lost myself in you ❤ - Then i lost you 💔😊 #broken #love #sad #brokenheart #quotes #lovequotes #heartbroken #heart #depression #poetry #alone #life #like #follow #sadedits #hurt #depressed #pain #sadness #brokenheartquotes #feelings #instagram #lonely #sadquotes #anxiety https://t co/3d8fRLa9D0,Sad
#Depressed people may be preoccupied with thoughts of worthlessness  inappropriate guilt  helplessness  hopelessness  and self-hatred ,Sad
Being at #peace in the #present is not easy at this moment but it’s better then the other option of being #depressed or #anxious Good Luck #findyourbestself #livenow #pandemicsurvival #youhavethis https://t co/GduoMyJqxj,Sad
https://t co/VIo9sGxgqY  What you may not have understood about Jonah  #Jesus #JesusChrist #Anxiety #depression #depressed #pain #guilt #GUILTY #Repentance #repent #death #deaths #dead #ocean #sea #Bible #Scripture #Jonah #gospel #GoodNews #sermon #sermons #TitusvillePA #God https://t co/4WXGucXRfQ,Sad
Feeling #depressed because the #stupid in #Washington is  strong   @SpeakerPelosi needs to be #TipONeill if the #CoronavirusOutbreak will be solved   Picking up a phone and allowing others to #saveface is hard for her  #heartfailure #Cedarssinai #hearttransplant #bipartisanship,Sad
I find myself saying “ I can’t” to myself on my head when I’m feeling stressed out  Like I can’t keep doing this or I can’t go on or I can’t do anything  Idk  I’ve gotten more depressed with the pandemic going on and my pregnancy #depressed #cant #pregnancy,Sad
Using the word #depressed is insulting the hardships of our labour brothers  https://t co/yEjS2w3CSC,Sad
It is easy to be heavy: hard to be light   #sad #depressed #alone #lonely #quotes,Sad
You're unhappy because you're not in alignment with who YOU are  not because of what everyone else is doing!     #STOP #being #depressed,Sad
#ShoutoutOT #ShoutOut to all the #schizophrenic #depressed #Mentalhealth people who don't blow their #brainsout everyday  Without them the #people Hollywood steals from u wouldn't have that #newepisode #NewMusic  Hope winner of #allinchallenge #spit on their face  live #instagram,Sad
I’m #depressed  I want to complain into the void  but I’m just not feeling that dramatic  I’m tired of trying to remain positive and grateful  even though I really and truly am  I’m just tired  Wake me when the #pandemic ends ,Sad
I miss the two friends I lost to cancer in the last year  I feel so lonely so often    and both of these girls I could talk to  Confide in   I don’t think I’ll ever be close to anyone   #lonely #depressed #fuckcancer #hopeless,Sad
I REALLY miss the days I was on top of my game feeling unstoppable with killer looks and connections to go along with  #depressed,Sad
im gay sike im str8 you thought hahhhhhaha #gay #memes #funny #pleaselikeme #needfriends #depressed,Sad
In my feels rn  no one hmu #depressed,Sad
Been happy  Then in a funk   Then depressed   Then happy   Then super #depressed  Then a little #happy But if I’m lucky I’ll be #bored 😌✌🏼 Keep staying safe world!  Keep staying safe! @ New Taipei City https://t co/4V8emi5gN0,Sad
missing bogo tuesdays i am so #depressed and #sad,Sad
Me listening to All Too Well in the middle of Dizza's class #depressed https://t co/cYYwJGxoGm,Sad
Been sad and depressed tonight  I don't think I'll ever be able to get married and I feel like a total loser for still being single  😢 #Sad #depressed #crying #lonely #pms #sadzombie,Sad
@vvsVILLAIN Eh this lockdown got me feeling slick #depressed,Sad
It's a curse to live among  illiterate  specially in the time of national emergency surprisingly administration is also looks like dumb in this places  #Covid_19india #frustrated #depressed,Sad
Far away to go     just in beginning     still not sure about the way #depressed,Sad
My anxiety is getting the best of me and I have to post something  WTF is wrong with me? I'm an idiot  I'm the only one with this problem  It makes me feel superficial but it's really complex insecurity  What do I contribute except annoyance #SickNotWeak #depressed #MentalHealth,Sad
It’s a depressing time right now but hopefully this will be over and life return to normal soon    #imissyou #quarantine #quarantinelife #depressed #fuckcovid19 #lonely https://t co/7YDUiR9FNE,Sad
I'm struggling here fam #depressed,Sad
During this time of #CoronaVirusUpdate our minds will get to us  Here are a few ways to help change our thoughts  #mentalhealth #depressed #anxious https://t co/GsTwHFxxt9,Sad
Helen Morgendorffer: We tell you over and over again that you're wonderful and you just don't get it  What's wrong with you?!  I can relate to Daria and I'm 32 #SickNotWeak #depressed #MentalHealth,Sad
i was supposed to be happily in love rn instead im #depressed,Sad
@cmclymer I like your optimism  but don't forget many thought HRC was going to be the  next president  and that didn't work out too well   I have never wanted to be more wrong about something in all my life  but I have this horrible feeling about November  #scared #depressed,Sad
I’m going to saw what everyone is thinking right now     I AM BORED  #COVID19 #QuarantineLife #bored #lonely #depressed,Sad
@SelfPubShowcase @tonyr2011 Thank you for talking openly about #Mentalhealth  Hopefully  in time  the stigma will abate   #Anxiety #depressed,Sad
Okay  so  I fell asleep today right after lunch  After thinking a lot and analyzing my emotional state I realized: that was no normal nap  That was a depression nap TM  Yay me  #depression #depressed #Naptime #FunFacts #TheMoreYouKnow #Useless #sarcasm #sad https://t co/AaPwsXbMI3,Sad
Crazy J - Nightmare Part 2 (Short Film) https://t co/XdD5sq37Iq #musician #singer #artist #song #fun #newyork #life #bands #amazing #shortfilm #creepy #depression #inked #goth #film #emo #depressed #art #films #moviestar #newyork #director #music #filmmaking #youtube #acting,Sad
Ya got me  I’m #depressed™️,Sad
YOU  WILL SURVIVE  AGAIN #suicideprevention #suicideawareness #anxious #anxiety #panic #depression #depressed #schizophrenia #bipolardisorder https://t co/3ADt3EG73u,Sad
Theres people saying that we will have to sicial distance intil 2022  This makes me even more depressed   #COVID19 #corona #depressed #goaway #QuarentineLife #quarentine #sad,Sad
Crazy J - Nightmare Part 2 (Short Film) https://t co/XdD5sq37Iq #musician #singer #artist #song #fun #newyork #life #bands #amazing #shortfilm #creepy #depression #inked #goth #film #emo #depressed #art #films #moviestar #newyork #director #scary #horror #dam #likes #share,Sad
i’m so sexually frustrates my coochie be pulsating all day #depressed,Sad
Anxiety in my head #depressed #depression any idea to make it disappear?,Sad
You can't tell just by looking at someone what they are dealing with inside  #endthestigma #sicknotweak #depression #depressed #anxious #anxiety #schizophrenia #bipolar#suicideprevention #suicideAwareness https://t co/KANcOjDe7y,Sad
Put flowers on my grave please      So for once i would look beautiful😓 #sad #depressed,Sad
Depression can happen to anyone   you’re not alone #depressed #pigeon https://t co/pctXpRdp8J,Sad
I have no idea what happened to me what happened with my life 😓📉 #depressed #Anxiety #sad #alone #21,Sad
Time for Chamomile tea and a good book #selfcare #SickNotWeak #depressed #MentalHealth,Sad
“Why Do I Feel Depressed Every Once in a While for No Reason?” https://t co/fDhhhSJlfM #depression #depressed mindfulness,Sad
i havent played ac in like a week bc i have been #Depressed and #Tired maybe i should like actually put in effort with it,Sad
Depression and Anxiety are real - Hope and recovery are real also  #Hope #recovery #healing #mentalhealth #mentalillness #depression #depressed #anxiety #anxious https://t co/KlDijKnNaZ,Sad
Selling my PC  All this was a grand waste of time  Fuck gaming  basically 27 kills and nobody cares  Shits depressing  Go the fuck outside guys  #fortnite #gaming #epicgames #depressed #gooutside https://t co/vaIHg3o6vg,Sad
How to cope with loneliness during this global pandemic  This article can suggest some ways to get rid of it  https://t co/nhohLzQKue  #loneliness #love #depression #lonely #alone #anxiety #mentalhealth #feelings #pain #mentalillness #IsolationLife #depressed #socialanxiety https://t co/oQ0ghLMnwP,Sad
Current mood-today sucks and tomorrow will probably suck too #depressed,Sad
Today is just bleh  Thanks for keeping me company Jasper    #furbabies #depressed #mentalhealth https://t co/Qms1uZPSD6,Sad
If you are #depressed  you are living the past  If you are #anxious  you are living in the future  If you are at #peace  you are living in the present  Lao Tzu https://t co/7IeBJvyHEc,Sad
Losing that person that meant the most to you-  yeah it happened and it fucking hurts  ok?! I wanna give up now✝🖤✝  #sad #sadgirl #depressed #broken #sadness #anxiety #lonely #quotes #brokenquotes #stress #alone #lonelyquotes,Sad
Wtf @SUBWAY why y’all getting rid of honey mustard 😫😤 #upset #depressed,Sad
I didn't realise how much better my mood was until I stopped taking my sertraline the other day #depressed,Sad
Start planning a party  #suicidealternative #depressed #isolated #boredinthehouse,Sad
@pulte @BofA_Help  about $200 of this is overdraft fees  And my #afterpay just came out today too so tack another $70 of overdraft on that total for tomorrow’s total  This is so much fun  😩😢 #feelinghelpless #feelinghopeless #depressed #brokeAF https://t co/xNCOUwJSx2,Sad
For a long time now  every meeting with another human being has been a collision  I feel too much  sense too much  am exhausted by the reverberations after even the simplest conversation  #depressed,Sad
@Coyg_cristian28 Rejecting my proposal like that? #depressed,Sad
@kingbrriitt more like #depressed,Sad
For anyone feeling #sad or #depressed today  here's the #rescuedog in his favourite fleece  He was frighteningly skinny when we got him and the cold was a problem  and he's still very fond of it :') https://t co/HuouS8OVOp,Sad
I have paid monthly benifits n for the last 2 months not been able to use any as all apts cancelled fr #COVID19 and now I cant even afford to continue to pay them n I need them? I gave away $ to @SunLife and got nothing  Now I'm #broke n soon to be homeless next?!?! #depressed,Sad
Everyday feels more hopeless than the previous  How do we live in such a fucked up world? #depressed #drowning #hopeless #praying,Sad
“Hurt  I’m fucking hurt  And don’t act like you care  Because if you did  you wouldn’t have done what you did    #hurt #love #sad #broken #pain #quotes #life #feelings #brokenheart #heartbroken #lovequotes #depression #hurtquotes #follow #depressed #alone #poetry #heart #sadness,Sad
i want to scream! cry out loud #depressed,Sad
How many other people realize this is the perfect opportunity to write but find they cant concentrate &amp  that leads to a further depression? #WritingCommunity #shouldbewriting #COVID19 #depressed #wanttodobetter,Sad
I went to @Wendys for the first time in  5 weeks and they forgot my burger with my 4 for 4😪 #depressed,Sad
i slept in grand central  then the people came in  i'd never been so sad #depressed,Sad
D e p r e s s e d A r n o l d  (Arnold is my saiyan Undertale OC also this a sort of background story of his life back in his planet before he went to Earth and jump in the Underground UwU)  #depression #depressed #sad #sadness #undertale #undertaleAU #saiyan #art #digitalart https://t co/ccOhYysUSb,Sad
Heyyy Hi🖤 Let's have some chitchat❤ So tell me how did you pass your time when you became sad/angry/depressed?? Tell me in the comment section🤩 #TimeForXtra #timepass #sadStory #angry #depressed #depression https://t co/WG3GYuSuNf,Sad
@TeamPulte Got ripped off today  some kid ghosted me when I asked for payment for drawing is logo #depressed,Sad
Well     explains my sleepless nights and sad dreams   🥺😢 not sleeping next to him 😔 #depressed #misskr #quotes #brokenheart https://t co/Uf3da7fHjN,Sad
The rain is making me #depressed,Sad
As a black person (who’s not a #BenCarson  #CandaceOwens type who hates being black)  the #racialdisparity seen in #coronavirus deaths makes me even more #enraged  #sad/#depressed over this entire ordeal!   😡 🤬 #covid19 #coronaviruspandemic https://t co/lhE3fBwX1D,Sad
imagine being happy and have a lot of friends lol can't relate  #f4f #grungeaesthetic #grunge #depressed #followforfollow,Sad
#ukjay #depressed Tell us some jokes instead @BBCSimonMcCoy  :-),Sad
Things I’m tired of this morning: • The flaming lying Cheeto • Alcoholics  • This Nashville cold front   I thrive on 75+ degree outdoor runs  #depressed,Sad
A novel idea! Instead of perpetually being #anxious or #depressed interrupt that old cycle with a new thought and action - #GRATITUDE!! You will be so glad you did  🙂 https://t co/eZq5mtvr3q,Sad
I am just #depressed and there nothing I can do about it  https://t co/UEpii5naUp,Sad
@ashley_inchains Yes! See now there’s 2 of us  and also we have sweaters  But for real I do miss hanging out with you and Jake  especially now that I’m not #depressed 🤷🏻‍♀️ https://t co/4JvUGsG966,Sad
I pick up my cap and gown today #depressed,Sad
If you are a woman and felling #stressed  #nervous #sad #depressed during these period  you are not alone  You can call us with our Nigeria numbers  if you are calling outside Nigeria  add +234  Merci! https://t co/ax873c3qCO,Sad
