Text,Emotion
nah yall move fast 😭😭😭  https://t co/eqXr95fwtt,Sad
@renjvnfireflies ANJDSRJARBKDHRKBWJEJSSBIAJW my heart is gonna burst if u keep this up😭😭😭😭🥺🥺🥺😊😊😊😊,Sad
omg thats my phone 😭 we was in the dressing room at the mall https://t co/KYyMXtxYSt,Sad
@Hermosacrossing omg u have no idea how much this means to me because i legit don’t know what i’m doing 😭,Sad
i want my nails done  another tattoo  belly button piercing  and a silk press after all this😭,Sad
Unnie love you1💗💗💗💗😭😭😭#WeLoveYouRosie https://t co/lz9TOPksKO,Sad
also finally got rid of xcx_bussy it was such a bad @ 😭😭😭,Sad
NCDC  stopped sending me messages should i be scared 😭  Before dey come with another condition that if you don't receive Ncdc message you no go collect money   Covid 19 should be leave abeg Nigeria economy no be am https://t co/AdcW9BDeil,Sad
@__IAmYoFather 😭😭😭 not even the type of not funny that was funny either  just fucking saddddddd,Sad
like unless you’re asking “wyd” cus you’re about to tell me to get dressed cus we’re about to go somewhere    don’t ask me that shit 😭,Sad
@JahziahsMommy You hurt his talking bout he gotta make his own plate 😭,Sad
The fact I was thinking about this earlier too  😭 https://t co/WDYlnuNJT5,Sad
7 likes in 1 non for saying this  dfkm😭 https://t co/089N38y558,Sad
@ANEESHAPAHARI @_yobigsis absolutely 😭😭 I wish I could be loved by a scorpio venus  The only way I could ever feel like the energy is 100% reciprocated  I hate having to settle for less intensity than I offer 😭,Sad
@Brenner_mp3 @TokyoSage God I was so sad  I cried for an hour after that 😭,Sad
Men always be stealing women house shoes   I remember I asked one of my uncles about this and he said mem house shoes aren't comfortable and they give women the good shit 😭😂 https://t co/NSrpP14SEE,Sad
Watching the last spitfire game we went to before the season got canceled 🥺😭 https://t co/8h7jo0A4Dr,Sad
atp i’m abt to text one of these old men on my snapchat back and have myself a sugar daddy 😭😭😭,Sad
@garzascharles i was genuinely holding the screenrecord button just waiting for u to hit me 😭,Sad
@LBgotSOLE @TimaaayX6 LMFAO!!! You best know I'm watching these upcoming debates this year!! 🤣😂😂😂😭😭,Sad
On god 😭 https://t co/yLDRqgDz3E,Sad
The freaking lighting is ruining every shot and the quality is a big no 😭,Sad
lmfao y’all too fast 😭😭😭😭😭 https://t co/0dcVmUdJs8,Sad
Lmfao nah if you love ANTI  you need to watch this 😭😭 https://t co/FFsO9PAN0N,Sad
@Sandra_IAre This dude has no neck?😭😭,Sad
@Lemo_dagreat what am I at fault for ma'am??😭🤣,Sad
@Caidaass Me when all of my games cut😭😩,Sad
The man talking in the background is sending me 😅😅😭😭 https://t co/rHdPgwXar1,Sad
@diepieta @DukeDumont I don’t want to wait 4 more hours 😭,Sad
We missed you there  @tony_prophet! 😭 Hope to “see you” at the next one! ♥️,Sad
@PopCrave @samsmith @ddlovato h e r o i n e of pop  we don't deserve her 😭 https://t co/oiKD7lGrBQ,Sad
A nice break from the “plead the fifth” 😭💛 https://t co/hOmceaW7KG,Sad
@paperdragun Why only 3😭 https://t co/13VcmNacU8,Sad
NAH the comments send😭😭😭😭😭,Sad
@TiaraTismith 😭😭😭 I just wanna go in vaca,Sad
@dontdisstheriss 😭😭😭😭 so crazy,Sad
@Arham77981898 Please 😭,Sad
@khilvh Yeah they got some new small colorful bags that i liked too   I just need the tote to throw my money in &amp  for a spinnanight bag 😭,Sad
I loveeee cornhole 😭 https://t co/k0yCT3ev9T,Sad
i can't stop laughing lmaoooo this is the accurate representation of minhyuk's life as a btob member 😭 his face screams  i don't give a fuck anymore  😭😭😭😭https://t co/3ayaDls02g,Sad
@Bokang_DT The  not untouchable  part had me floored😭😭😭😭😭,Sad
@Biggavellz718 Nigga stayed in a horse 😭,Sad
sad boy hours  😭💔 *+_  https://t co/U5nNkYXulZ https://t co/n87anNHbkc,Sad
Double Binks😭😭😭,Sad
She kalled my lil brother her boyfriend and kalled me her Husband   this bitch a freak 😭,Sad
It’s not nice living with an investigative journalist   😭,Sad
@irmita_1993 “Oh it’s fenty” 😭😭😭 why she gotta drag Rihanna into that mess   ,Sad
I know it's a perm but    Imma cry if Kururiuta Shiho doesn't come home😭,Sad
I swear Ella you make my life so bright with your AUs I'm not even joking 😭 I love you thank you 💜💛 https://t co/szDmi7eQKq,Sad
i’m getting a new puppy 😭😭,Sad
stop thats my d*d but he brings me coca cola zero cause i have an addiction and he tries to help😭 https://t co/UtnpeAkcPz,Sad
@thatnrselife Hugs  I’m so sorry  What a traumatic &amp  devastating experience  😭💔,Sad
Why  y'all like fuckin with me 😭,Sad
Looks like it’s back to that mindset 😭😭,Sad
Oomf on onstyalways talking bout how her bf in jail but just posted a positive pregnancy test  Somebody lying 😭but 🐸☕️,Sad
@ghettoosupastar I haveee  I’m ready to commit 😭   or am I? 🤔,Sad
@jenno_styles @PurpleMidneight I wish the ice cream machines in the whole state of Georgia wasn’t broken  😭,Sad
Why is the timeline filled with A&amp R managers 😩 url hosting a whole round table at fvcken 2am 😭😭,Sad
@yourschas I loved this film😭😭💖💖,Sad
@MFaarees_ Wow!!!  Aboki's with BYC underwears  What a sight! 😭,Sad
Energy 😭😂 https://t co/KWxLj86Imr,Sad
@tonio_931 Untunnnn I got my husband 😭 but we talking bout u 🤣 it’s sum good girls out here but it ain’t no good niggas,Sad
I was here when bts had 6mil followers oh my 😭😭😭,Sad
Friendship break ups HURTTTT I never wanna lose this girl ever 😣😭,Sad
@thabanggm_ Ka mo nou I can’t even respond to DMs  don’t know what the fuck is going on😭,Sad
It sound like the pizza man outside    i need to figure out who this nigga is i never go to the door when he delivers cause he ratchet   He pullup music loud as hell listening to kesha dem 🤣😭  One time keuntae got on his ass cause Grayson was sleep   ,Sad
I listen to way too much break up music  for someone in a happy relationship 😭,Sad
That shit on his lip got some shit on its lips 🥴😭😭 https://t co/MMXiLFCWuf,Sad
@MariemSamy20 Oh     its sooo cute😭😭,Sad
@liddolyoonie @pledis_17 Oh myyy😭🔥🔥,Sad
@__chiamaka @TheDejiOluokun @cr8tifvybe I’m actually screaming 😭,Sad
@casspernyovest We wanna hear😭,Sad
Bey gals is do them type posts and is be like  yeah that was heart felt and romantic 🤗  Time nah they just shame nigga and have everyone knowing they have him as goon daddi #1😭,Sad
@Hanaaa_dulset @WayV_official Pretty😭💖💖,Sad
I am so tired of yall on this joint bra 😭😂 https://t co/XSXq6hUEOu,Sad
@DineoDeeMash2 Yol are savage 😭😭😭😭🤣🤣🤣🤣🤣,Sad
Oh hey    do you wanna get something to eat?      WE CANT 😭  #Fursuit #Fursuiter #Fursuiting https://t co/ZlyOKsFftl,Sad
kookie posted on weverse &amp  said he miss Army very much    and wants to perform   🥺🥺🥺 I am crying 💜💜💜😭 We miss you all too  @BTS_twt #BTS https://t co/gm6naZq8JG,Sad
@cinnabii thank you!!!! I don't know what I would have done if I forgot to draw those too  they are like  one of my favourite parts to paint 😭😭,Sad
knock want to have morning cuddle or more? this is Bangchan   Han Han mau 😭😭😭  Tapi ngga bisa rep 😭😭😭,Sad
i thought u meant me for a second i was so confused 😭 https://t co/WkQfL7Fiq8,Sad
Glad they didn’t make Archie sing Origin of Love again  Laughed so hard I cried 😭,Sad
@firestar13579 @HellaBigUwUs @LukeGil66415559 @bbrkndr @apandahvevo You answered your own question using common sense  Obviously if you dont know who he is  you wouldnt know his name  What does that have anything to do the fact people are labeling him as a tf2 character and not actually a real person  Im glad you wanna  forget about it   😭😭 https://t co/7CsRJ05aT9,Sad
@TheJose8A @genzintime yes and now I'm sad 😭 https://t co/Iy0J7Oh0Ks,Sad
@yerimsthetic they’re Disney lyrics 😭,Sad
“no one wanna be black” I can’t believe y’all made her famous 😭😭 like who says that crap? GIRL YOU ARE TRYNA BE A BLACK WOMAN BUT YOU ARE PRESSED BC BEAUTIFUL BLACK WOMEN ARE TELLING YOU LIKE IT IS  https://t co/t6nXWxBD2z,Sad
@makylalynnay oof girl I WISHHHHH  just meant the sims I created 😭,Sad
what is this chain mail shite 😭😭 https://t co/Q91PHheQqd,Sad
@maureenreneee When you work for the right department and the right managers  Only reason why I left if not I would still be there 😭😭😭,Sad
@dea147 My girls man trynna see the family and its only been a week i-      😭,Sad
@iamjuuprince you need to get it together 😭,Sad
@dannydyerfan__ loz😭😭😭 help,Sad
@nishinoyaathie ME NEITHER IM TRYING TO FIGURE IT OUT BUT 😭😭😭😭,Sad
Yess 😭😭 https://t co/ITYm9yJTkg,Sad
@97hellboy NOOOOO ITS SO BAD 😭😭😭,Sad
i just had to save a baby bunny who was in danger of getting killed by an excavator    poor thing was so small and so scared 😭,Sad
The kissing scene of Carson and Dio where Maja had to hold back the breakdown until it was needed  She was really robbed when she only managed to get one award from that movie  😭,Sad
@witchcraftgirI What's ur insta?? So I can @ u in the comments 😭😭,Sad
@Asapxrichy  dude 😭😭 https://t co/7G91kJs1no,Sad
I remember being so excited for uni 😭🥺,Sad
@_namanii I’m on season two but we have to discuss after I catch up 😭,Sad
Like omg 😭🤦🏽‍♀️ I don’t understand at this point,Sad
@SAHYOCLUBIE kinda rude but okay 😭 and yea a lot of nctzens are gross but that doesn't mean everyone is,Sad
😭 nah I’m weak https://t co/Syt2ZILsxF,Sad
she looks extra fluff in black hair 😭 https://t co/gWfAS1BJUf,Sad
@DeannaClemmer I CANT 😭😭😭😭,Sad
This is my boyfriend jshshskshsjsk he call me and be like “I’m about to end it” then end the conversation with  imma go smoke😭 https://t co/8KPQ0IiXuS,Sad
My hair still looks good though😭,Sad
@uprobcast 🎊This May Be The Greatest Day Of My Life🎊😭😭😭 Thanks for the shout friend! Stay excellent!🎸 https://t co/r34DLkXVio,Sad
Tyty took Hendrix to his moms for dinner so I could sit in the quiet and read😭😭😭 #husbandoftheyear,Sad
This baby getting my ass fat   Lord knows I’m finna drop ass pics every chance I can when I drop 😭🥱,Sad
JEON JUNGKOOK 😭,Sad
😭😭😂😂😂😂😂🤣 nah I love Johnny yoh,Sad
Retake nim the best😭👍🏻,Sad
@icutyolawnduhh I love your hair clip videos 😭❤️,Sad
@_claythefireman @casspernyovest 😭😭😭broo nigga hurt,Sad
maybe it’s just the picture how about this one 😭😭 https://t co/YOcIOj7Zkj,Sad
HONESTLY 😭😭😭We need now https://t co/VDJY0dDc1n,Sad
these cramps are awful😭,Sad
Orie Orie Orie super sorry😭,Sad
@onlyrnyou @idolfess 😭😭😭Astagaaaaaa,Sad
@GoddessBrin Every fucking time 😭,Sad
cursed coochie 😭😭 https://t co/gVwDWI6lJ1,Sad
@ScoobyD00Snacks @IRashidin sorry bruv😭😂,Sad
okay i redid the tumblr accent challenge since I messed it up last time 😭 https://t co/jp2NrEPgRr,Sad
@nyecly_done I’m boutta pour both up 😭,Sad
Sadie is the best girl 😭😭 https://t co/YP2Ei7mqRz,Sad
@ToyosiAlexis And I am here stuck with 2 daddies and my male cousin in this lockdown  We are already tired of cooking 😭😭😭,Sad
@idolfess FLISS😭,Sad
i have to start getting on twitter 😭,Sad
OMG! YASSSSSS THANK YOU! 😩😭🙌🏾 https://t co/8TYdJDjCqQ,Sad
Plz god no just make another TLOP no one wants JIK2 😭😭 https://t co/ApttjnGZhm,Sad
All I need is now that my boy Jon Z to drop his album and my 2020 we’ll be great 😭😭🙏❤️,Sad
@shenyuanisms Devastated 😭🥺,Sad
@tsukishiloh I AM NOT 😭,Sad
@FortniteGame BUT WHERE IS POP LOCK 😤😭  DAY 91 (#BringBackPopLock) https://t co/bRHKFTkMwK,Sad
Y'all slept on dremo mehhnnnn🤯🤯🤯😭🤯🤯🤯🤯🤯🤯🤯🤯😭,Sad
Whew girl I don’t   I miss my braids 😭 https://t co/023MCZXSFY,Sad
lmao i used to sing this hoe everyday last year😂😭 https://t co/hDewFxnPVW,Sad
this 3 hour class is gonna kill me tonight  ya no puedo 😭,Sad
@taetotheyongg i knew he was a bit sketchy now we know he really is 😭😭😭 fck!!! How are we always being clowned  i hate it here,Sad
crying sessions open 😭😭😭,Sad
@bonbonangel_ id love to play with u!!! if u play with friends it's more fun 😭💕,Sad
WHY DID I LAUGH AT MY OWN RESPONSE 😭😭 https://t co/91UlwVCh1I,Sad
@kenduhlm but then gon say 12 when i looked at her crazy 😭,Sad
brejae all like “cause they all faggies” 😂😂😭,Sad
I fw lucky daye too 😭,Sad
Oh shit loooooool I get what everyone’s saying 😭,Sad
@chartbreakingjb @corneIiastt @StayBiebsTweet So this is the fifth time your saying bye but we all know you don’t mean it  You will probably be back in a few seconds calling us weirdos or obsessed lol 😭,Sad
Because my bangs are too long Michelle and I can’t see 🤣😅😭😭😭😭 https://t co/X3B7ozVjdH,Sad
@newhorizoned Pls add me back my old account got suspended 😭😭😭,Sad
@BreatheNewWinds @ninaturner @CornelWest @KillerMike @iPhilSomething @IlhanMN @RashidaTlaib @AOC @RepJayapal @MMFlint @swalker06 @DrDooleyMD @DannyDeraney @kendrick38 @TimRobbins1 @DannyDeVito @johncusack @justinlong @YoBenCohen @portugaltheman @SusanSarandon Ngl I cried making this Instagram post 😭😭😭,Sad
@spicycreolemami OLIVIAAAAAA DO BETTER😭😭😭😭,Sad
Nah FR I miss this 😭 https://t co/v2BGlBmx9R,Sad
STOP REPLYING WITH THINGS LIKE THIS ITS SO FUCKING ANNOYING OH MY GODDDD I AM LITERALLY A HSMTMTS ACCOUNT ??? WHERE DID I SAY I HATED THE SHOW MY ACCOUNT IS LITERALLY BASED OFF OF IT ?? YALL ARE GETTING ON MY NERVES 😭 i NEVER insulted the show i just said i wouldn’t rewatch?&lt : ? https://t co/LJ7Ee7hSpT,Sad
wowwww no more ordering extra smalls 😭 i’m pissed i can’t fit NONE of this shit,Sad
@ChantelJaylene I’m going through my emails and one was like “we received your order” at like 5am😭😭😭😭,Sad
@ttdoeee water  bitches get thirsty at night 😭,Sad
@mahoupjm the sound effects 😭,Sad
I want the sims game     I loved that damn game 😭😂😂😂,Sad
I keep telling myself everything I’m feeling is worth it in the end  But I hate how I’m feeling so much 😭,Sad
sometimes i do forget my concerts be postponed🤡and then i just groan out of frustration😭😫,Sad
@PxlarizedFN @PxlarizedFN I’m ur #1 supporter it would mean so much if u followed me😭😭😭,Sad
@xotea_ SHHHHH tweeted this to quote in a few days 😭😭,Sad
@kabadi_uyir @Love_U_Cinema Thanks mams🙏😭,Sad
@MOONCHlLD_x mari is that really you 😭😭,Sad
@katharinemcphee go see a broadway show bc i miss it so much 😭,Sad
That Nîgga Rodney was in his bitch car that boi ass was confused af 😭 seen that face n spooked up fasho 🤣 https://t co/cUCEFSA4CA,Sad
Lmao when I was a kid somebody stole ours out our backyard 💔 neighbors seen them rolling it down the alley 😭😭😭😭😭😭 https://t co/6EEYt4HhmV,Sad
@_ta_hi_rah_nini Oh shit 😂😂😂😂😭 https://t co/HVTnXupjMG,Sad
@DQMNSOH Pardon ? 😭😭😭😭,Sad
Not 55 chile 😭😭😭😭😭😭😭😭😭😭 https://t co/KTthtj8TLK,Sad
@lvlylix OHMYGOD i love yoU its so hard to find ppl on kpop stan twt 😭,Sad
Guys please look at my nephew 😭😭 he already loves @BTS_twt 💕💕#bts #army #BTSARMY #BoyWithLuv https://t co/Jj8MdJ1zx3,Sad
@__KagedAnimal you just recking coupes for fun lmao fuck it tho 😭😭😭🥴,Sad
@Co_Mill Can we talk about Court’s profile photo? i need that in my life 😭,Sad
@CFC__dylan @Goatabz20 @AbzDaGoat Disappointed it didn't go further ngl 😭,Sad
Foh 😭😭😂 what is there to discuss for 3 years? https://t co/QesNi5ZNyt,Sad
this is so good 😭🙏  https://t co/3CxOsqQgms,Sad
@JasonRossOfc  dropping Potions right now!!!!😭🔥🔥🔥🔥  https://t co/5zPjZ2nbed,Sad
@G1baby3 Somalis find a new way of making everything tinder 😭😭😭 miskeen,Sad
as in i’m #16 😭,Sad
Literally feeling more and more depressed each day that passes  just means I’m getting closer to going back to work/leaving my sweet chunkers 🥺 Why can’t I just be a billionaire who can stay home with my kids 😭,Sad
@supremeTJ 🤣😭 what’s wrong with buddy ?,Sad
@AlhajiAraphat It has ended in tears 😭 thank you 😂,Sad
@AlexxArizona Egg one item? What are they even trying to say 😂😭,Sad
@Shiling_Oil I'll dm you instead eh not me 😭,Sad
@crushedbycooky Yeah 😭😂,Sad
@Febieegusfa @BTS_twt bundaaaa huaaaaa semoga kali ini rejekiiiiii biar bisa jadi first album😭😭😭  JUNGKOOK IN GLASSES THANK YOU JUNGKOOK IN GLASSES THANK YOU JUNGKOOK IN GLASSES THANK YOU JUNGKOOK IN GLASSES THANK YOU JUNGKOOK IN GLASSES THANK YOU JUNGKOOK IN GLASSES THANK YOU @BTS_twt,Sad
@Basicllamaz1 Why’d you scam me   I’m so upset right now 😭😭😭,Sad
@HavanaRama @CJTheSnake  im crying 😭😭,Sad
@BTS_twt Dhdkdlcjfbfjfj  cutiecutiecutie😭😭😭😭😭😭😭  ,Sad
prisoner in my own mind   Can't stop thinking about taeil and yongsu's moles 😭,Sad
I am greatful to be working but damn    I feel like I’ve been working 100x harder during this quarantine with absolutely no fun/play   Stressful  af     how’s my other health care and essential persons doing? Y’all good? Cuz I’m slowly going crazy 😭😴,Sad
Would y’all let your bf/gf wax you? Lol  I’m asking for a friend    seriously 😭,Sad
@_caybi 🤣🤣🤣😭😭😭😭😭😭 but wait on that too 🥳,Sad
@PopCrave @kellyclarkson My queen 😭🤭😭😭,Sad
❤️❤️❤️😭😭😭  No  YOU just cried like a baby watching this beautiful clip  https://t co/z8NtY0occB,Sad
@KingShawn901 @demariojackson_ @dj_RTistic I posted it  YOU need to go see  Lmaoooo  just sat up and LIED again without educating yourself  And  My Boo  is on Confessions 🤣😭,Sad
I love his chubby hands 😭 https://t co/X5kT2MTlMm,Sad
@chilzz919 Lmaoooo fuck em  I was cool with Dexter Strickland anyways 😞😭😭😭😂,Sad
Imagine @ZakweSA ft Prokid 😭🔥 #emtee #therevolutionofsahiphop #cassper #NastyC,Sad
I miss my lash extensions 😭🥺,Sad
I’ll never forget when my french teacher THREW a book at a boy in my class then blamed him for overreacting to the situation😭😭😭 https://t co/OWGscofzd7,Sad
Ummm has anybody seen #RuthlessBETPlus today cuz I can’t find it 😭 https://t co/4BSqCu53ah,Sad
@mitsuyeee LMAOOOO leave me lone😭😂😂😂,Sad
@Hudzz6 PlainJane😭,Sad
@koobisoft what did you do 😭,Sad
stressing = get drunk 😭 because why not? 🤷🏽‍♀️,Sad
@DefRileyTheMan Sex in the city😭,Sad
Lmao boy people funny affff😭😂😭😂😭😭 https://t co/4KVoyF52Kz,Sad
@Ms_rivera24 I think that’s the cutest part 😭,Sad
LOOK AT HIM 😭❤️💖💕💓❣️ https://t co/52yQLGEHkH,Sad
Small Business Loan don spend $350B finish 😭😭😭😭,Sad
Bah pries 🤷🏽‍♀️🤷🏽‍♀️🤷🏽‍♀️👀😭 https://t co/0ZHcVVc6Y0,Sad
@x_idolized Lol I really hate you yo 😭,Sad
@suppaasonicc not Monty 😭,Sad
@VermillionFaye 😭 ty faye💞💞💞,Sad
@Phils__ 😭😭😭😭 Ouch !,Sad
I just wanna hype my babies in person 😭😭😭 I miss them @BTS_twt https://t co/8l7FraVE0c,Sad
@laurendanielIe Right!! I was starting the application one day  but forgot to finish the application 😭,Sad
@sintralcity omg that would be rad :0 this is the Only room that looks good i ain’t got shit for furniture/appliances 😭,Sad
@Sinovuyo_qha Everyday   everyday ngabo 😭😭 no ways gents,Sad
Check out Noah🦋's video! #TikTok fuckkk😭🥵 https://t co/4uvbVfpFk2,Sad
goodmorning 😭😭 it’s 8pm,Sad
Adam Driver stans: he’s so hot 😭😍 Adam Driver: https://t co/dMuHkJAG38,Sad
@fIuffjinnie sad hours open 😭,Sad
@eeomuwu @Nowhxreboy I hate you lou  why did you cheat on me with lee jaewook our friendship is over 🥺🥺🥺😰😰😰😰😔😔😔😔😡😡😡😭😭😭,Sad
I keep sayin imma enroll in school again and I keep not doin it 😭,Sad
@Gothicbarbiey @ol4juwon I just watched it again   I'm done  Lol must have been looking at that adult    disappointed  Barbie   fit fam struggle is real 😭,Sad
pals if u add me on cyber hunter pls lmk who u are 😭😭 otherwise i’ll see that user “cheese” has added me + be rly fkn confused,Sad
@HG2films You didn’t call me😭,Sad
@Monde_Sean @emteethehustla_ @casspernyovest Nailed it 😭🤣🤣🤣🙌🏾check his retweet,Sad
I wanna cut my daughter off from the boob 😭 shawty got teeth now 🥴,Sad
Not even just a lil at the bottom? 😭 https://t co/JvcA3gW6Ml,Sad
@_ckii it's the only meal i know how to make 😭,Sad
@badgyalriiii LMAOOO as soon as I tweeted it  I went to his page and realized 😭😭😭 I’m sick rn  He’s fucking beautiful 🥺 I knew it was too good to be true,Sad
Mis 2 pasiones😭 https://t co/I9AjT7bu6e,Sad
Females SWEAR Their Vibe Is Irreplaceable🥴 I Know 13 Bitches🤣 EXACTLY Like You 😭,Sad
@vic_press @kelleywentworth Awwww 💔 The last time I hugged you was early February 😭,Sad
It's the last session!!! 😭 #LFHSummit @AVIXAWomen @AVBrandy @GinaSans @MeganADutta @AVNationTV,Sad
Yesterday I made edibles &amp  I accidentally ate too much   Just know    I’m not messing with weed no more 😭 I had bad trip,Sad
One of the funniest dudes on twitter 😂😭 https://t co/h3LZm6C4iH,Sad
@ooh_keneilwe im ready to pack my stuff!!😭,Sad
